Title,Ingredients
Pecel Telur dan Tempe," butir telur, rebus dan kupas papan tempe, potong sesuai selera bungkus santan kara genggam kemangi secukupnya Air # siung bawang putih buah cabe merah buah cabe rawit, sesuai selera kencur butir kemiri lembar jeruk purut "
Seblak Sossis Baso Telur, krupuk udang kecil mentah makroni bentuk spiral buah sossis sapi buah baso butir telur ayam buah cabai merah buah cabai rawit (selera) siung bawang merah siung bawang putih kencur bawang daun gula pasir garam minyak goreng secukupnya Air 
Tamagoyaki (Rollada telur), Butir telur Buah wortel Batang daun bawang Tepung tapioka Tepung terigu garam lada Secukupnya Penyedap rasa 
Stick Tempe Goreng Telur, papan Papan Tempe Kecil butir Telur Tepung Terigu siung Bawang Putih (uleg halus) Kaldu Bubuk (me : ayam) Secukupnya Merica Secukupnya Garam 
Pesmol bawal telur, ekor bawal segar telur buah belimbing cabe rawit merah (kalau kurang bisa tambah kalau mau lebih pedas) - cabe merah (krna aku gamau terlalu pedas jadi yg banyak cabe merah bukan rawit) - Bawang merah buah bawang putih butir kemiri secukupnya Jahe secukupnya Kunyit lembar daun salam tomat potong dadu gelas kecil Air putih 
Bali Tahu Telur," butir telur potong tahu ukuran kecil siung bawang merah siung bawang putih biji cabe merah biji cabe rawit ruas Jahe, kunyit, lengkuas masing buah tomat besar helai daun jeruk potong daun bawang terasi gula pasir Garam dan gula merah sckpnya "
Telor kikil balado sederhana,telor ayam kikil siung Bawang merah siung bawang putih potong tomat buah cabai keriting buah cabai setan (sesuai selera) Penyedap rasa 
Telur dadar jamur tiram," butir telur ayam,kocok lepas bawang merah,iris siung bawang putih,iris jamur tiram cuci bersih batang daun seledri,cincang kasar cabe merah iris tipis cabe hijau iris tipis tepung bumbu sajiku garam lada bubuk "
Scramble egg, butir telur ayam secukupnya Keju parut secukupnya Susu full cream secukupnya Lada secukupnya Garam secukupnya Mentega 
Semur telur dan terong," butir telur, rebus, kupas buah terong ungu (sekitar) potong sesuai selera lembar daun salam batang sereh, geprek ruas jari laos, geprek buah cabe merah keriting, potong serong buah bawang bombay ukuran sedang, potong siung bawang merah, iris tipis siung bawang putih, cincang halus bungkus ladaku kecap manis (Black gold)/sesuai selera aja Secukupnya garam dan kaldu bubuk "
Sawi putih kocok telur,Sawi putih siung bawang putih cabe besar cabe kecil (sesuai selera) telur secukupnya Garam gula air secukupnya Raja rasa 
Telur Masak Bumbu Bali," btr telur ayam (rebus, kupas, kemudian goreng) daun jeruk (iris) gula merah kecap manis secukupnya Minyak secukupnya Garam secukupnya Air siung bawang merah siung bawang putih cabe rawit cabe merah btr kemiri tomat "
Sayur bayam telor...kesukaan anak kuh...,seikat bayam btr telur siung bawang putih siung bawang merah buah tomat kecil blh d skip tgkai daun bawang g pke jg blh secukupnya kaldu garam sejuput gula pasir 
Telur Dadar, butir Telur dadar iris Bawang daun siung bawang merah siung bawang putih cabai merah (bisa diskip) buah tomat secukupnya Garam 
Telur Gulung Special, Buah telur (bisa lebih) Secukupnya penyedap rasa Sejumput garam Sejumput merica bubuk Tusuk sate sesuai selera 
Orek telur dadar ikan asin puedessss.., telur ayam batang daun bawang bawang merah bawang putih - cabe rawit merah buah tomat kecil ikan asin (kalo kering harus direndam dulu menit) secukupnya Garam dan penyedap 
Telur Dadar Ala Saya, Butir telur butir kelapa parut siung bawang merah siung bawang putih daun seledri batang daun bawang bj tomat secukupnya lombok secukupnya garam 
Telur Gulung Abang-Abang," butir telur ayam air Secukupnya garam, lada bubuk dan royco Secukupnya minyak goreng Secukupnya tusuk sate "
Telur dadar gulung jajanan sekolah tips,Telor secukupnya Garam Minyak goreng yang banyak Biting/tusuk sate 
"Semur T (Tahu, Tempe, Telor)", batang tahu kuning batang tempe butir telur bumbu halus genggam cabe rawit cabe merah bawang merah bawang putih kunyit jahe buah kemiri bumbu kasar lengkuas lembar daun salam batang serai bks kecap kemasan kecil bks masako genggam cabe utuh gelas air/ seccukupnya 
Telor dadar rasa keju, butir telor Keju dipotong-potong dadu (sesukanya aja) Minyak untuk menggoreng 
Dadar telur crispy, butir telur Penyedap rasa/garam Tepung bumbu instan untuk kentucky Secukupnya air Minyak goreng 
Telur Gulung Sosis, butir telur ayam batang sosis ayam (akan lebih bagus kalau sosisnya saja yang besar *tapi saya ndak punya e* batang daun bawang iris halus bawang merah (boleh pakai cabe kalau suka) Garam/penyedap rasa 
Buncis cha telur, buncis butir telur ayam buah cabai merah siung bawang putih secukupnya Air Gula Penyedap jamur 
Tumis Brokoli BabyCorn Telur, sayur brokoli potong ikut tangkainya pek babycorn potong tipis butir telur biji bawang merah biji bawang putih cabe merah besar tsp garam gula merica bubuk cup air minyak untuk menumis 
Telur Dadar Kentang, butir telur ayam batang daun pre buah kentang tepung terigu siung bawang merah siung bawang putih cabai merah udang ebi (boleh skip) secukupnya Garam 
Sup sawi telur simpleee,"- lembar sawi putih ukuran sedang (kali ini saya nemu di pasarnya sawi berdaun hijau) butir telur ayam, kocok lepas siung bawang putih, cincang halus Secukupnya Kaldu ayam bubuk (saya pakai royco ayam) secukupnya Gula & garam secukupnya Air matang "
Pare Telur," buah Pare bawang merah bawang putih telur ayam / telur bebek secukupnya Garam, lada, minyak goreng "
Telur godog jus bit merah & nanas," butir telur ayam lembar daun salam jus bit merah & nanas garam gula pasir siung bawang putih, haluskan jinten bubuk ketumbar bubuk "
Cilok isi Telur, butir telur siung bawang putih merica garam tepung tapioka tepung terigu secukupnya air hangat 
Tahu Telor Simpel, butir telor buah tahu (potong kecil) buah bawangprei (daun bawang) merica bubuk secukupnya Garam 
Bihun Goreng Telor, lempeng bihun butir telur butir timun garam dan sedikit penyedap kecap manis minyak goreng Bahan ulek buah tomat buah cabe merah keriting iris Bahan buah wortel butir bawang putih butir bawang merah batang daun bawang dan seledri butir cabe rawit ijo 
Telur gulung sosis," butir telor ayam batang daun bawang iris batang seledri iris Bawang putih iris tipis Bawang merah iris tipis secukupnya Garam lada kaldu ayam Cabe bubuk (sesuai selera) Margarin untuk menggoreng Sosis, rebus sebentar "
Kalio Telur Isi," butir telur ayam rebus (potong dua) gram nangka muda (potong, rebus sampai empuk) buah labu siam (potong memanjang) santan kara lembar daun jeruk lembar daun salam batang sereh (geprek) lembar daun kunyit asam kandis garam gula pasir air gram daging ayam giling gram daging sapi giling butir telur garam Secukupnya daun bawang (iris tipis) ruas kunyit ruas jahe ruas lengkuas jinten butir bawang merah cabe merah cabe rawit ketumbar "
Telor Dadar Balado, butir telor siung bawang putih siung bawang merah butir kemiri buah rawit (sesuai selera) buah cabe merah buah tomat secukupnya Garam secukupnya Gula 
Balado Telur Dadar Padang, butir telur ayam buah cabai merah (diiris tipis) buah cabai rawit (diiris tipis) siung bawang merah (diiris tipis) siung bawang putih (diiris tipis) tepung beras tepung terigu Secukupnya parutan kelapa Secukupnya parutan wortel Secukupnya daun bawang (diiris lembut) Secukupnya garam dan gula pasir Secukupnya minyak goreng buah cabai merah buah cabai rawit siung bawang merah siung bawang putih Secukupnya terasi Secukupnya garam dan gula pasir 
Telur dadar sambal kecap," butir telur batang daun bawang siung bawang merah,iris buah tomat,potong dadu buah cabe (selera),potong secukupnya kecap manis "
Telor Padang," Telor Terigu Segitiga kelapa muda parut bm bp butir kemiri kunyit buah cabai ( haluskan, iris tipis) Secukupnya daun bawang Secukupnya minyak goreng, lada, garam, bubuk ketumbar, kaldu bubuk "
Mie Gulung Telur, bungkus mie instan butir telur ayam Sumpit/bambu/tusukan dll Saos Abc cabe rawit Minyak untuk menggoreng Garam Mecin lada royco 
Telur Dadar Tebal Mantab, butir telur ayam garam margarin tepung beras (larutkan dengan air) cabe merah siung bawang merah siung bawang putih Secukupnya daun bawang 
Ayam kukus telur / steam egg chicken,dada ayam (cincang halus) butir telur Secukupnya garam Secukupnya merica kaldu jamur siung bawang putih 
Telur Dadar Gulung, butir telur ayam Secukupnya daun bawang Secukupnya garam 
Sambal terong hijau dan telur ceplok, btr telur btg terong hijau btr cabe rawit btr cabe hijau btr bawang merah btr bawang putih daun jeruk Minyak Garam 
Pempek Dos Tanpa Ikan Isi Telur, Tepung Terigu Tepung Tapioka Butir Telur Ayam Siung Bawang Putih Bungkus Santan Kara Air Sendok Teh Garam secukupnya Royco bks Asam Jawa pcs Gula Aren sendok Gula pasir siung Bawang Putih pcs Cabe Rawit Air 
Camilan Omlet telur, mie instan (tnp bumbu) butir telur sendok makan tepung terigu sendok makan tepung maizena siung bawang putih siung bawang Merah Garam secukupnya Penyedap Gula pasir 
Telur ayam kampung bumbu tomat, butir telur ayam kampung buah tomat - ulek kasar siung bawang putih - iris tipis siung bawang merah - iris tipis secukupnya Garam secukupnya Lada putih secukupnya Jahe bubuk (optional) secukupnya Saos tiram secukupnya Air sendok Minyak wijen (optional) Sedikit minyak sayur Daun bawang dan seledri secukupnya Cabe ulek 
Balado telur bumbu rujak, butir telur ayam kampung/negri yang sudah direbus dan dikupas buah tomat merah buah cabe rawit kecil atau sesuai selera siung bawang merah siung bawang putih kunyit kencur lembar daun jeruk lembar daun salam buah sereh Daun kemangi secukupnya saya pakai seperempat ikat keping gula jawa sesuai selera Garam merica bubuk buah daun bawang iris Minyak goreng secukupnya untuk menumis 
Semur telor ceplok pedas,"telor ayam buah cabe merah yang besar buah cengek domba siung bawang putih siung bawang merah butir kemiri terasi abc tangkai bawang daun (potong²) buah tomat (potong²) garam,merica,penyedap rasa masako rasa ayam,gula putih kecap bango secukupnya minyak,air "
Semur Kecap Telur Tahu," butir telur rebus kupas buah tahu kuning, potong segitiga, goreng sebentar lengkuas geprek daun salam Garam, merica, kaldu bubuk, gula pasir air Kecap manis Bumbu Halus siung bawang putih siung bawang merah butir kemiri sangrai "
Telur Dadar, buah telur buah cabai rawit buah cabai merah buah bawang merah garam Minyak goreng 
Telor Dadar Padang, butir telur ayam siung bawang merah siung bawang putih buah wortel potong kecil kecil batang buncis potong kecil garam halus cabe giling/ bubuk cabe tepung terigu/tepung beras secukupnya minyak goreng 
Sambel Goreng Telur," butir telur ayam buah Tomat ukuran sedang, ulek halus secukupnya Gula merah iris Kaldu bubuk secukupnya (optional) siung bawang putih ukuran kecil biji cabe rawit (sesuai selera) biji cabe merah besar secukupnya Terasi, Garam "
Tumis sawi putih ati plus telur orak arik DEBM," buah sawi putih (potong sesuai selera) buah ati ayam butir telur siung bawang merah siung bawang putih buah cabe rawit merah buah cabe merah secukupnya penyedap, garam "
Oseng pare telur," pare telur minyak bawang putih, iris bawang merah, iris cabe kriting, iris air Secukupnya lada bubuk Secukupnya garam dan kaldu bubuk Sejumput gula pasir "
Ayam tahu telur," potong ayam kotak tahu putih telur ayam butir bawang merah butir bawang putih butir kemiri bakar/sangrai sendok ketumbar bubuk ruas kunyit bakar bungkus santan kara batang serai ruas lengkuas lembar daun salam secukupnya Gula, garam, merica, lada bungkus kaldu ayam bubuk "
Kalio ayam dan telor,ekor ayam butir telor ayam rbu santan beli dipasar lebar daun salam lembar daun jeruk batang serai (geprek) ruas jari lengkuas Bumbu halus batang cabe merah buah bawang merah buah bawang putih ruas kunyit Secukupnya Garam Merica bubuk Penyedap rasa 
Telur Balado, butir telur rebus 》boleh digoreng bentar hingga berkulit garam gula royco lada batang sereh 》geprek air tomat merah cabe merah keriting bawang merah bawang putih terasi ikan teri goreng 
Telur rebus bumbu ala ala, butir telur yang sudah direbus siung bawang merah siung bawang putih buah cabe merah besar buah cabe biasa (sesuai selera) sesuai selera garam ibu jari lengkuas sebesar terasi daun salam (bila ada) tomat 
Semur telur," butir telur, rebus dan kupas kulit batok kecil gula jawa kecap manis minyak wijen saus tiram lembar daun salam lengkuas geprak siung bawang putih siung bawang merah ketumbar butir kemiri kunyit merica bubuk garam atau sesuai selera kaldu bubuk Minyak goreng untuk menumis air "
Nasi goreng telur kreasi.,Semangkuk kecil nasi putih Telur Selada Saos Minyak goreng Garam Kecap manis buah cabe merah besar siung bawang putih siung bawang merah 
Telur Ceplok Kuah Kecap," butir telur, goreng ceplok tata dipiring kecap manis gelas belimbing air minyak untuk menumis butir bawang merah siung bawang putih cabai merah besar ruas jari jahe butir kemiri, sangrai ruas jari lengkuas, geprek secubit gula garam merica lembar daun jeruk buah wortel (cuci, potong sesuai selera) "
Telor dadar kuah santan," butir telor ayam siung bawang merah, digeprek dan dipotong-potong siung bawang putih, geprek dan dpotong-potong Cabe sesuai selera dipotong kecil Garam Gula Kaldu bubuk Daun seledri Tomat Minyak goreng untuk menggoreng telor dadar Santan kelapa dari butir kelapa "
Semur tahu telur," butir telur (rebus, kupas kulitnya) buah tahu (belah,goreng) lembar daun salam batang sereh, memarkan gula merah ruas jari lengkuas (memarkan) siung bawang merah siung bawang putih butir kemiri biji pala merica butiran Secukupnya garam, kaldu ayam hubungan bubuk dan kecap manis "
Telur & Tahu Balado, buah telur ayam buah tahu putih besar buah cabe merah buah cabe rawit buah tomat Garam Gula Penyedap rasa Kecap manis 
Telur Mata Sapi Plus Buncis, buah telur ayam biji buncis siung bawang merah siung bawang putih Secukupnya Bawang Bombay butir tomat Secukupnya cabe merah Secukupnya lada bubuk Secukupnya Jahe Secukupnya gula Secukupnya garam Secukupnya kecap Secukupnya saos tomat Secukupnya saus tiram (saya pakek merk Saori) 
Roll Egg aka Dadar telur gulung," btr telur btg sosis btr bawang merah, iris halus btr bawang putih, cincang halus daun bawang (daun ny aj), iris halus buah cabe merah, buang biji, iris halus garam halus Sejimpit merica bubuk "
Tim telor daging cincang, telor ayam lada bubuk minyak wijen garam gula pasir gram daging cincang Air kaldu / kaldu ayam bubuk 
Telur Goreng Saus ala Pita Show, telur di rebus kotak tahu putih - batang sereh di iris-iris tomat di potong kotak kecil-kecil daun bawang di iris cm Minyak goreng Bawang putih bubuk Meric Garam 
Telur masak kecap, butir telur ayam siung bawang putih siung bawang merah kecap manis saus tomat Secukupx air (tergantung pengen berkuah atau gak) Secukupx kaldu bubuk dan merica 
Tumis telor goreng, butir telor (goreng lalu iris) Seikat kacang panjang Tauge siung bawang bombay (iris panjang) siung bawang putih (geprek iris) siung cabe (sesuai selera) garam gula pasir royc* saos tiram kecap manis 
Telor baladohhh, butir telur - kentang bawang merah bawang putih cabe merah cabe rawit tomat ukuran besar (klo kecil biasanya q dua) Daun jeruk Daun bawang Gula pasir Garam Penyedap rasa 
Cumi asem manis orak arik telor,Cumi (maafkan ya cumi nya cmn sedikit soal nya sisa kmren) telor Sawi skip bawang merah bawang putih cabe (sesuai selera) Bawang bombay buah tomat sendok makan larutan tepung tapioka/kanji Secukupnya Garam Gula Penyedap rasa Saori Saos tomat 
Tiramisu egg drops," cream cheese whipy cream bubuk (sy hann) coklat bubuk kualitas bagus yah, krn mempngaruhi rasa bks egg drops sct kopi nescafe original kopi item bubuk Seduh dgn air panas, lalu dinginkan air es gula halus tambahkan di campuran whipy cream smbil di ayak "
Cantonese Scrambled Egg (orak-arik telor ala kanton),Daging sapi has dalam Atau daging ayam fillet paha lembar (ki-ka) Atau udang kecap asin tepung tapioca - butir Telor ayam Bawang prei Garam Micin (biar pintar) Merica 
Tahu Telur Bumbu Bali, telur ayam tahu bandung siung bawang putih siung bawang merah btr kemiri cabe keriting daun jeruk kecap manis secukupnya Gula garam cabe rawit Minyak utk menumis lengkuas geprek 
Opor telur,"telur ayam bks bumbu opor uleg (sy bl di wrg) bj bawang putih bj bawang merah ptg kunyit bj kemiri bks roico Garam dn gula pasir seckpnya Salm, sereh, lengkuas "
Dadar Tahu Telur, butir telur buah tahu putih Daun bawang Merica bubuk Masako Garam Micin 
Tumis Kailan Telur Orak Arik," ikat kailan, potong butir telur siung bawang putih Secukupnya minyak untuk menumis saus tiram kaldu jamur Secukupnya gula Secukupnya garam Secukupnya air "
Tim brokoli wortel telur ayam kampung (m)," pucuk brokoli, parut buah wortel, parut telur ayam kampung Bawang bombay Bawang putih Seledri Keju (kraft) Bubuk ikan salmon centong nasi yang sudah matang Air putih "
Kepiting telur saus super pedas mantap, kepiting telur Bumbu ruas jahe (geprek) siung bawang merah siung bawang putih buah tomat merah sedang cabe rawit cabe merah besar sachet saori saus pedas Secukupnya minyak wijen Secukupnya kecap asin Secukupnya kecap manis Secukupnya saus sambal Extra pedas Secukupnya saus tomat Secukupnya air Secukupnya minyak goreng Secukupnya gula garam Secukupnya maizena (utk mengentalkan) kepiting telur Bumbu ruas jahe (geprek) siung bawang merah siung bawang putih buah tomat merah sedang cabe rawit cabe merah besar sachet saori saus pedas Secukupnya minyak wijen Secukupnya kecap asin Secukupnya kecap manis Secukupnya saus sambal Extra pedas Secukupnya saus tomat Secukupnya air Secukupnya minyak goreng Secukupnya gula garam Secukupnya maizena (utk mengentalkan) 
Poached Egg Sandwich, lembar Roti tawar butir Telur Apple vinegar Garam Tomat Selada Mayonaise 
Nasi Goreng Telur Topping Keju, piring nasi putih butir telur siung bawah putih siung bawah merah buah cabe rawit Secukupnya keju cheddar Secukupnya margarin Secukupnya penyedap rasa Secukupnya garam Secukupnya gula Secukupnya saos dan kecap 
Tempe Goreng Balut Telor, papan tempe butir telor ayam siung bawang putih tepung terigu (disesuaikan dgn banyaknya tempe) lada bubuk garam (sesuai selera) Minyak goreng 
Cilok Goreng Telur, terigu tapioka/kanji siung bawang putih (haluskan) garam halus merica bubuk gula pasir penyedap rasa (aq skip) air secukupnya Daun bawang iris tipis secukupnya Air minyak untuk merebus butir telur untuk cilok goreng Bahan Saus Kacang siung bawang putih biji cabe rawit (buat ponakan jd cabex gak banyak) garam gula merah kacang tanah sangrai secukupnya Air asam saos cabe 
Sayur tahu telur, tahu potong segitiga telur rebus Cabe merah Bawang merah Bawang putih bks santan kara Lengkuas dan daun salam Garam dan penyedap 
Saos kentang telur sederhana," buah kentang (di iris dadu) buah tomat (di iris tipis"") telur ayam buah bawang bombay (di iris tipis"") secukupnya Garam Secukupnya Lada sendok Saos tomat "
Sup jagung telur jamur brokoli, buah jagung (serut) jamur kancing (iris) brokoli (potong) buah telur (kocok lepas) siung bawang putih (cincang) tepung maizena bks royco rasa ayam gula pasir gelas belimbing air 
Ayam suwir telur,Ayam butir telur ayam btg Serai geprek bawang bombay buah daun salam batang daun bakung secukupnya Garam secukupnya Merica kecap saus tiram Air kaldu siung bawang merah siung bawang putih ruas jahe 
Rolade Daun Singkong Mandi Tahu Telur,"Sebakul pucuk daun singkong kotak tahu putih, uleg kasar butir telur ayam, dikocok lepas siung bawang putih, haluskan bungkus ladaku secukupnya Garam dan royco secukupnya Minyak untuk menggoreng Cabe rawit untuk ceplusan "
Tahu telor bumbu kacang bertaburan mikreskress syalala, biji Tahu sutra (disarankan karena lebih lembut dan enuwaak) biji Telor ayam secukupnya Seledri dan daun bawang Kecambah Timun Bawang goreng Bihun goreng Segenggam kacang Petis udang Garam dan penyedap rasa secukupnya Kecap Bawang putih 
Telur ceplok masak tomat ijo, butir telur ayam buah tomat ijo cabe merah besar cabe hijau besar bawang merah bawang putih air putih matang Secukupnya garam Secukupnya kecap Minyak 
Semur telur tahu kentang," butir telur ayam (rebus) buah kentang (kupas kulitnya) buah tahu goreng secukupnya garam secukupnya lada secukupnya gula secukupnya royco secukupnya kecap manis secukupnya minyak goreng (untuk menumis dan menggoreng) secukupnya air (kira-kira, gelas belimbing) butir kemiri butir bawang putih butir bawang merah "
Sosis Gulung Telur Praktis, buah sosis goreng butir telur secukupnya Garam secukupnya Merica Minyak secukupnya (jangan terlalu banyak) 
Sawi Telur Orek No MSG, ikat Sawi (potong seperti memotong daun seledri) butir Telor (agak besar) Cabe merah (iris serong) siung Bawang merah potong alus) siung Bawang putih (saya suka bawang putih)(potong alus) secukupnya Garam dan Gula Minyak makan Bakso (opsional) 
Orak arik tauge dan telur,segenggam tangan Tauge butir telur bebek siung bawang putih kating (besar) buah cabe segar (cabe jablay) Royco secukupnya Garam secukupnya Minyak goreng 
Opor ayam telur, ayam buah telur ayam siung bawang putih siung bawang merah biji kemiri buah tomat ruas kunyit ruas laos geprek lembar daun salam lembar daun jeruk batang serai bungkus Santan kara secukupnya Garam secukupnya Gula pasir secukupnya Penyedap rasa 
Telur Ceplok Kecap, buah telur ayam siung bawang merah (iris) siung bawang putih (iris) air kecap manis kecap asin saus tiram Garam Lada 
Telur Goreng Ndeso anak Kos, biji telur ayam biji cabe buah bawang putih Daun sledri/daun sop (nemu di kulkas sedikit) Garam dan penyedap (sesuaikan sy g takar) Minyak 
"Tatetok siram bumbu pecel instant...(tahu,telor,toge dan kol) ",Telur dadar potong kotak secukupnya Tahu goreng secukupnya Toge (tauge) rebus Kol iris tipis secukupnya buah Jeruk limo secukupnya Kecap manis Bumbu pecel instant secukupnya Air hangat 
Seblak Telor Sosis Makaroni, genggam kerupuk (direbus dalam air mendidih) plastik kecil-kecil makaroni bentuk pipa (direbus jg) ruas kencur siung bawang merah siung bawang putih cabe merah (sesuai selera) kemiri sosis telor 
Rica_rica ati ampela campur telor, butir telor ati ampela siung bawang putih biji bawang merah bji cabe merah besar biji cabe setan butir kemiri ruas jahe ruas kunyit daun jeruk gula merah garam 
Telur Dadar Enak, btr Telur kocok lepas Wortel diserut lalu direbus Daun pre diiris Sedikit daun seledri dicincang Sedikit Daun seledri dicincang bks Bumbu gulai Mahmudah Sedikit garam 
Terong Bakar dan Telur Penyet Sambal Kemiri, buah terong telur rebus butir kemiri siung bawang putih buah cabe besar (sesuai selera) buah cabe rawit (sesuai selera) lembar daun jeruk ruas kencur terasi Secukupnya air 
Sup Wortel Jagung Sosis Bakso Telur," wortel (potong dadu) jagung diserut bawang putih, digeprek trus cincang batang daun bawang ( iris,cm ) telor dikocok sosis bratwurst, dipotong bakso sapi (belah ) Kaldu ayam Garam dan gula "
Telur balado, butir telur ayam rebus papan Petai cabe keriting merah cabe rawit siung bawang putih siung bawang merah butir kemiri tomat merah Garam Gula Penyedap 
Fu Yung Hai Telur Saus Asam n Manisnya Mantappp," Telur secukupnya Kubis/Kol Cuci Bersih n Potong Lembuttttt Tepung Beras Wortel Ukuran Sedang, Kupas n Cuci Bersih Siung Bawang Bombay Kupas n Cuci Bersih Siung Bawang Putih Kupas n Cuci Bersih secukupnya Garam Halus Bahan Buat Saus Asam Manis, Wortel Ukuran Sedang Kupas n Cuci Bersih,Potong Korek Api Tomat Merah Besar n Cuci Bersih Siung Bawang Putih buah Bawang Bombay Kupas n Cuci Bersih, Potong Sesuai Selera Saus Tomat/Del Monte Cuka/Cuka Apel secukupnya Garam Halus Secukupnya Gula Pasir Air Maizena Larutkan Dg Air "
Pempek isi telur tanpa ikan, grm tepung segitiga grm kanji/sagu garam btr telur secukupnya Air panas 
"Semur Tahu, Kentang, dan Telur", buah tahu putih buah kentang ukuran sedang butir telur ayam siung bawang merah siung bawang putih siung kemiri jahe buah sereh lembar daun salam buah cabai merah buah tomat lengkuas lada bubuk buah pala gula pasir garam kecap manis minyak goreng secukupnya Air 
Dadar telur makroni, butir telur ayam makroni bawang daun bawang bombay butir bawang putih lada bubuk garam secukupnya Minyak goreng 
Egg katsu curry," telur bungkus indofood bumbu kare instan wortel kentang bawang bombai siung bawang putih tepung maizena bungkus sajiku tepung bumbu lembar daun jeruk cabe Sedikit lengkuas di geprek Secukupnya tepung panir Secukupnya minyak goreng Secukupnya gula, garam, kecap "
Egg roll (bola telur) Kukus, lembar roti telur sesuai selera Garam Daun bawang diiris sachet Sambal terasi 
Telur dadar tepung rm padang," butir telur ayam (lebih enak telur bebek) siung bawang merah siung bawang putih lembar daun kunyit, iris halus Garam dan penyedap buah Cabe rawit, rajang ons cabe merah, giling halus Sedikit kelapa sangrai (aku skip karna tak ada) Minyak goreng yang banyak tepung beras tepung terigu "
Telur Keju, butir telur slice of smoke beef potong tomat secukupnya keju parut secukupnya royco secukupnya garam 
Bacem Pindang Telur *endess*, butir telur ayam air matang teh celup sariwangi lembar daun salam lembar daun jeruk gula pasir gula merah garam kecap manis Secukupnya penyedap rasa 
Telur Balado,Telur sesuai selera Cabe merah Bawang merah Bawang putih secukupnya Garam secukupnya Gula Minyak goreng jika suka Penyedap rasa 
Telur Santan, btr Telur Rebus Santan* daun jeruk* Daun Salam* btg Serai geprek* Haluskan siung Bawang Merah siung Bawang Putih Kemiri sangrai Cabe Merah Keriting Minyak goreng 
Korean fried egg, butir Telur ayam buah Bawang bombay Daun bawang secukupnya (tergantung selera) secukupnya Lada bubuk secukupnya Garam secukupnya Bubuk kaldu jamur Minyak atau margarin untuk menggoreng 
Sayur bening tebu telur, buah tebu telur buah labu siam batang kacang panjang ikat bayam ekor udang batang sereh secukupnya Garam gula 
Telur Balado, butir telur ayam Bawang bombay (iris) Daun bawang (iris) bisa di skip buah cabe merah siung bawah putih siung bawah merah siung kemiri 
Telor ceplok balado, butir Telor biji Cabe merah biji Cabe rawit butir Bawang merah biji Bawang putih secukupnya Garam Gula pasir secukupnya Penyedap rasa secukupnya Air biji Tomat secukupnya Minyak 
Tumis toge wortel telur sederhana enak, buah corn baby genggam toge buah wortel butir telur kaldu jamur garam merica minyak wijen siung bawang merah Secukupnya bubuk parsley (opsional) 
Telor tahu saus tiram, butir telor buah tahu putih haluskan batang daun bawang tepung terigu buah bawang bombay ukuran keci buah bawang putih buah cabe merah kecap manis saus tiram saus tomat saus pesas 
Bihun siram sayuran dan telur," keping bihun buah bakso butir telur ayam ikat pakcoy Daun bawang iris tipis Bawang goreng buah tomat buah cabai iris kecil (seusai selera) Kecap manis, kecap asin, saus tiram sendok tepung maizena larutkan dentan air siung bawang putih siung bawang merah Lada putih, gula, garam "
Daging selimut telur, ons daging giling butir telur bebek secukupnya Merica secukupnya Garam secukupnya Penyedap rasa Minyak untuk menggoreng 
Telur dadar kentang saos asam manis, butir telur ayam buah kentang Secukupnya garam siung bawang putih buah bawang bombay ukuran kecil buah cabe merah besar ruas laos geprek batang serai geprek lembar daun salam air jeruk nipis saos tiram kecap manis saos tomat saos sambal Sejumput gula Secukupnya air 
Nasi telur mentega, porsi nasi putih telur ayam kocok lepas siung bawang putih iris siung bawang merah iris sendok makan butter/ margarin secukupnya Garam secukupnya Lada bubuk putih sendok teh abon nori (kalo gk ada gpp ya moms gk harus kok) sendok teh minyak goreng 
Pizza telur mozza ala Dapu, telur ayam kornet daging sapi susu cair siung bawang putih (chop) bawang bombay (chop) Sdkit lada hitam bubuk & garam 
Telur ceplok kuah hitam, butir telur kecap manis siung bawang merah siung bawang putih helai bawang pre buah cabai rawit helai daun bawang buah tomat Secukupnya garam dan gula 
Balado Telur Ceplok, butir telur gula pasir Minyak goreng secukupnya Lada secukupnya Air buah cabai merah butir bawang merah siung bawang putih garam 
Moon Egg, butir telur gelas air ( cc) siung bawang.putih siung bawang merah Garam /penyedap minyak goreng 
Telur Masak Habang,"Telur ayam/itik rebus (bisa diganti dg ayam atau ikan gabus Cabe kering buang isi lalu cuci bersih rebus blender Gula,garam Kayu manis Minyak goreng bawang putih siung bawang merah Seruas jari jahe "
Sayur Orak Arik Kuah Telor," ikat sawi putih, iris tipis wortel, potong korek api bungkus buncis, potong kecil butir telor bawang putih, geprek iris tipis secukupnya Air, garam, gula, royco, merica "
Sandwich Telur, lembar Roti tawar butir Telur ayam Selada Tomat (potong tipis) Saus sambal (kalau suka pedas) Mayonaise Margarin 
Pindang telur bumbu kecap," butir telur secukupnya Air utk merebus telur buah cabe rawit merah utuh kecap manis minyak utk menumis butir Bawang merah siung Bawang putih ruas jari Kencur ruas jari Kunyit Sdkt air secukupnya Garam, gula, kaldu bubuk (optional) sesuai selera "
"T (Telur, Tahu, Tauco)"," buah Tahu Putih (potong kotak dan goreng sebentar, sisihkan) butir Telur (bisa ceplok atau rebus) Secukupnya Sambal Terasi (saya pakai stok bumbu dasar merah marun) Secukupnya Tauco "
