Title,Ingredients
Sate Kambing Ala Rumahan,"daging kambing (potong dadu)--bawang putih yang sudah di haluskan tambah sejumput garam--nanas yg sudah di halus--merica--bumbu gule instan/yang sudah siap masak--kecap manis--mentega--tusuk sate secukupnya--""bahan lalap""--cabe rawit (sesuai selera)--ikat selada--bawang merah--buah tomat--jeruk nipis--"
Tongseng kambing goreng,gram daging kambing dengan tulang--butir cabe rawit--siung bawang merah--siung bawang putih--secukupnya minyak goreng--secukupnya garam--Secukupnya kecap manis bango--
Kambing kekinian,daging kambing--siung bawang merah--siung bawang putih--secukupnya kecap manis--biji cabe rawit--sendok minyak--sendok teh garam--
Nasi goreng kambing,"Bahan untuk nasi--beras putih--santan--batang serai (diambil putih nya aja dan geprek)--lembar daun salam--garam--Bahan untuk kambing--daging kambing--lembar daun salam--air untuk merebus--batang serai yang sudah di memarkan, ambil bagian putihnya--kecap manis--garam--air--minyak goreng--Bumbu halus untuk kambing--siung bawang merah--siung bawang putih--kunyit yg sudah dibakar--ketumbar bubuk--jinten--merica bubuk--Bumbu halus untuk nasi goreng--siung bawang merah--siung bawang putih--buah cabai merah--kari bubuk--butir telur, kocok lepas--garam--merica bubuk--minyak untuk menumis--"
Sate ati kambing,secukupnya ati kambing--sedikit garam--🌶sambel kecap:--cabe rawit--bawang merah--tomat--kecap manis--
Sup Kambing,"gram tetelan kambing (saya bagian tulang belakang)--gram daging kambing potong sesuai selera--(bumbu rebus)kyu manis, d.salam, sereh, d.jeruk, jeruk nipis--(sayur) kentang, wortel, kol, buncis. potong sesuai selera--(bumbu halus) merica, bawang putih, pala--secukupnya air--daun bawang, seledri, bawang goreng, irisan tomat segar--garam--"
Krengseng Kepala Kambing Lombok Ijo,"kepala kambing, rebus sampai empuk--siung bawang putih--siung bawang merah--gram lombok ijo, iris kasar--batang serai, memarkan--ruas laos, memarkan--ruas jahe, memarkan--kecap manis--1.garam--gula pasir--air--minyak goreng--"
Tongseng Kambing,daging kambing--butir bawang merah--siung bawang putih--biji cabe rawit--biji cabe merah--merica--ruas jari kunyit--ruas jari lengkuas (iris tipis)--lembar daun jeruk--secukupnya gula garam penyedap--secukupnya air--sachet santan bubuk--buah tomat--batang daun bawang (iris tipis)--kecap manis--
Gule Kambing,daging kambing--bungkus bumbu gule cap Bamboe--bungkus santan bubuk--secukupnya gula garam--secukupnya air--batang daun bawang (iris tipis)--
Sate Kambing Bumbu Kacang,daging kambing--Buah Jeruk Nipis--Tusuk Sate--Secukupnya Kecap Manis--ons Kacang Tanah--Siung Bawang Putih--Buah Kemiri--Siung Bawang Merah--Merica--Garam--Gula Pasir--kecap manis--sedikit Penyedap Rasa--
Nasi Goreng kambing a La pawon naylee,piring munjung nasi putih--butir telur ayam ukuran besar--gram daging kambing iris sesuai selera dan rebus--secukupnya saus pedas--secukupnya saus tomat--secukupnya kecap manis--bumbu halus--cabai merah keriting--siung bawang putih ukuran besar--bawang merah--secukupnya garam halus--secukupnya lada bubuk--secukupnya gula pasir--secukupnya kaldu bubuk rasa ayam (opsional)--secukupnya minyak goreng--
Soto Kambing Slow Cooker,"potong kambing bagian paha bawah--liter air--butter atau minyak samin--batang sereh--lembar bay leave atau daun salam--iris jahe, geprek--iris lengkuas, geprek--garlic powder--onion powder--kunyit bubuk--lada putih bubuk--jintan--pala bubuk--kayu manis bubuk--butir cengkeh--butir cardamon atau kapolaga--ketumbar bubuk--1.garam--gula--kecap manis--bungkus santan bubuk--Bahan untuk menggoreng daging:--butter--garlic powder--ketumbar bubuk--garam--Pelengkap:--buah tomat, potong kotak--batang bawang daun, iris halus--ikat daun seledri, iris halus--Pickles atau acar timun--Bawang goreng--Kerupuk atau emping--Sambal--iris Lemon--Kecap manis--"
Tongseng Kambing khas Yogya,"400-gram daging kambing (sudah direbus bentar ngilangin kotoran)--helai kol, iris kasar--buah tomat kecil, potong jd 4--Garam halus--penyadap--secukupnya Gula merah--secukupnya Kecap manis--secukupnya minyak--secukupnya air bersih--siung bawang merah--siung bawang putih--buah cabe rawit merah--jahe--Bumbu lainnya:--lengkuas, geprek--batang sereh, geprek--lembar daun salam--lembar daun jeruk--"
Nasi Kebuli Kambing,gram daging kambing--biji bawang bombai potong dadu--8-biji kapulaga india / arab--bumbu halus--siung bawang merah--siung bawang putih--gram tomat merah--ruas jahe--bumbu rempah spekuk--saset penyedap rasa sapi--sesuai selera minyak samin untuk menumis / minyak goreng--Liter beras yg jenis Pera Super--Secukupnya bawang goreng untuk tabur--
Tongseng Kambing,"Bahan utama :--sesuai selera Daging kambing (entah ini jumlahnya sbrpa, namanya jg dkasih) hehehe. Tp dikit kok, paling ini - porsi--siung bawang merah--siung bawang putih--butir kemiri--buah cabe merah--ruas jahe--Bumbu lainnya :--bubuk ketumbar--secukupnya Lada--secukupnya Garam--secukupnya Gula--Secukupnya Kecap  jgn trlalu bnyak nt malah jd semur hehehe--ruas Laos dgeprek--batang Serai  dgeprek--lembar Daun salam--potong kol (dr ukuran yg sedang)--buah tomat--bgks Santan kental--"
Tengkleng kambing,daging kambing+tulang--kecap--gara m--gula/ penyedap--kaldu bubuk--🍲bumbu halus:--bawang merah--bawang putih--kemiri--jari jahe--cabe rawit (selera)--cabe merah--daun jeruk--ladaku--🍲bumbu utuh::--kapulaga--pekak--jinten--serai--
Sate Kambing,Daging kambing--Sejumput garam--Sejumput merica--siung bawang putih--siung bawah merah--buah cabe rawit--buah tomat--buah jeruk limau--Sepotong nanas--secukupnya Kecap--
Sate Goreng Kambing Bumbu Ngo Hiong,daging kambing bagian sampil--gram maras kambing--bumbu halus--siung bawang putih--siung bawang merah--sendok makan ketumbar--butir kemiri--sendok makan merica butir--kencur--lengkuas digeprek--lembar daun salam--lembar daun jeruk--batang serai--lirang gula jawa--sendok makan bumbu ngo hiong--garam--kecap manis--pelengkap--kol dirajang halus--sesuai selera timun dirajang--sambal kecap--
Gulai kambing,daging kambing atau kaki kambing--batang sereh--butir bunga lawang--jempol kaki jahe dan laos--buah cabe rawit merah--buah bawang bombay / bawang merah 10--biji bawang putih--biji kemiri--ketumbar--lada--secukupnya minyak untuk menumis bumbu--bungkus masako--kotak santan kara--
Tengkleng iga kambing,iga kambing--gelas kecil santan kental--biji bawang putih--biji bawang merah--jahe--kunyit--ketumbar--merica--biji kemiri--biji cabe rawit merah--sesuai selera (bs dtmbh/diganti cabe kriting )--rempah :--batang serai (geprek)--lbr daun salam--lbr daun jeruk--ruas lengkuas--cengkeh--btg kayu manis--biji tomat potong jd (bs skip)--
GUle kambing,"daging kambing dan tulang--Bumbu halus--bawang putih--bawang merah--ruas kunyit--ruas jahe--ketumbar bubuk--butir cengkeh--batang kayu manis--jinten bubuk--Bumbu tambahan--lembar daun salam--lembar daun jeruk--ruas laos geprek--batang serai--Gula,garam,penyedap rasa--"
Gulai tetelan kambing,"tulangan kambing--gelas santan dg kekentalan sedang(pke gelas blimbing)--lembar daun kunyit--lembar daun jeruk--batang serai digeprek--lengkuas digeprek--kayu manis--butir kapulaga ambil isinya--butir cengkeh--buah bunga pekak, optional--Secukupnya garam--sesuai selera gula--bumbu yg dihaluskan:--ketumbar--¹/²  merica--siung bawang putih--siung bawang merah--¹/⁴  jinten--kunyit--jahe--butir kemiri--secuil pala--"
Gule kambing,kambing presto sampai empuk--bumbu yg dihaluskan--ibu jari laos--ibu jari jahe--jari telunjuk kunyit--siung bawang merah--siung bawang putih--batang sere--bumbu yg dimasukkkan--buah tomat--sm air asam--sm bumbu gule bubuk--sm koya klapa--lt santen--secukupnya bawang goreng--secukupnya garam dan penyedap rasa--
Gule kambing simple,"ekor kambing, uda di pisahkan tulang dan daging--butir bawang merah--butir bawang putih--buah cabe merah--buah cabe rawit--buah kemiri--buah pala--buah kunir--buah jahe--buah kencur--ketumbar--jintan bubuk--lada bubuk--bumbu tambahan :--lembar daun jeruk--lembar daun salam--buah Laos, di geprek--buah santan kara--secukupnya gula dan garam--minyak goreng secukupnya untuk menumis bumbu halus--buah kayu manis--buah sereh, geprek--"
Sop Iga Kambing Maknyus,"iga kambing--ruas kayu manis--butir cengkeh--butir biji pala geprek--ruas jahe geprek--butir bawang bombay iris--butir bawang merah iris--secukupnya garam, masako sapi dan sasa--batang daun bawang seledri iris--lada butiran--butir bawang putih--butir bawang merah--butir kapulaga--secukupnya air untuk merebus--sesuai selera bawang merah goreng untuk taburan--"
SATE KAMBING Enak,Secukupnya daging kambing--Kecap--Minyak--tusuk bambu--Untuk sambal :--Kecap bango--cabe rawit--bawang merah--tomat merah--Sejumput garam--Sedikit sasa--
Kari kambing,gram iga kambing--butir kelapa (santan)--siung bawang merah iris--siung bawang putih iris--kayu manis--buah cengkeh--buah kapulaga--ketumbar--jintan--butir marica--buah cengkeh--buah kapulaga--cengkeh--gram cabe merah (buah cabe merah besar)--kunyit--Tumbuk kasar:--siung bawang putih--siung bawang merah--secukupnya Daun kari--buah cabe kering--Margarine untuk menumis--
Krengsengan Daging Sapi / Kambing,"gram daging sapi/kambing, potong-potong sesuai selera. Saya pakai daging bagian has dalam--petis udang--kecap manis--buah tomat, potong kotak-kotak--buah cabai hijau besar, iris serong-------------------------------------------siung bawang merah--siung bawang putih--Seujung jari jahe--merica butiran--buah cabe merah keriting--gula palem--air asam jawa--"
Tengkleng kambing,iga kambing--butir kelapa--butir kemiri (di goreng dulu)--buah cabe merah--siung bawang putih--secukupnya merica bubuk--ruas jahe--sesuai selera bawang merah (untuk taburan akhir)--secukupnya penyedap rasa--
Gulai Kambing,daging kambing--bumbu yg di haluskan--biji bawang merah--biji bawang putih--2-ruas kunyit yg panjang montok--1-ruas jahe yg montok--lembar daun salam--ikat sereh simpulkan geprek--bahan tambahan--batang bawang bombai yg gede potong dadu--butir santen kental dr kelapa--secukupnya garam--saset penyedap rasa sapi--secukupnya air untuk merebus--sesuai selera bawang goreng untuk tabur--rempah spekuk--
Gulai kambing,daging kambing--hati kambing--tulang iga--bungkus Larasa gulai--secukupnya santan--secukupnya bawang goreng--
Coconut Milk Oat + Ati Kambing 🐂 (MPASI 6+),oat (bunda pake Quaker oats quick cook yang warna biru)--air kaldu (bungkus kaldu yg di plastik Zip ukuran kecil)--santan--gram ati kambing di cincang halus--Sejumput gula garam (skip <1yo)--
Sate kambing dijamin nagih,"daging kambing/sapi atau sesuai selera--bumbu bakaran--siung bawang putih--siung bawang merah--ruas kunyit--merica--garam--lbr daun jeruk wangi--minyak goreng--secukupnya kecap--arang, tusuk sate--bahan sambal--tomat--cabe rawit--siung bawang merah--kecap--merica bubuk (boleh skip)--bahan pelengkap--tomat--mentimun--kobis--"
Tumis Cabe Hijau Pedas Manis Hati n Paru Kambing,"hati kambing--paru--cabe hijau, iris--cabe rawit, iris--bawang merah, iris--siung bawang bombay, iris bulatbesar--ruas lengkuas/laos, geprek--minyak wijen--secukupnya garam dan gula pasir--gula merah--"
Tongseng kambing sederhana (tidak pakai santan),"Daging kambing--buah daun kol , Irisan (sesuai selera)--Tomat--batang Daun bawang--siung bawang merah--siung bawang putih--secukupnya Garam--Lada--Jinten (aku pakai bubuk jinten)--Ketumbar bubuk--Biji pala bubuk--buah Kapol hijau (yg bentuknya panjang)--butir Kemiri  (digoreng dahulu)--sesuai selera Cabe rawit merah--sesuai selera Gula merah ( manisnya)--secukupnya Kecap manis--"
Kambing cincang bungkus lemak,gram daging kambing muda--sd teh garam--sd teh merica--sd teh ketumbar--siung bawang putih di cincang--sd teh masala--sd teh pastley--gram lemak kambing di usahakan yg lebar--
Teriyaki kambing,secukupnya Toge--tusuk sate daging kambing mentah (beli di abang sate)--secukupnya Daun pepaya--Nanas aku pake cuma seperempat (diparut)--siung Bawang putih di iris halus--Teriyaki sauce--sejumput Lada putih--sejumput kecil Garam--sejumput Gula--Minyak goreng untuk menumis--
Nasi Kebuli Kambing Nikmat !,"1,potongan Iga kambing/domba (bisa jadi 12-potong besar)--Beras Basmati (beras india)--2,liter air--minyak--minyak samin untuk menumis bumbu--secukupnya minyak samin untuk grill kambing, tomat,--bawang bombay dan cabai hijau--bumbu yang di haluskan--Bawang Merah--Bawang Putih--ketumbar--lada--Biji pala--jinten--adas manis--5-Kunyit (kira"" aja)--buah bawang bombay besar (potong)--Bahan YANG DI TABUR--Cengkeh--Kapulaga hijau (biasa juga gpp)--kayu manis--butir Pekak (bunga lawang)--lembar daun salam--lembar daun jeruk--bahan tambahan--susu plain/full cream--secukupnya garam--secukupnya kaldu bubuk (bila suka)--secukupnya Kismis--secukupnya cabai hijau besar--secukupnya bawang putih--secukupnya Tomat--secukupnya bawang goreng (cek di resep saya yg lain)--Acar Nanas & Timun (cek di resep saya yg lain)--"
Sop tulang iga kambing,"tulang iga kambing--Wortel, kentang, kol sesuai selera, dipotong--siung bawang merah, diiris halus--siung bawang putih, diiris halus--buah tomat, dipotong--bungkus Royco sapi--bungkus merica bubuk--Batang bawang daun, potong 1cm--Batang Seledri, iris tipis--panci sedang air--Secukupnya garam--Secukupnya minyak goreng--"
Rica-rica kambing 🐐,"daging kambing--batang sere (ambil putihnya, iris halus)--lembar daun salam--lembar daun jeruk (tanpa tulang, di sobek-sobek)--Lengkuas 3cm (dikeprek)--buah tomat (potong dadu)--secukupnya Garam, gula, merica--Kecap manis (kalau suka)--siung bawang bombay (kalau suka)--Cabe rawit (potong jadi 2)--Minyak untuk menumis--Bumbu dihaluskan:--buah Cabe merah--buah Cabe rawit--siuang Bawang merah--siung Bawang putih--Jahe--butir kemiri--"
Gulai kambing,kambing (daging dan tulang)--butir red onion--siung bawang putih--jahe--lengkuas--buah sereh--butir cabe merah kering--1-bubuk kunyit--butir cengkeh--kayumanis--sedikit asam jawa--paket santan instan--secukupnya air--
Gule kambing super pedes,jeroan kambing--daun jeruk lmbar--garam--royko--bumbu gule (beli jadi dipasar)--jahe di geprek--cabe rawit haluskan--santan--
Sate Kambing,"daging kambing--1,butir red onion--butir bawang putih--jahe--bubuk ketumbar--bubuk cabe--segenggam kacang tanah--secukupnya kecap manis--secukupnya air asam jawa--secukupnya daun pepaya--Pelengkap:--irisan kol--kemangi--kecap manis--tomat potong kotak kecil--red onion potong kotak kecil--iris cabe--"
Kambing kecap,"daging kambing--siung bawang putih (iris)--siung bawang merah (iris)--jari jahe (iris)--buah cabe rawit (iris)--kecap--gula, garam--"
Sup kuah asam manis Iga kambing (Bima : Saronco Peke),iga kambing--ruas jari lengkuas--batang Sere--ruas jari jahe--Secukupnya merica dan ketumbar--siung bawang putih--siung bawang merah--buah blimbing wuluh--buah tomat ukurang besar--Secukupnya cabai (sesuaikan dengan selera)--secukupnya Garam dan gula--lembar daun salam--secukupnya Air  untuk merebus--Sedikit minyak untuk menumis bumbu--
Kerecek Kambing Ala Mama,daging kambing (potong ukuran sesuai Selera)--buah cabe merah iris--siung bawang merah--siung bawang putih--buah Jahe iris tipis--secukupnya Asam jawa--gandu kecil gula merah diiris tipis--buah tomat diiris--garam--
Quaker oatmeal kambing (harisah),daging kambing--buah bawang bombay iris tipis--siung bawang merah iris tipis--siung bawang putih iris tipis--ruas jari jahe belah dua--biji pala--santan kelapa / kara yg kecil 1--bawang putih goreng--garam--merica--gram Quaker oat--
Sop kepala kambing,ekor kepala kambing (yg sdah dibersihkan)--buah bawang bombay iris tipis--siung bawang merah iris tipis--siung bawang putih iris tipis--ruas jari jahe belah dua--biji biji pala 1/2--sesuai selera belimbing sayur--garam--mericah--
Gule kambing ala bustaman,Bahan pertama :--daging kambing--liter air--pcs sunkara--batang serai--lembar daun salam--helai daun jeruk--butir cengkeh--kayu manis bubuk (krn ga pnya yg batang)--butir bawang merah--siung bawang putih--butir kemiri disangrai--jinten--kunyit--jahe--lengkuas--Bumbu kedua :--merica--pala dihaluskan--gula--cabe rawit merah biarkan utuh--secukupnya Kaldu bubuk--
Tongseng kambing,gram daging kambing--genggam Kol potong-potong--buah tomat potong--bungkus santan kara--serai memarkan--1-lengkuas memarkan--lembar daun salam--lembar daun jeruk--sendok teh kecap--air kaldu rebusan daging kambing--sendok teh gula pasir--secukupnya Garam--buah kayu manis--Bumbu yang di haluskan--siung bawang merah--siung bawang putih--buah kemiri--kunyit--jahe--sendok teh ketumbar--Sedikit lada/merica--butir cabe rawit (yg suka pedes)--batang Daun bawang iris kecil2--
Asem Garem daging Kambing,daging kambing--siung bawang putih--siung bawang merah--batang sereh--ruas lengkuas--lembar daun salam--buah asam kandis--garam--lada--gula pasir--secukupnya air--secukupnya minyak--
Nasi kebuli kambing,liter beras (jangan yang terlalu pulen)--daging kambing--buah bawang bombay--kayu manis--buah kapulaga--santan--lembar daun salam--ruas serai--lembar daun jeruk--buah cengkeh--Bumbu yang di haluskan--siung bawang putih--siung bawang merah--jinten--lada--ketumbar--kunyit--jahe--
Kuah marak kambing ainal,kambing muda--buah bawang daun rajang putihnya aja--bawang merah--bawang putih--kunyit--jahe--tomat--buah cengkeh--buah kapulaga--belimbing sayur--
Sop tulang sumsum kambing,tulang sumsum kambing--btg sereh--secukupnya garam--sedikit penyedap--bks lada bubuk--siung bawang merah iris tipis lalu goreng--siung bawang putih--ruas jahe--buah cengkeh--biji pala bulat--pelengkap :--buah wortel--buah tomat--batang daun bawang--sesuai selera sambel goang--
Nasi Goreng Kambing,Butir Bawang merah rajang--Siung Bawang putih geprak rajang--Butir tomat yang besar rajang--Buah cabe rawit potong serong optional--atw kecap manis--Minyak samin atau butter--secukupnya minyak sayur atau olive oil--secukupnya Nasi putih--Mangkuk Daging kambing+hati dan lemaknya potong dadu--Air panas--Sachet Bumbu gulai saya gunakan cap Bambo--secukupnya Marica bubuk--secukupnya Garam--
Sop Marak Kambing in Slow Cooker,"iga kambing--buah tahu putih, potong 8--buah bawang bombay, iris--buah cengkeh--buah kapulaga--garlic powder (bisa pakai garlic cincang)--onion powder--ketumbar bubuk--jintan--kunyit bubuk--iris jahe--buah tomat, belah 4--batang kayu manis--garam--gula--lada putih bubuk--minyak sayur--1.lt air--"
Redang kambing indofood,daging kambing--siung bawang merah--siung bawang putih--sachet indofood instan rendang--sereh geprek--lembar daun salam--lembar daun jeruk--secukupnya air--
Gulai kambing opojare,"untuk di presto:--1,daging+balungan kambing--liter air--batang serai(digeprek)--lembar daun salam--siung bawang putih--buah bawang merah--merica butiran--ketumbar--jintan--butir kemiri--0,lengkuas--jahe--buah cabai rawit merah--buah cabai merah--kunyit--pelengkap:--liter santan encer--secukupnya gula--secukupnya garam--secukupnya kaldu bubuk--bawang goreng--lembar daun salam--batang serai(digeprek)--"
Kambing kecap saus mentega ala bunda athaya,daging kambing matang--kacang merah rebus--bks saori saus mentega--kecap manis--paprika--cabai--bawang bombay--bawang putih--garam--merica--gula--
Tengkleng kepala dan kaki kambing kecap,kepala kambing sepaket dngn kakinya--kecap--cabe rawit setan--kemiri--ons merica--biji bawang bombay--secukupnya minyak goreng--secukupnya garam--secukupnya royco/penyedap--secukupnya gula pasir--ikat besar serai--lengkuas--jahe--jika mau sasa tmbhkn--ikat daun salam--secukupnya air--
Sop Kambing Bumbu Rempah,gram daging & tulangan kambing--batang daun bawang--batang daun seledri--lembar daun jeruk--butir kapulaga--ruas jahe (geprek)--siung bawang putih (geprek)--siung bawang merah (goreng untuk taburan)--bks ladaku--bks royco sapi--garam--kayu manis--buah cengkeh--bubuk pala--secukupnya air untuk merebu--buah jeruk nipis--
Tumis daging kambing jamur,(kg)daging kambing--bungkus jamur--buah tomat iris kotak--buah cabe gede ijo--siung bawang putih--siung bawang merah--lembar daun jeruk--helai daun bawang potong tipis--bawang goreng untuk taburan--merica--bungkus saos tiram--kecap manis--secukupnya gula garam--
GuLe KambiNg ala PesisiR,"daging kambing, potong sesuai selera--secukupnya air--btg serai digeprek--air asam jawa--siung bawang merah--siung bawang putih--kunyit--lengkuas--cengkeh bubuk--pala bubuk--lada bubuk--jintan bubuk--ketumbar bubuk--secukupnya garam--Pelengkap:--secukupnya bawang goreng--buah jeruk nipis--"
Tongseng kambing muda joss,"daging kambing muda--buah kubis--bungkus santan kara ukuran kecil (65ml)-- air Panas--Bahan merebus daging:--lembar daun salam--L air--siung bawang merah--siung bawang putih--buah cabe merah besar--buah cabe rawit--merica--ketumbar--butir kemiri--ruas jari jahe--ruas jari kunyit--Bumbu lainnya :--ruas jari lengkoas (memarkan / geprek)--batang sereh (memarkan / geprek)--lembar daun salam--lembar daun jeruk--secukupnya Garam--sedikit Gula-- Kecap manis-- Minyak goreng untuk menumis--Lada bubuk (sebagai koreksi rasa)--Bumbu pelengkap--siung bawang merah (iris tipis, goreng)--buah cabe burung atau rawit (potong2)--buah tomat (potong menyisir)--"

Tongseng Kambing (SUMATRA) 🌸,daging kambing--Lada--secukupnya Garam--secukupnya Gula--secukupnya Kecap manis--siung bawang merah--siung bawang putih--buah cabe merah--buah cabe rawit--Bumbu geprek :--ruas jahe--ruas lengkuas--batang sereh--lembar daun salam--lembar daun jeruk--potong Bumbu--potong bawang bombay--buah tomat ukuran kecil--iris kol--
Tongseng sate kambing,tusuk sate kambing--ons kol (potong)--buah tomat (potong menjadi bagian)--siung bawang merah (iris kasar)--siung bawang putih (iris kasar)--biji cabe rawit--kecap manis--secukupnya garam--sedikit air--
Nasi Goreng Kambing,"2-porsi nasi dingin (lebih bagus nasi yg dimasak kemaren)--mangkuk sedang daging kari kambing, Potong-potong (tanpa kuah)--batang kecil kayu manis--lada bubuk--secukupnya kecapmanis dan garam--secukupnya  minyak untuk menumis--siung bawang merah--siung bawang putih--buah cabe merah keriting--buah cabe rawit merah--butir kapulaga--jinten--ketumbar--butir cengkeh--kunyit--pelengkap:--sesuai selera bawang merah goreng--sesuai selera acar timun--sesuai selera emping/kerupuk--"
Nasi Goreng Kambing,"gram daging kambing rebus, potong tipis/kotak--piring nasi--secukupnya kecap manis, garam dan bubuk kayu manis--secukupnya air (kiramL)--siung bawang merah--siung bawang putih--buah cabe merah--buah cabe rawit--ruas jari kunyit--sejumput jintan--biji kapulaga--"
Nasi Goreng Kambing,"piring nasi--Daging kambing potong kecil, dibungkus dgn daun pepaya semlman--btr bawang merah--btr bawang putih--jinten--adas--btr kapulaga--btr cengkeh--ketumbar--buah cabe rawit, iris--btr bawang bombay uk kecil--pemasak kambing/bumbu gulai instant--tangkai daun bawang, iris--kecap manis--btr telor ayam--merica bubuk--"
Nasi goreng kambing toge (#pr2_nasigoreng),piring nasi dingin--genggam toge buang akarnya--daging kambing suwir (sesuai selera ya)--siung bawang putih--siung bawang merah--kecap manis--secukupnya lada bubuk--secukupnya garam dan kaldu bubuk--margarin--
Kambing masak kecap berkari,"Kambing--Bawang Bombay (Iris)--Bawang Putih (Iris)--1,Jahe--serai (tumbuk)--kayu manis--biji kapulaga--biji cengkeh--biji bunga lawang--bumbu curry daging/ayam--cabai merah (potong)--cabai hijau (potong)--tomat (potong bagi 4)--sedikit asam keping--secukupnya kecap manis--secukupnya gula & perasa--secukupnya garam (jika perlu)--"
Tongseng Kambing Pedas,Daging kambing. potong dadu besar. cuci bersih--kol. potong sesuai selera--buah tomat. potong dadu--cabe rawit hijau. buang tangkainya--bumbu iris:--siung bawang merah. iris tipis--siung bawang putih. iris tipis--buah cabe merah besar. iris serong--cabe keriting merah. iris serong--buah daun bawang. iris serong--tangkai seledri. potong panjang--ruas lengkuas. iris tipis--lbr daun jeruk--bumbu pelengkap:--garam--penyedap rasa--gula pasir--secukupnya air--secukupnya minyak goreng--merica bubuk--secukupnya kecap--
Ungkep daging kambing endesss,"daging atau iga kambing--butir bawang putih--butir bawang merah--merica--asam jawa--garam (sesuai selera)--lembar daun salam--batang serai ambil putihnya,memarkan--"
Gulai Kambing Pedas,"1,Tulang & daging Kambing (Potong dadu sesuai selera)--Liter Air--Liter Santan--Lengkuas(Dimemarkan)--Kayu Manis--Biji Kapulaga--Bumbu Halus ::--Cabe Merah (Buang bijinya, Opsional)--Cabe Merah Kering (Direbus)--Siung Bawang Merah--Kunyit--Jahe--Ketumbar--Bumbu Pelengkap ::--Kaldu Bubuk--Lada Bubuk--Jintan Bubuk--Pala Bubuk--"
Sop Kambing Ala Gita😋,daging kambing segar--air secukupnya untuk merebus--buah pekak / bunga lawang yg berbentuk seperti bintang--Bahan bumbu halusnya :--buah bawang putih--secukupnya lada--secukupnya jahe--secukupnya bubuk pala--secukupnya garam--secukupnya gula pasir--lembar daun jeruk--lembar daun salam--
Sayur Asam Iga Kambing,iga kambing--buah tomat--buah bawang merah--buah bawang putih--buah cabai merah--buah asam jawa--garam--gula--
Sop iga kambing,"Bahan sop:--buah wortel, kupas, iris tipis--buah kentang, kupas, potong dadu--lembar daun bawang, iris memanjang cm--buah tomat segar, iris dadu besar (Saya tidak pakai)--buah jeruk nipis (potong serong dari buah utuh, supaya mudah diperas)--Bumbu sop:--buah bawang putih, kupas, haluskan--sendok teh lada, haluskan--buah biji pala, haluskan--sendok teh garam (secukupnya, sesuai selera)--air bersih--sendok makan minyak goreng, untuk menumis bumbu--Bahan daging:--gram iga kambing (beserta tulang), potong memanjang--buah jeruk nipis (potong serong dari buah utuh, supaya mudah diperas)--sendok makan garam (Secukupnya)--buah bawang putih, kupas, haluskan--sendok makan minyak goreng--"
Tengkleng kambing,Bahan:--Daging kambing ato tulang& jerohan--liter santan cair--sampai liter air--bonggol bawang putih--siung bawang merah--buah cabe merah/sesuai selera--buah cabe rawit merah/sesuai selera--butir kemiri (sangrai sebentar)--ketumbar--kunyit--jahe--merica--Rempah lainnya:--batang serai (geprek)--lembar daun jeruk--lembar daun salam--butir cengkeh--batang kayu manis--butir klabet (boleh diskip)--butir pekak/bunga lawang (boleh diskip)--lengkuas geprek--sesuai selera garam+gula jawa+penyedap--
Sate kambing,daging kambing (Sy yg Ada lemaknya)--Nanas potong kecil2--Bumbu marinated--garam--kecap manis--Minyak goreng--merica bubuk--jeruk nipis--Bumbu olesan--garam--kecap manis--Minyak goreng--
Gulai /Gule Kambing (Tengkleng) Ala Semarang,"daging kambing (saya pakai tengkleng secukupnya hehe)--santan kental (saya pakai sun kara 75ml+air secukupnya)--sesuai selera garam, gula, kaldu bubuk, merica bubuk, pala bubuk-->> Bumbu halus:--siung bawang merah--siung bawang putih--butir kemiri sangrai (kalau saya digoreng)--jinten--kunyit (saya bakar dulu kemudian dicuci & dikupas kulitnya)--jahe (dikupas)--lengkuas (dikupas)--ketumbar bubuk-->> Bumbu cemplung:--batang kayu manis (bubuk kayu manis)--butir cengkeh--lembar daun jeruk purut--lembar daun salam--batang serai/sereh digeprek--secukupnya cabe rawit merah utuh--"
Nasi Goreng Kambing Gila,piring Nasi  sedang--siung bawang merah iris tipis--siung bawang putih iris tipis--cabe merah kriting iris tipis melintang--1.garam--sejumput ketumbar--sejumput jintan--sedikit penyedap  bila suka--tusuk sate kambing--buah sosis iris tipis--butir telur kocok lepas--secukupnya kecap manis--secukupnya minyak dan mentega--
Sop tetelan kambing,tetelan kambing--buah wortel--buah kentang (besar)--siung bawang putih--Bunga kol--Bawang bombay--Daun bawang--Seledri--Bawang goreng--Minyak zaitun/minyak sayur--Air untuk merebus--secukupnya Garam--secukupnya Merica--Micin (bolek skip)--bungkus magic lezat--secukupnya Gula--
Tongseng kambing,secukupnya daging kambing dan tulang jg lemak--bgkus santan kara--lembar daun jeruk--btg sereh (memarkan)--lembar daun salam--gula pasir--buah cabai rawit utuh--setengah  kol (iris tipis)--buah tomat (iris kotak)--bumbu halus--siung bawang merah--siung bawang putih--ketumbar--merica--buah kemiri sangrai--ruas kunyit--ruas jahe (ptong tipis)--sejumput garam--cengkeh/pala kalo ada (ak skip)--bahan pelengkap--buah cabe kriting (ptong serong)--
