Title,Ingredients
Sate kambing bumbu kacang,"gram daging kambing, potong kotak kotak ons kacang tanah, goreng siung bawang putih siung bawang merah butir kemiri buah cabai rawit secukupnya Garam secukupnya minyak goreng kecap manis "
Sup Kambing,"daging kambing, potong-potong buah wortel, potong-potong buah lobak, potong-potong buah tomat, potong-potong buah kentang, potong- potong batang daun bawang, iris batang daun seledri, potong siung bawang merah, iris siung bawang putih, iris biji pala bungkus bumbu sup siap saji (saya pakai merk r***k) Secukupnya garam dan merica bubuk "
Nasi Goreng Kambing,"porsi nasi putih potong daging kambing yg sudh diungkep dan digoreng (tp tdk kering) biji bakso sapi kecap manis butir telur (orak arik) batang caisin batang daun bawang buah cabe merah siung bawang putih siung bawang merah secukupnya Garam,gula dan masako sapi minyak untuk menumis buah tomat (pelengkap) "
Gulai Kambing Gurriih khas Solo..By:Erni Hartanti.Amd:-),gram Daging Kambing/Daging Sapi potong. Air Cabe Merah Ketumbar Jinten Kelabet (g pake) btr Kapulaga hijau btr Bawang Putih btr Bawang Merah Jahe Lengkuas Kunyit biji pala btr Cengkeh minyak grg tuk menumis Bawang Bombay iris tipis (g punya) Daun Jeruk Daun Salam btg Sere Memarkan Kayu Manis Santan Kental/Santan Kara micin secukupnya (pas g pake) 
Tongseng Jeroan Kambing,jeroan kambing (mangkok kecil) siung bawang merah siung bawang putih sendok teh ketumbar sendok teh merica batang serai lembar daun jeruk ruas jahe ruas kunyit ruas lengkuas secukupnya garam secukupnya air 
Tongseng Kambing,"daging kambing. presto menit. potong. sisihkan santan cair lembar kol. iris selera buah cengkeh buah tomat. potong selera batang serai. memarkan laos. memarkan lembar daun jeruk merica biji kapulaga secukupnya kecap manis secukupnya minyak,untuk menumis siung bawang merah siung bawang putih kunyit bubuk butir kemiri. sangrai ketumbar adt jintan bubuk. (aku jintan utuh,diblender) batang daun bawang. iris cm. untuk taburan secukupnya garam,gula,penyedap "
Krewedan Kambing,"gram daging (kambing/sapi), potong kecil-kecil garam air jeruk nipis siung bawang merah, iris buah cabe rawit hijau, iris buah cabe hijau, iris serong buah cabe merah, iris serong lembar daun salam lembar daun jeruk kecap manis garam merica bubuk gula merah sisir air minyak untuk menumis "
Kuah marak daging kambing,daging kambing tulang iga dan tulang yg bersum (tulangnya yg msh ada daging nempelnya) buah tomat uk.sedang (klo pke yg besar jg udh ckup) buah bawang bombay peres bumbu gule btg kayu manis uk.jari telunjuk buah cengkeh air ruas jahe uk.jari telunjuk ruas kunyit uk.jari telunjuk siung bawang putih sejumput gula secukupnya garam merica bubuk secukupnya bawang goreng 
Rica Kambing Lobak,grm Daging Kambing buah Lobak siung Bawang Merah siung Bawang Putih buah Cabe rawit merah buah Cabe Merah secukupnya Merica Kunir Jahe buah Kemiri batang Serai secukupnya Laos lembar Daun Salam secukupnya Garam secukupnya Gula Pasir buah Tomat Merah lembar Daun Jeruk 
Petah Arab Kare Kambing,Daging Kambing Cangkir Bumbu Kare Biji Wortel Gandum Biji Bawang Bombay Siung Bawang Putih Biji Bawang Merah Secukupnya Garam Bungkus Royco Sapi Secukupnya Gula Seledri Cabe Rawit 
Kambing goreng gurih,"daging kambing, dipotong sesuai selera. (me : rebus dulu lalu dipotong dadu, biar matengnya empuk enak) siung bawang putih (me : siung besar-besar) sekelingking kunyit ketumbar ruas jari jahe secukupnya garam secukupnya penyedap rasa se"
Sop Tulang kambing,Tulang kambing n tetelannya .l air bersih ruas wortel merah kol kubis kentang ruas jahe siung bawang merah siung bawang putih buah pala kapulaga kayu manis ceNgkih lada /meric bubuk Garam sesuaikan sdk Kaldu stok bubuk atau cair buah tomat ruas Daun bawang seledri potong cabe rawit iris Bawang goreng untuk taburan 
Kambing bumbu rujak,"daging kambing btr bawang merah btr bawang merah btr kemiri sangrai buah cabai merah buah cabai rawit (atau sesuai selera) ptg serai (memarkan) beberapa helai daun jeruk dan salam (sobeklalu buang tangkai) ruas lengkuas secukupnya garam, gula, dan penyedap "
Sate Kambing,gram Daging Kambing buah Bawang putih buah Bawang merah secukupnya Kecap manis secukupnya Mentega Secukupnya Garam Secukupnya Royco Secukupnya Merica Secukupnya Ketumbar buah Nanas buah Jeruk nipis 
Sate Kambing Kuah Kacang,daging kambing siung bawang putih sachet kecil kecap manis secukupnya tusukan sate secukupnya garam kacang tanah goreng; ulek hingga mengeluarkan minyak gula merah iga kambing (optional) buah kelapa tua; ambil santannya siung bawang merah siung bawang putih buah cabai merah kering buah cabai merah daun jeruk batang serai; keprek lengkuas; keprek larutan asam jawa kecap manis secukupnya garam sejumput gula 
Tongseng kambing khas solo,daging kambing siung bawang merah siung bawang putih bungkus merica bubuk ketumbar bubuk biji pala butir kemiri kunyit sesuai selera cabe merah dan cabe rawit garam kecap bks kara kecil santan sere jahe tomat kol/ kobis 
Sate kambing simpel & enak,Secukupnya daging kambing ketumbar bubuk ruas asam jawa kecap manis lada bubuk garam siung bawang merah siung bawang putih sisir gula jawa Secukupnya penyedap rasa (bila diperlukan) Tusuk sate Daun selada Tomat 
Sate Kambing,gram daging kambing segar siung bawang merah siung bawang putih buah tomat segar merica bubuk kecap manis cabe rawit hijau garam arang 
Tongseng kambing simple,gram daging kambing bumbu giling tongseng ribu serai geprek laos geprek daun salam daun jeruk secukupnya ketumbar n lada bubuk sesuai selera kecap gula merah garam buah cabe rawit kol iris kasar daun bawang potong cm tomat potong sunkara 
Kikil kaki kambing,buah kaki kambing siung bamer siung baput biji cabe merah besar saset merica butir sdikit pala secukupnya gula garam n penyedap rasa 
Tongseng Kambing,"gram daging kambing (aku pake paru juga) buah wortel, iris sesuai selera genggam baby buncis laos/lengkuas, geprek ruas jahe, geprek ruas jahe batang serai, geprek lembar daun jeruk, sobek² batang daun bawang iris tipis butir tomat, iris sesuai selera kecap manis secukupnya garam, gula, merica air untuk merebus daging kambing (saya pake presto) siung bawang merah siung bawang putih buah cabe merah besar, buang biji "
_MARAK LAHMA Sop Kambing Arab Tanpa Santan,"daging kambing iris nanas sebagai pelengkap (bisa ditiadakan) buah wortel, iris buah kentang, iris buah jeruk lemon pasta tomat ikat parsley / seledri, pisahkan daun dengan batangnya. Batangnya untuk merebus daging. Daunnya untuk taburan sop bawang bombay, iris buah bawang putih, iris buah tomat, iris buah paprika, iris ruas jempol jahe, geprek kayu manis butir cardamom (kapulaga) butir cengkih merica bubuk bumbu kari bubuk jintan bubuk mix spicy (aneka rempah bumbu beli di supermarket dalam bentuk butiran, saya blender untuk stock) garam gula pasir olive oil / minyak zaitun (atau minyak goreng lainnya) untuk menumis "
Tongseng kambing HoT,"daging kambing kubis sawi (potong) buah tomat (iris) helai daun bawang (potong) cabai rawit/setan bamer, baput sct kecap bangau bubuk kunyit, ruas lengkuas geprek,ruas jahe geprek,serai geprek, daun salam, daun jeruk secukupnya garam,gula,royco, lada bubuk, bawang goreng "
Kambing TsengWa,"daging kambing daun bawang potong acak daun seledri potong acak lembar daun jeruk rajang tipis bawang merah goreng merica siung bawang putih butir kemiri ruas jahe ruas lengkuas memarkan batang sereh memarkan buah cabai rawit merah potong-potong,gelas air santan gula jawa sisir secukupnya garam kecap manis (selera) penyedap rasa (boleh skip) "
Gulai Kambing,"gram Iga kambing gram Daging kambing Santan kental (sesuai selera) buah Serai, geprek lembar Daun Jeruk lembar Daun Salam butir Cengkih batang Kayu manis -,Air secukupnya Cabe rawit utuh Nanas parut, utk mengempukkan daging dan menghilangkan bau prengus siung Bawang merah siung Bawang putih buah Kemiri sangrai Kunyit Lengkuas Jahe Ketumbar sangrai Jinten buah Cabe merah keriting buah Cabe rawit merah Merica Gula pasir Pala bubuk Kaldu bubuk secukupnya Garam "
Krengsengan Kambing Pedas Super Simpel,daging dan tulang kambing yg sudah direbus siung bawang merah siung bawang putih buah tomat kecil buah bawang bombay secukupnya kecap secukupnya gula garam secukupnya penyedap secukupnya merica bubuk biji cabe rawit (optional) lengkuas 
Mie Kuah Kambing Lada Hitam,gram daging (bisa sapi/ayam/kambing) sesuai selera sayuran secukupnya tomat dan bawang daun ruas jahe cincang halus merica hitam tumbuk kasar siung bawang putih parut/cincang kecap asin minyak goreng untuk menumis ruas jahe cincang/parut bawang bombay belah lalu lepaskan antar lapisan saos tiram gula palem/gula pasir kecap manis kaldu/air biasa garam merica hitam tumbuk kasar tepung maizena campur dg air untuk mengentalkan kuah bks mie telur 
Gulai Kambing Lengkuas,"gram daging kambing gram lengkuas parut (beli di tukang bumbu) bawang putih bubuk kunyit bubuk kemiri yang sudah diulek halus sesuai selera cabai siung bawang merah secukupnya garam secukupnya merica buah serai, iris-iris bagian putihnya ketumbar bubuk penyedap rasa secukupnya *opsional sachet santan bubuk gram / santan cair air minyak goreng untuk menumis "
"Kreasi Daging Qurban ""sop kambing masak jahe"" ","daging atau tulang kambing bumbu ruas jahe ruas kunyit siung bawang putih siung bawang merah ketumbar lada buah kemiri garam gula pasir lembar daun salam lembar daun jeruk tangkai serai bungkus masako secukupnya minyak sayur secukupnya bawang putih goreng, daun seledri dan daun bawang "
Sop Kambing,daging dan iga kambing siung bawang putih siung bawang merah btg daun bawang dan seledri biji pala butir kapulaga bunga lawang lada bulet ibu jari jahe secukupnya air 
Tongseng kambing nyus nyus,daging kambing wortel Potong² Kentang potong² Buncis potong² Ubi potong² Bawang bombai Tomat Cabe rawit/merah utuh Daun bawang seledri siung bawang putih siung bawang merah buah cabe merah Kunyit Kemiri Lada Ketumbar Jahe Sereh Daun salam ukuran kecil Santan kara 
Tongseng Kambing,gram daging kambing lembar daun salam lengkuas batang sereh butir cabai rawit (potong-potong sebagian) gram kol/kubis (rajang sesuai selera) batang daun bawang buah tomat santan kara kecap manis bumbu halus siung bawang merah siung bawang putih butir kemiri (sangrai) ketumbar (sangrai) jahe kunyit merica bubuk secukupnya garam 
Gulai Kambing Kurban,Daging Kambing Santan Kelapa Ketumbar Adas Manis Cabe Merah siung Bawang Merah siung Bawang Putih buah Kemiri buah Gula Merah (aku pake yang bulatan kecil sebesar tutup botol mineral) ruas jari Jahe lembar Daun Salam Sedikit Garam Sedikit Penyedap Rasa Gula Pasir -Minyak Goreng (digunakan untuk menumis) 
Tongseng Kambing,daging kambing air untuk merebus siung bawang merah siung bawang putih ruas kunyit ruas jahe ruas lengkuas buah kemiri ketumbar secukupnya garam secukupnya gula secukupnya penyedap Bahan pelengkap saos sauri kecap manis buah wortel potong dadu buah kentang potong dadu buah tahu potong dadu daun seledri santan (santan instan air) 
Iga Kambing Dipenyet Sambel,"iga kambing (yg sudah dibalur bahan pengempuk) siung bawang putih butir kemiri lembar daun salam Secukupnya gula,garam & ketumbar bubuk "
KAMBING BBQ sederhana,"daging kambing, iris tipi bawang bombay, iris tipis jeruk nipis bawang merah bawang putih, geprek dan cincang sejumput garam margarin air saus bbq delmonte saos tomat saus sambal "
Kambing Masak Kecap,gram daging kambing siung bawang putih (rajang) tangkai bawang prei (rajang) buah cabe rawit (rajang) buah cabe merah (rajang) buah tomat (potong dadu) ruas jahe (geprek) ruas lengkuas (geprek) batang serai (memarkan) lembar daun jeruk purut buah jeruk nipis kecap manis air 
Goreng arab kambing/sapi,gram daging kambing/sapi siung bawang merah siung bawah putih batang sereh kunyit jahe lembar daun salam buah tomat buah cabai rawit pedas buah cabai rawit air kaldu / penyedap garam 
Tongseng Kambing,daging kambing siung bawang merah siung bawang putih buah cabai merah besar buah cabai rawit buah tomat siung daun bawang Batang sereh Daun salam Sayur kol Blueband Minyak Lada hitam Lada putih Bubuk jinten Kecap inggris Garam Bumbu serbaguna rasa gule 
Nasi Goreng Kambing Pedas,"daging kambing potong dadu porsi nasi secukupnya sayuran sawi & kol butir telur siung bawang putih siung bawang merah cabe rawit setan cabe rawit hijau cabe kriting merah masako,garam,kecap "
Sate Kambing Lontong,Daging kambing dan gajeh siung bawang putih (dihaluskan) sachet kaldu (bisa pakai rebusan tulangan kambing) kecap manis Kacang tanah goreng siung Bawang putih siung Bawang merah secukupnya Petis secukupnya Kecap manis 
Nasi Mandhi daging kambing praktis,daging kambing beras air buah bawang bombay buah kayu manis uk.sedang buah cengkeh blue band untuk menumis buah kapulaga siung bawang putih ruas jahe uk.jari telunjuk ruas kunyit uk.½jari telunjuk merica bubuk sejumput jintan secukupnya garam sejumput gula secukupnya bawang goreng secukupnya buah nanas segar (potongsesuai selera) 
Sate daging kambing,secukupnya daging kambing secukupnya margarin kecap manis lada bubuk (untuk polesan pas setengah mateng) bumbu kecap buah cabe rawit bawang merah tomat secukupnya kecap manis 
Sop kambing,gram daging & tulang kambing air butir bawang merah (iris tipis) butir bawang putih (cincang) secukupnya merica secukupnya garam biji pala btg kayu manis ruas jahe (digeprek sebesar ibu jari) btg daun seledri (potong agak besar) btg daun bawang (potong agak besar) bungkus royco rasa sapi buah wortel buah kentang secukupnya daun kol lembar daun jeruk buah tomat 
Kambing Goreng Super Simpel,daging kambing ketumbar siung bawang putih garam butir kemiri batang serai kunyit jahe royco sapi secukupnya Air 
TONGSENG SETAN Daging Sapi&Kambing ala Bunda Putri,"siung bawang putih siung bawang merah jari kunyit jari lengkuas secukupnya lada cabai setan (cabai rawit super) daging sapi daging kambing potong dadu batang serai ketumbar secukupnya Garam,kecap manis,penyedap rasa secukupnya minyak goreng "
Bakso/Pentol daging kambing,"daging kambing merah tepung tapioka tepung terigu batang daun bawang ptg kecil"" siung baput bamer goreng baking powder penyedap rasa garam es batu merica bubuk "
Geseng kambing,daging kambing Air lembar daun jeruk purut batang sere butir cengkeh secukupnya Bubuk jintan Cabe besar iris tipis Daun bawang iris tipis Kecap manis secukupnya Garam secukupnya Gula Sasa atau penyedap masakan butir bawang merah butir bawang putih jahe secukupnya Merica butir polo kunyit buah cabe rawit Minyak untuk menumis Pelengkap Bawang goreng 
Bola Bola Rendang Kambing Hot Spesial in_Cooking,"gram daging kambing, cincang halus, buat bulat bulat kecil, jangan lupa buang serat halus agar bulatan tidak pecah buah cabe keriting buah cabe rawit merah Santan kara Gula Garam Jahe Bawang putih Bawang merah Merica bubuk Laos Sereh Minyak goreng untuk menumis "

Kambing kuah santan,Bahan daging kambing Air untuk merebus Air untuk kuah Santan dari butir kelapa Bumbu halus butir bawang merah butir bawang putih secukupnya merica butir kemiri Minyak untuk menumis Bumbu pelengkap lembar daun jeruk purut batang sere butir kapulaga ambil isinya Kayu manis secukupnya Garam secukupnya Gula Sasa atau penyedap masakan Pelengkap penyajian buah tomat buang isi batang daun bawang iris cm Krupuk mlinjo goreng Bawang goreng Jeruk nipis Jika suka Sambal 
Tong Seng Kambing Smaput,gram daging kambing/sapi buah serai ruas lengkuas buah kapulaga siung bawang putih siung bawang merah ketumbar ruas kunyit secukupnya Kol secukupnya Tomat secukupnya Rawit Garam Merica bubuk Penyedap rasa secukupnya Santan encer 
Nasi goreng kambing lada hitam,"gram daging kambing, jika ada sandung lamurnya ikutkan saja piring nasi siung bawang putih keprek buah rawit oranye iris kasar secukupnya lada hitam bubuk secukupnya Kecap manis secukupnya Garam secukupnya Penyedap rasa "
Sate Kambing Vs Sate Sapi,Daging Kambing Daging Sapi Siung Bawang Merah buah Cabai Rawit buah Tomat Kecap 
Gulai iga kambing tanpa santan,tulang iga kambing btr cengkeh btr kapulaga ruas kelingking kayu manis lembar daun salam batang serai jempol lengkuas (potong ) secukupnya air minyak untuk menumis butir bawang merah siung bawang putih butir kemiri lada ketumbar cabe keriting jinten gula pasir bungkus royco rasa sapi jempol jahe jari telunjuk kunyit 
Gulai kambing,gram daging kambing lembar daun pepaya ruas jahe geprek ruas lengkuas geprek lembar daun salam btg sereh geprek lembar daun jeruk air secukupnya untuk merebus kapulaga cengkeh secukupnya garam kayu manis siung bawang putih siung bawang merah kunyit lada butir kemiri jinten pala ketumbar secukupnya bawang merah goreng air campur dgn santan kara (bgks kara) 
Tongseng Daging Kambing ala NieZz,"gram daging kambing lembar daun kol (potong lebar-lebar) batang serai memarkan lembar daun salam santan (saya pakai kara tp separonya krn ga suka kental) lengkuas batang daun bawang (potong-potong) buah tomat merah (kecil, iris-iris) gulpas kecap manis secukupnya Masako minyak goreng untuk menumis siung bwg.merah siung bwg.putih (besar) merica butir ketumbar butir biji kemiri secukupnya Garam secukupnya Kunyit secukupnya Jahe "
Bubur Suro Kambing,"Beras air santan daging kambing buah Telur daun brambang bungkus bawang goreng ons cabe,ons bawang merah,ons bawang putih Laos Kunir Jahe Kencur secukupnya Ketumbar secukupnya Jinten secukupnya Polo secukupnya Mesoyi helai Daun jeruk secukupnya Garam "
SOP Tulang Kambing,siung bawang putih sendok teh merica ruas jahe secukupnya Garam Tulang Kambing bunga kol dipotong-potong buah wortel ukuran sedang dipotong-potong buah tomat helai daun seledri helai daun bawang 
Ongseng kambing bakar ringan,gram daging kambing siung bawang merah siung bawang putih buah tahu secukupnya garam secukupnya gula merah secukupnya penyedap rasa secukupnya kecap secukupnya saos raja rasa lembar daun jeruk secukupnya minyak goreng 
Oseng Daging Kambing,"daging kambing (rebus - mnt, potong dadu) siung bwg merah (iris tipis) siung bwg putih (iris tipis) buah cabe rawit ""seseuai selera"" (iris tipis) buah cabe merah besar (iris tipis) secukupnya garam, gula, lada, kecap manis (sesuai selera) minyak utk menumis gelas air kaldu / air biasa "
Oseng-oseng Kambing Mercon!!,-gram Daging Kambing Fresh Jus Orange/Lemon Oz Vodka (Grey Goose/Absolute Elyx) Batang Fresh Daun Bawang Batang Fresh Seledri Buah Onion Siung Bawang Putih Siung Bawang Merah Biji Cabe Rawit Gram Gula Jawa Gram Margarin Minyak goreng Black Pepper Salt Merica Penyedap Rasa Royco/Masako Beef Gula Pasir Lembar Daun Jeruk Bawang Goreng 
Nasi Kebuli Kambing,gram daging kambing ltr beras ltr air utk merebus daging mentega bawang bombay sedang butir cengkeh butir kapulaga kayu manis butir biji pala santan bumbu yang di haluskan siung bawang merah siung bawang putih ketumbar sangrai merica 
Sop Bening Kambing,seadanya Daging kambing yang bertulang siung Bawang merah siung Bawang putih secukupnya Garam secukupnya Gula buah Cabe merah Batang seledri Irisan daging kulit tomat secukupnya lembar Daun jeruk Batang Wortel segar 
Oseng oseng jeroan kambing,"grm jeroan kambing buah cabe rawit siung bawang merah siung bawang putih bungkus royco kecil secukupnya minyak goreng gula pasir buah tomat secukupnya salam' sereh "" laos ' daun jeruk dan jahe "
Daging kambing goreng,daging kambing -buah jeruk nipis bawang putih secukupnya ketumbar secukupnya garam minyak goreng 
Gulai koya kambing,"daging kambing tulang btr koya dari kelapa kurleb (saya buat sendiri),bubuk gulai (merica,ketumbar,jintan)/ yg siap pakai sckpnya gula sckpnya garam sejumput asam cairkan ambil airnya biji bawang merah/ (utk tumisan) bawang bombay irispanjang biji cabe merah kering (potonggodok) -butir bawang merah siung bawang putih lengkuas kunir jahe "
Tongseng Kambing,"daging kambing yang sebelumnya sudah direbus dan empuk buah tomat buah serai memarkan ruas jahe memarkan daun jeruk ruas laos memarkan kicap jika ingin lebih manis (saya pakai kicap bango sedikit) sendok minyak untuk menumis gelas blimbing Air buah bawang putih buah bawang merah buah cabe merah besar buah cabe rawit merica buah kemiri secukupnya garam,gula, penyedap rasa "
Tongseng kambing lezat,daging kambing wortel kol daun bawang tomat bawang merah bawang putih kunyit jahe kemiri ketumbar biji pala kayu manis cabe hijau cabe se..an :D santan 
Bistik Kambing,gram daging kambing buah kentang buah tomat siung baput siung bamer siung bawang bombai buah cabai merah/keriting secukupnya saus teriyaki saus sambal kecap manis secukupnya garam dan gula secukupnya air 
Stir fry kambing & mangga,daging kambing gram veg stir fry dried mango powder buah onion iris siung bw putih iris ketumbar bubuk secukupnya GGM buah capsicum 
Sop Kambing Empuk Tidak Bau,"gram daging kambing beserta tulang buah kentang, kupas, belah menjadi tiap kentang buah wortel, bersihkan dan potong besar buah tomat, potong sesuai selera siung bawang putih, iris halus siung bawang merah, iris halus siung bawang bombay, iris halus buah pekka ruas kayu manis batang cengkeh butir merica, tumbuk kasar minyak untuk menumis,garam batang daun bawang, iris sesuai selera batang daun seledri, iris sesuai selera "
Iga Kambing Bakar,iga kambing air kaldu kambing cabe rawit secukupnya kecap secukupnya garam secukupnya gula buah bawang merah buah bawang putih lembar daun jeruk 
Nasi Kebuli Kambing Rice Cooker,"daging kambing/ domba -cup beras (pilih beras yg tdk lengket, rekomen basmati) buah wortel, iris tipis buah bawang bombay buah tomat, iris kecil bubuk kunyit/ air perasan kunyit buah kapulaga buah pekak (star anise) buah cengkeh kayu manis jahe, memarkan buah pala lembar daun salam secukupnya garam secukupnya olive oil ▶ bumbu halus siung bawang merah siung bawang putih jintan ketumbar "
Sate Kambing Muda Tegal,"daging kambing muda buah jeruk nipis, potong² secukupnya Bawang goreng margarine kecap kacang goreng halus siung bawang putih garam nanas kecap siung bawang merah, iris halus buah tomat, potong kasar kecap manis siung bawang putih "
Kebab Daging Kambing,gram tepung terigu premium secukupnya garam secukupnya gula pasir sendok makan mentega secukupnya Air hangat secukupnya Baking powder Daging kambing tongseng (boleh daging Sapi rendang) buah bawang bombay secukupnya mayonnaise secukupnya saos tomat secukupnya saos pedas manis secukupnya Selada hijau (saya ndak pakai krn ndak suka) buah mentimun 
Sop kambing anti gagal,daging kambing yg masih ada tulangnya lada putih siung bawang putih buah pala biji kapulaga lembar daun salam batang sereh potong jahe potong lengkuas buah jeruk nipis secukupnya air secukupnya minyak goreng secukupnya garam secukupnya gula 
Nasi Kebuli Kambing Sederhana,"Beras (Cuci bersih) Daging Kambing (Iris) Siung Bawang Bombai Besar (Iris halus) Santan/Susu Cair Air Batang Sereh (Dimemarkan,ikat) Biji Bunga Lawang/Pekak Biji Kapulaga Biji Cengkeh Batang Kayu Manis Daun Jeruk Purut Daun Salam Bubuk Kare Jintan Bubuk Ketumbar Bubuk Pala Bubuk Siung Bawang Putih Siung Bawang Merah Secukupnya Garam Secukupnya Penyedap Rasa Telur Dadar Irisan Acar Emping Bawang Goreng "
Daging kambing bumbu pecel,daging kambing segar yang di potong dadu air untuk merebus garam gula pasir bks bumbu pecel buah jeruk purut siung bawang putih minyak goreng 
Tongseng kambing,daging kambing buah kol buah tomat buah cabai rawit merah siung bawang merah siung bawang putih ruas jahe ruas kunyit biji kemiri ketumbar bubuk batang sereh (digeprek) merica bubuk lembar daun salam minyak goreng untuk menumis secukupnya kecap sesuai selera garam/penyedap 
Kulit Kambing Masak Kecap,Kulit kambing siung bawang putih siung bawang merah buah cabe merah besar ruas jari lengkuas buah tomat ukuran kecil garam merica kecap manis secukupnya air dan minyak 
Idul Adha: Rendang Daging Kambing,"gram daging kambing, saya pake bagian daging yg merah lalu saya fillet lebar tipis-tipis daun jeruk daun salam buah sereh dipotong cm-an sesuai selera kecap manis (saya pake Bango Kecap Manis Pedas Gurih) siung bw putih siung bw merah sejumput ketumbar, (tumbar miri jahe) buah kemiri, seruas jari jahe buah cabe merah besar seruas jari kunyit seruas jari laos (lengkuas) sejumput merica yg masih bulet-bulet (pake yg sudah halus gapapa) buah tomat yg besar "
Idul Adha: Daging Kambing Teriyaki Lada Hitam,"gram daging kambing, bagian yg daging merah difillet lebar tipis-tipis siung bw putih dicincang buah bw bombay dicincang (saya skip) kecap asin (saya pake Sian Hin) kecap manis (saya pake Bango Kecap Manis Pedas Gurih) kecap inggris saus tiram (saya pake Lee Kum Kee) minyak wijen sejumput biji wijen (saya skip) sejumput lada hitam yg sudah disangrai lalu ditumbuk kasar sejumput bumbu ngohiyong (dapet di supermarket banyak) sejumput lada putih halus buah cabe merah/hijau besar potong serong (saya skip soalnya paling cuma buat hiasan aja tapi ga kemakan) buah cabe rawit kalo suka pedes tapi saya skip krn pas lagi kehabisan "
Becek Kambing (gulai ndeso) khas Tuban,"daging kambing tulangnya santan (dr setengah butir kelapa) air untuk merebus tulangan, menyesuaikan buah cabe rawit merah (utuh) buah cabe rawit hijau (utuh) btg serai, ambil putihnya daun jeruk iris pala mesoyi (rempah kayu mirip kayu manis. tp sy skip karna ga a ibu jari lengkuas, geprek btg daun bawang, iris secukupnya bawang goreng buah bawang merah siung bawang putih -buah cabe rawit, *skip jika tdk suka pedas butir kemiri, sangrai ketumbar biji merica biji jumput jinten ruas jari jahe ruas jari kunyit ruas jari kencur "
Kambing Asam Padeh,gram daging kambing iris panjang seperti teriyaki buah cabai rawit merah belah dua buah cabai merah keriting iris bulat siung bawang merah iris tipis siung bawang putih iris tipis buah bawang bombay iris halus ruas jahe iris tipis ruas kunyit iris tipis ruas lengkuas iris tipis lembar daun salam lembar daun kunyit lembar daun jeruk air asam jawa saori saus tiram Secukupnya air Secukupnya minyak untuk menumis Secukupnya kecap asin garam 
Sate kambing bumbu kacang mantap,"gram daging kambing batang tusuk sate gram kacang tanah goreng siung bawang putih buah cabe merah besar bawang merah goreng secukupnya gula merah kecap sate cap ikan layur secukupnya gula,garam,vetsin bahan olesan bakaran bumbu kacang kecap secukupnya minyak goreng sedikit air "
Kambing Renyah (crispy goat) sederhana ala KFC,daging kambing marinade buah nanas muda bumbu basah siung bawang putih adonan basah tepung bumbu krispi instan (bks kobe) btr telur air dingin susu bubuk putih adonan kering tepung bumbu krispi instan (bks kobe) bks Boncabe lev (selera) 
Tongseng Kambing Tanpa Santan a la wandanis,gram daging kambing gram kubis siung bawang putih butir bawang merah buah cabe rawit pedas buah cabe keriting kunyit jahe merica bubuk lengkuas lembar daun jeruk buah tomat hijau atau merah Air bersih Sedikit minyak goreng untuk menumis sesuai selera Penyedap rasa sesuai selera Garam sesuai selera Gula jawa sesuai selera Kecap manis 
Tongseng Kambing Mercon,"daging kambing, potong sesuai selera btg serai di geprek lengkuas/laos daun salam siung bawang merah, rajang tipis,ltr air bks santan kara kecil kol/kubis, rajang kasar (sesuai selera) buah tomat, pilih yg agak kuning kecap manis daun bawang iris kasar (cm) ons cabe rawit, sebagian dirajang, sebagiaqn dibiarkan utuh siung bawang merah siung bawang putih ketumbar bubuk merica bubuk jahe kunyit bakar btr kemiri sangrai bks kaldu bubuk secukupnya garam "
Sate Goreng Kambing Super Pedas,"Bahan Iris gram daging kambing butir bawang bombay buah cabai rawit merah buah tomat merah, buang bijinya lembar kol Bumbu Halus munjung ketumbar butiran siung bawang merah siung bawang putih buah cabai rawit merah ruas jahe butir kemiri kecap manis air asam jawa garam kaldu sapi bubuk Bahan Lain lembar daun jeruk lembar daun salam "
Kari kambing,Daging kambing Bumbu kari Daun kari Santan Sereh 
Rendang daging kambing,batang serai (memarkan) daging kambing lembar daun kunyit (ikat) lembar daun salam buah jeruk nipis lengkuas lembar daun jeruk jahe (geprek) asam gula merah secukupnya kaldu bubuk secukupnya merica bubuk secukupnya minyak bungkus santan instan (kara bungkus kecil) siung bawang putih buah bawang merah buah cabe merah buah cabe rawit merah garam ketumbar butir kemiri kunyit 
Daging kambing sambal kampung,daging kambing (cuci bersih) ons cabe merah tangkai cabe ijo tangkai cabe rawit siung bawang putih siung bawang merah ruas jahe (geprek) Daun bawang Bawang goreng Gula dan Garam sesuai selera ya bunda. Minyak untuk menumis 
Marak kepala kambing,"buah kepala kambing,yg sebelumnya sdh dibersih lalu didihkan dan diganti airnya sampai x spy airnya tdk berbau bawang putih merica ketumbar kunyit jahe rempah: buah cengkih kayu manis buah kapulaga buah bawang bombang potong kasar buah tomat besar garam dan penyedap rasa "
Sop kambing kurban,"gram daging kambing buah wortel gram buncis buah tomat buah kapulaga butir lada buah cengkeh,kayu manis Sedikit pala siung bwng putih Daun bawang Seledri Kecap manis Garam Jeruk lemon/jeruk nipis "
