Title,Ingredients
Sambel kemangi coel tempe," genggam kemangi-- Cabai merah jablay(merah gendut)-- cabai mreha kriting-- asam jawa--Sejumput gula--Sejumput garam,masako,penyedap rasa--Tempe--Minyak--Sedikit air--"
Mangut tempe jamur tulang ayam ala fe'," bungkus tempe--jamur bulat--secukupnya Tulang ayam-- bungkus santan kara kecil--Bumbu ulek halus :-- bawang merah-- bawang putih-- ruas kencur kupas-- cabe merah keriting-- ruas kunyit--Bumbu tidak diulek :-- lembar daun salam-- lembar daun jeruk-- lembar sereh geprek-- cabe merah keriting diiris serong-- cabe hijau keriting diiris serong-- cabe rawit biarkan utuh, buang batang-- bungkus daun kemangi / surawung-- buah tomat potong --"
Resep tempe kering pedas manis, tempe-- gula-- garam--bulat gula merah-- lbr daun jeruk-- cabai merah keriting--Secukupnya kecap-- ibu jari lengkuas--
"Tempe koro tepung kriukk, mudah dan simpel", bungkus tempe koro(bungkus daun)-- ons tepung terigu-- tepung maizena-- buah bawang putih-- bubuk ketumbar--Garam secukupnya (sesuai selera)--secukupnya Penyedap (bila perlu)--secukupnya Air putih--secukupnya Minyak goreng-- tangkai daun sledri--
Tumis Kacang dan Tempe,papan tempe-- ikat kacang panjang-- siung bawang putih-- siung bawang merah--Kecap manis--Kecap asin--Saus raja rasa--Lada bubuk--
Sambel Tempe / tempe penyet, cabe-- siung bawang putih-- bawang merah-- tomat--Garam--Gula-- bks tempe--
Balado tahu tempe," bungkus tempe-- bungkus tahu--Bumbu ::-- butir bawang merah-- siung bawang putih-- batang serai-- lembar daun jeruk-- jahe, geprek-- lembar daun salam--Secukupnya cabe rawit--Secukupnya cabe merah--Secukupnya garam--Secukupnya gula pasir--Secukupnya kaldu bubuk--Secukupnya air--"
Sambel kering tempe teri kacang, papan tempe-- genggam teri medan-- genggam kacang tanah-- gula merah-- buah cabe merah iris-- siung bawang merah iris-- siung bawang putih iris-- lengkuas--secukupnya Air--Minyak untuk menggoreng--
Oreg teri dan tempe," papan tempe-- bungkus teri tawar--Sejumput jahe(geprek)--Sejumput lengkuas(geprek)-- lmbar daun salam-- lembar daun jeruk-- batang sereh(di geprek)-- buah gula merah--Penyedap,gula,garam--Bumbu halus-- buah cabe merah keriting-- buah cabe rawit setan-- buah bawang merah-- buah bawang putih--Tomat(selera ya mau pake mau ngga)--secukupnya Minyak--"
Oseng Tahu Tempe,Tempe--Tahu-- siung bawang merah-- siung bawang putih--secukupnya Cabe rawit-- buah cabe merah besar--Kecap manis--Garam--Gula--
Tempe Goreng Tepung Kobe,papan Tempe-- Tepung Bumbu Coating Mix Kobe--Secukupnya Air--
Tempe tauge pedas,papan tempe-- bks tauge-- siung bawang merah-- siung bawang putih-- biji Cabe rawit--Lengkuas--Daun salam--Gula merah--Garam--
Tempe mendoan," tempe mendoan--bahan untuk di adon-- tepung terigu-- helai daun bawang (iris)-- siung bawang putih (giling / uleg)--secukupnya ketumbar, merica, dan garam--secukupnya minyak goreng, air--"
Sambal Tempe Penyet Super ENAK  💕, papan tempe-- Cabe Merah-- Cabe Rawit-- siung bawang merah-- siung bawang putih-- tomat buah--secukupnya Garam--secukupnya Gula--
Tempe Orek Kering,"papan tempe yg panjang (sy beli di pasar panjang banget)-- asam jawa, dilarutkan air panas-- butir gula jawa-- garam-- penyedap jamur-- cabai merah dipotong kecil-- siung bawang merah kecil-- siung bawang putih--"
Tumis tempe simple," papan tempe, potong memanjang, goreng kering, sisihkan-- kacang panjang, potong²-- buah wortel potong korek api-- cabe hijau (iris serong)-- cabe merah besar (iris serong)-- lbr daun jeruk iris tipis²-- siung bawang putih (iris tipis)-- siung bawang merah, iris-- kecap asin-- saus tiram--secukupnya Garam, gula--Minyak untuk menumis--"
Rebus Tempe Semangit, bungkus tempe-- siung bawang merah-- siung bawang putih-- Buah cabe hijau besar-- buah cabe rawit-- lembar daun salam--laos-- minyak goreng-- garam-- bungkus kaldu bubuk rasa ayam-- air--Daun bawang--
Orek tempe,Tempe-- biji cabe rawit-- biji cabe merah-- biji bawang merah-- biji bawang putih--
Sambal terong campur teri dan tempe," buah terong ungu ukuran sedang-- biji cabe rawit-- biji cabe merah kriting-- siung bawang putih-- buah bawang merah ukuran besar, iris tipis--ons Teri medan--Tempe ukuran rb saya pake separonya--sesuai selera Micin,-- sendok makan gula pasir--"
Tempe goreng tepung, buah tempe--Bahan tepung :-- tepung terigu-- tepung perancis-- bungkus tepung sajiku serbaguna--cabe giling halus--secukupnya Air--
Sambal kubis/kol&tempe, lembar kubis/kol(goreng)--papan tempe(goreng)--bahan sambal:-- siung bawang putih(goreng)-- buah bawang merah(goreng)-- buah cabai rawit(goreng)-- terasi (bakar)--garam-- gula merah--kaldu bubuk--
"Oseng Tahu Tempe, PedasManis 😉","Papan Tempe (potong dadu)-- Tahu Putih (potong dadu)-- Cabai Setan (iris)-- Bawang Merah (iris)-- Bawang Putih (iris)-- lembar daun Salam (sobek dikit *bisa skip)-- lembar daun Jeruk (sobek dikit, *bisa skip)-- ruas Lengkuas (geprek, *bisa skip, sy lg g pake)--Penyedap Rasa--Garam--Gula Pasir--Kecap--Secukupnya Minyak Goreng--"
Tempe bawang cabai garam, papan tempe--Tepung bumbu serbaguna-- siung bawang putih (cincang halus)-- buah cabai rawit (cincang halus) sesuai selera yaa--Daun bawang--Sejumput garam-- minyak goreng--
Soun tempe kecap, bungkus soun--papan tempe-- bawang merah-- bawang putih-- cabe setan-- cabe merah--- kecap manis--secukupnya garam kaldu--
Orek tempe kering," papan tempe-- biji cabai merah besar--- siung bawang merah-- siung bawang putih-- ruas jari asam kandis-- lembar daun salam-- lembar daun jeruk-- kecap manis-- gula pasir--, garam-- kaldu jamur--"
Si manis tahu dan tempe bacem, buah tahu-- buah tempe-- bawang merah-- bawang putih-- ketumbar--secukupnya garam--secukupnya gula--lada secukupnyagula merah--gula merah yg sigaran--kecap manis untuk warna biar coklat-- lembar salam-- sereh-- lengkuas--secukupnya air--
Tempe mendoan, buah temepe tipis-- bawang putih-- bawang merah-- lembar daun bawang-- ketumbar--tepung terigu--secukupnya Air--Minyak goreng-- garam--
Oseng Tempe Tahu Bakso,potong Tempe-- potong Tahu-- buah Bakso-- Bawang Merah-- Bawang Putih-- Cabe Rawit-- Cabe Merah--Kecap--Gula Merah--Garam--Masako--
Orek Tempe (Emak Roisyah), Buah Tempe-- Siung Bawang Putih-- Siung Bawang Merah--Lada-- Sacet Kecap Bangau--Secukupnya Garam--Secukupnya Sasa--
Oseng Tempe Sederhana,"Tempe (sy beli yg )-- buah Bakso-- buah bawang merah-- buah bawang putih--cabai rawit (sesuai selera)-- buah cabai merah--gula, garam, dan reyco--secukupnya kecap manis dan air--"
Cumi Asin & Tempe Saus Tiram #bandung_recookochirosi," cumi asin-- papan tempe uk kecil, potong kotak-- saus tiram-- air--Kaldu bubuk, gula pasir--Kecap manis--🌀 Bumbu Serba Iris 🌀-- siung bawang putih-- siung bawang merah-- buah cabe keriting merah-- buah cabe rawit merah-- buah tomat uk kecil-- tangkai daun bawang--"
Perkedel Tempe, Papan Tempe-- butir Telur Ayam-- siung Bawang Putih-- siung Bawang Merah (digoreng)--Merica-- Tepung Terigu--Secukupnya Garam--Secukupnya Gula Pasir--Secukupnya Seledri--Secukupnya Tepung Terigu (untuk balutan)--Secukupnya Putih Telur (untuk balutan)--Secukupnya Minyak Goreng--
Tahu Tempe sambal terasi matang, siung bawang merah-- siung bawang putih-- cabe merah keriting-- cabe rawit / cabe setan--secukupnya Terasi matang--Gula pasir--Tomat--Garam--Tahu--Tempe--
Tempe Goreng Krispi,Tempe (potong tipis-tipis atau sesuai selera)--Merica bubuk--Ketumbar bubuk--secukupnya Garam--Tepung panir--Minyak goreng--Bahan pencelup:-- Tepung terigu--Baking soda--secukupnya Air es--
Camilan Lezat dan Gurih : Tempe Gembus Goreng Tepung Super Pedas, Keping  Tempe gembus--Secukupnya  Minyak goreng--Butir  telur ayam--Seperempat  Tepung terigu--Secukupnya  Air bersih--  Cabe merah--  Cabe rawit-- Siung  Bawang putih-- Siung  Bawang merah-- Sendok Makan  Biji ketumbar-- Bungkus  Lada bubuk instan--Secukupnya  Garam--Secukupnya  Penyedap rasa--
Orek Tempe dan Cumi Asin, papan Tempe uk. sedang-- bungkus Cumi Asin-- Cabai-- Bawang merah-- Bawang putih-- sacshet Magic Lezat-- lbr Daun salam-- lbr Daun jeruk-- ruas Jahe--secukupnya gula dan garam--secukupnya Kecap manis--secukupnya minyak--
Perkedel tempe 'semangit' pedas, papan tempe 'semangit' (biasa bisa)-- centong tepung terigu-- butir telur (kocok lepas)--Minyak untuk menggoreng--Bumbu-bumbu:-- buah cabai merah-- buah cabai hijau-- siung bawang putih--ketumbar--secukupnya Garam--
Sambal Tempe Penyet, cabe merah besar-- cabe rawit (bisa tambah atau kurang)-- bawang merah-- siung bawang putih-- buah tomat-- garam--gula-- gula merah-- terasi-- bungkus Tempe-- buah jeruk nipis--Minyak untuk menggoreng--
Tetelan tempe bumbu kecap, g tetelan sapi-- papan tempe-- siung bawang merah-- siung bawang putih-- biji cabe merah-- biji cabe rawit--Merica bubuk--Kecap--Daun salam--Gula--Garam--Penyedap rasa--
Tongseng daging+tempe,daging sapi-- papan tempe(ukuran kecil)-- buah tomat-- lembar kol-- batang daun bawang--Secukupnya santan--bumbu:-- siung bawang merah-- siung bawang putih-- ketumbar(sangrai)-- merica(sangrai)-- ruas kunyit(bakar)-- ruas jahe-- ruas lengkuas(geprek)-- butir kemiri(sangrai)-- buah cabe rawit utuh-- butir cengkeh--Secukupnya kayu manis-- batang sereh(geprek)-- lembar daun salam--Secukupnya pala--Secukupnya garam--Secukupnya gula--Secukupnya penyedap--Secukupnya minyak goreng--
Botok lamtoro tempe, genggam lamtoro-- papan tempe-- buah tomat merah--Cabe iris lebih sedep cabe ijo--Kelapa muda ½ buah parut panjang--Daun pisang-- bawang merah-- bawang putih-- ruas kencur-- biji Cabe rawit-- Cabe merah besar--secukupnya Garam gula--
"Sambal belut,ikan sawah dan tempe penyaet",belut--ikan betok sawah-- papan tempe--Bahan sambel:-- cabe rawit-- cabe keriting-- siung bawang putih-- bawang merah-- ruas kencur--ruas jahe--Asam mateng--Jeruk limo--secukupnya Terasi--
Tempe Bacem," papan tempe-- air kelapa (Secukupnya sampai semua tempe terendam air kelapa)-- siung bawang merah, iris tipis-- gula merah yang warnanya coklat (sesuai selera)-- siung bawang putih, iris tipis-- ketumbar bubuk-- garam-- lembar daun jeruk (resep asli daun salam)-- lengkuas, geprek--"
Sambal tempe,Cabe merah--Bawang merah--Bawang putih--Tomat--Tempe--Kentang--Pete--secukupnya Garam--secukupnya Sasa--secukupnya Gula--
Kering tempe kentang ala ndeso, gendhok tempe potong lidi tipis-- buah kentang ukuran sedang belah jadi  bagian lalu iris tipis--secukupnya Gula jawa-- siung bawang merah-- siung bawang putih-- ruas jahe kupas bersih-- buah cabai rawit merah-- buah cabai besar merah--secukupnya Garam--secukupnya Penyedap-- lembar daun salam-- irisan tipis lengkuas--Minyak untuk menggoreng--secukupnya Air--
Oseng soon tempe pedas......, lonjor tempe iris jgn terlalu tipis goreng-- ikat soon-- siung bawang putih-- butir bawang merah-- buah cabai hijau-- buah cabai merah-- buah cabai rawit--Kecap manis secukupnya.--garam-- gula pasir--
Tempe goreng sederhana, papan tempe-- tepung terigu-- maizena--lada bubuk-- siung bawang putih-- ketumbar--secukupnya Garam--secukupnya Minyak--
Tempe ungkep bumbu kuning," papan tempe, potong agak besar-- santan cair-- minyak sayur-- siung bawang merah-- siung bawang putih-- cabe rawit--lada bubuk--kunir bubuk--lengkuas bubuk--jahe bubuk--daun salam bubuk--gula pasir--secukupnya garam--secukupnya air--"
Sate tempe, lembar daun jeruk purut-- papan tempe-- lembar daun salam-- kecap manis (sesuai selera)--secukupnya minyak-- air--serai bubuk--sdtlengkuas bubuk--sdtjahe bubuk-- gula merah--secukupnya garam-- buah bawang merah-- siung bawang putih-- buah cabai rawit--ketumbar bubuk--sdtlada bubuk-- kacang tanah goreng--
Tempe Bacem anak kost,Tempe--Kemiri--Ketumbar--Bawang merah--Bawang putih--Kecap manis--Gula merah--Garam--secukupnya Air--
Tempe Orek Sederhana," buah tempe (potong korek kecil / sesuai selera)-- siung bawang merah (giling)-- siung bawang putih (giling)-- ruas jari asem Jawa (dicampur dengan air)-- gula-- garam-- kecap manis-- buah cabe merah (opsional, saya ga pake)-- air--"
Tempe krenyesss ala anak kos 😁, buah tempe-- bungkus tepung kentucky sasa--secukupnya Garam--
Tempe Goreng Tepung,Bahan--- Tepung Bakwan-- helai Daun Bawang-- helai Daun Jeruk--Bawang Putih (optional)--secukupnya Garam--secukupnya Air--Tempe--
Tempe goreng tepung kriuk,Tempe--Tepung terigu--Tepung bumbu Sajiku--Tepung bumbu Racik tempe--Royko--sedikit air putih--
Tumis labu dan tempe, buah labu--secukupnya Tempe-- cabe rawit-- Bawang merah-- Bawang putih--Gula merah garam-- buah Tomat--secukupnya Penyedap rasa--Minyak--
Mendoan Tempe ala JOSHE, tempe papan-- tempe mendoan isi  lembar-- minyak (diameter wajan cm)-- gram terigu-- air (secukupnya)-- batang daun bawang--🍀 bumbu uleg halus-- bawang putih-- ketumbar-- garam-- butir kemiri kecil--
Sambel Tempe kering Kacang,Tempe secukupnya (me : ±½papan)--secukupnya Kacang Tanah--#bahanbumbu:-- siung Bawang merah-- siung Bawang putih--Cabe secukupnya (me : segenggaman tangan😂)-- lembar daun jeruk-- bulat kecil Gula merah--Laos digeprek--Serai digeprek-- lembar Daun salam--
Tempe Kering Sederhana," papan tempe-- ruas lengkuas-- batang serai, geprek-- lembar daun salam-- lembar daun jeruk-- minyak sayur-- air-- gula pasir--garam--lada bubuk--secukupnya kaldu bubuk--secukupnya kecap manis--Bumbu iris :-- siung bawang merah-- siung bawang putih-- buah cabe merah besar-- buah cabe hijau besar--"
Tempe Orek, papan tempe-- buah bawang merah-- buah bawang putih-- buah cabe merah-- bungkus masako ayam--Secukupnya gula merah--Secukupnya garam--Secukupnya kecap--
Oseng Sayur Bakso Tempe, siung bawang putih-- siung bawang merah-- buah bawang bombay-- buah cabai hijau besar-- buah jagung muda (sesuai selera)-- buah wortel (sesuai selera)--Sedikit lengkuas (sepotong kecil)-- lembar daun salam-- buah bakso--potong tempe (potong dadu)--Secukupnya garam--Secukupnya penyedap--- kecap-- 
Tempe Mendoan yummy,Tempe muda-- sendok terigu-- bawang putih-- kemiri--Sedikit kunyit--Garam--Daun bawang--Seledri--
Sambal tempe kemangi, papan tempe-- buah Cabe rawit-- siung Bawang merah-- siung Bawang putih-- genggam Rebon--secukupnya Gula garam--Minyak goreng--secukupnya Daun kemangi-- lembar Daun kencur--
Tempe Tumis Kecap," bungkus tempe, potong dadu-- buah tahu putih, potong dadu-- lembar daun jeruk purut-- siung bawang putih--secukupnya Kecap manis--secukupnya Gula--secukupnya Garam--"
Tempe kering kacang lombok ijo," papan tempe. Potong kecil spt utk kering tempe, goreng kering--kacang tanah, goreng--teri atau ikan kering tawar kecil, goreng kering-- siung bawang putih, iris tipis-- biji bawang merah, iris tipis-- lbr daun jeruk-- lbr daun salam--Secukupnya minyak untuk menumis--Bumbu halus: direbus, kemudian dihaluskan jadi satu(diulek atau diblender)-- siung bawang putih-- biji bawang merah-- biji lombok hijau-- buah cabe rawit-- biji cabe merah keriting--Secukupnya terasi--Secukupnya garam--Secukupnya gula jawa--"
Tempe goreng biasa, papan tempe-- siung bawang putih-- ketumbar--secukupnya Garam--secukupnya Minyak goreng--
Tempe goreng, bks Tempe-- bks Tepung sajiku sebaguna--minyak goreng--secukupnya Air--
"Sayur asem,tempe,telur tomat",Sayur asam*--Bahan sayur asam(sy beli )--Bumbu:-- Lengkuas-- Cabe merah-- bawang merah--Sedikit asam--Daun salam(optional)--secukupnya Gula&garam--Tempe*--Tempe()--Secukupnya R***O--Telur*-- telur-- Tomat sedang--Secukupnya R***O--
Botok Tempe," papan tempe, potong dadu--butir kelapa-- daun jeruk--Daun pisang u/ membungkus--Bahan halus:-- bawang merah-- bawang putih-- cabe besar-- cabe kecil-- kunyit-- kencur-- garam (sesuai selera)--gula(sesuai selera)--"
Tempe Kering, potong tempe--Bumbu:-- cabe merah-- cabe rawit merah-- btr bawang merah-- btr bawang putih-- ruas laos-- potong gula merah--Minyak utk menggoreng dan tumis--Secukupnya kecap manjs sesuai selera--Secukupnya garam dan penyedap--
Balado telor + tempe,nan
Tempe goreng ori...🍡, papan tempe--Lada bubuk--Garam--
Garang asem tempe," papan tempe,potong sesuai selera-- potong ayam/ceker (tambahan saja,supaya gurih)-- lembar daun salam--Gula merah dan Garam/royco-- minyak sayur--secukupnya Air--Bumbu iris:-- baw.merah-- cabai merah-- rawit merah-- tomat merah--"
Terong Tempe Crispy, buah terong-- papan tempe-- tepung terigu-- siung bawang putih--Sejumput garam--Secukupnya merica--secukupnya Air-- gram tepung panir--
Tempe pedas manis simple, papan tempe (dipotong sesuai selera)--Secukupnya minyak goreng--Bahan halus :-- buah bawang merah-- buah bawang putih-- buah cabe rawit-------Bahan pelengkap :-- ruas Laos (digeprek)-- lembar daun salam--Secukupnya gula merah (disisir)--------Secukupnya kecap manis-- saori saus tiram--Secukupnya gula garam dan penyedap rasa--Secukupnya air--
Tempe orek," papan tempe--kacang tanah-- buah cabe besar besar-- buah bawang merah-- kecap manis--Secukupnya gula, garam, penyedap rasa-- air--Minyak untuk menggoreng dan menumis--"
Balado Tahu Tempe Telur," papan tempe potong-- tahu potong-- butir telur (rebus, kupas kulitnya?-- kecap manis--Secukupnya garam, gula, air--Bahan yg dihaluskan:-- butir bawang merah-- cabe rawit (sesuai selera)-- cabe merah-- tomat--"
Bakso Tempe Daging, papan tempe uk sedang-- cup tepung tapioka-- butir telur ayam-- sachet kaldu bubuk-- merica-- siung bawang putih (haluskan)--
Bakso Tempe Bakar Madu (Teflon), buah bakso tempe-- saos sambal-- madu (me: madu uray)-- kecap manis--Secukupnya lada--Secukupnya garam--Secukupnya margarin--
Tumis tempe kacang merechon ala momy, potong tempe(me rb tkang sayur)-- ikat kacang panjang-- bawang merah-- bawang putih-- cabe rawit-- cabe merah-- tomat kecil--
Sambal tempe, buah tempe yang sudah di potong-- buah cabe rawit-- buah cabe merah kriting-- bawang merah ukuran sedang--secukupnya garam--penyedap--minyak untuk menggoreng--air untuk merendam tempe--
Ikan kembung tahu tempe masak santan pedas,ikan kembung--buah tempe--buah tahu putih--🍉bumbu halus-- bawang merah-- bawang putih-- miri--mrica bubuk--tumbar-- biji cabe (sesuai selera)-- ruas jari laos-- buah santan instan--secukupnya Daun bawang-- buah cabe rawit--secukupnya Gula garam--
Oseng Tempe Buncis Pedas Saus Teriyaki,"Bagian Tempe plastikan, potong dadu-- buah Buncis, potong kira Panjang  cm-- siung bawang Merah, rajang-- buah bawang putih, geprek, cincang kasar-- buah cabe hijau Besar, iris kira tebal , cm-- buah cabe Rawit Merah, iris menyerong-- minyak wijen-- saus Teriyaki homemade--Secukupnya garam--Secukupnya Gula--Secukupnya Lada bubuk--Secukupnya minyak goreng--Secukupnya air matang--Sedikit biji wijen--"
Tumis tempe buncis, buncis (siangi dan potong)-- lonjor pete (siangi potong  bagian)-- papan tempe (potong persegi kecil kmd goreng)-- bawang merah-- bawang putih-- cabe merah besar-- cabe rawit (sesukanya)-- lb daun salam-- ruas lengkuas geprek-- sm kecap manis--sm saus tiram-- air--secukupnya Gula garam merica--
Oseng Pakis Tempe, ikat Pakis-- potong Tempe-- Bawang merah-- Bawang putih--Cabe rawit--Cabe merah--Gula--Garam--Penyedap rasa--
Tempe Embus no ribet, papan tempe embus-- tepung terigu-- tepung beras--Bumbu racik ayam goreng--secukupnya Penyedap rasa--secukupnya Bawang daun--
Sambel Tempe a.k.a Tempe Penyet, papan tempe--Bumbu tempe goreng :--ketumbar-- siung bawang putih--secukupnya Garam--Bumbu sambel tempe :-- siung bawang putih-- cabe rawit--secukupnya Garam--Sedikit penyedap (optional)--
Sayur bening tempe godog, ikat bayam-- buah jagung manis--papan tempe (iris agk tebal)-- siung Bawang merah-- siung Bawang putih-- ruas kunci (geprek)--secukupnya Gula & garam--
"Orak-arik tempe, teri, kemangi"," papan tempe-- bungkus kecil teri-- ikat kecil kemangi--Bumbu iris :-- Siung bawang putih-- siung bawang merah-- buah tomat--sesuai selera Cabe  (saya  cabe karena tidak suka terlalu pedas)--secukupnya Gula, garam--Minyak goreng--"
Sate Tempe, Papan tempe uk sedang(rbu dipsar)-- buah tomat-- buah cabai besar-- siung bawang merah-- siung bawang putih--ketumbar bubuk--lada bubuk--garam--royco ayam-- lembar daun salam-- batang serai digeprek--secukupnya air--secukupnya kecap manis--
Oseng tempe kacang panjang dan ikan asin," ikat kacang panjang (potong seruas jari)--papan tempe kecil (potong seukuran kacang panjang)-- ekor ikan asin potong(bisa pake ikan asin peda, kelotok, dll)--Bumbu yang diiris:-- siung bawang merah-- siung bawang putih-- buah cabe rawit merah--Pelengkap :--Secukupnya gula garam--Sedikit penyedap (bila suka)--Secukupnya minyak--"
Tempe godog sedap tanpa MSG,Tempe-- Bawang merah-- Bawang putih-- lembar daun salam-- Cabe rawit--Garam--
"Menu ribu (sayur sop,tempe goreng,sambal korek)"," tempe ukuran standart harga Rp.-- bungkus sop sop-an Rp.--Cabe rawit,bawang putih Rp.--Bumbu sop:-- siung bawang putih digeprek halus--secukupnya Minyak sayur--"
Tempe dan kacang kering,"papan tempe tua (iris tipis, goreng kering)/ resep asli  papan tempe-- kacang tanah di goreng (resep asli gr)-- siungbawang merah di iris tipis(resep asli siung ya)-- buah bawang putih di iris-- buah cabe merah keriting di iris serong (resep asli  buah ya)-- lbr daun salam(resep asli lbr daunsalam)-- lengkuas geprek(resep asli  ya)--secukupnya Gula merah (sisir halus)-- air asam Jawa(resep asli  sdm)--Garam secukupny-- minyak untuj menumis--masukkan tempe dan kacang, kecilkan api, aduk sampai rata--"
Bakso tempe, papan tempe-- tepung tapioka-- tepung terigu-- siung bawang putih-- butir telur--secukupnya Merica bubuk--secukupnya Garam--secukupnya Kaldu bubuk--secukupnya Air dingin--
Kering tempe, papan tempat goreng kering--kacang goreng-- buah cabe merah keriting-- buah cabe Rawit setan-- lengkuas-- lembar daun salam-- siung bawang merah-- siung bawang putih-- garam-- asam jawa-- tangkap gula Jawa--Secukupnya minyak--penyedap rasa-- kecap biar warna gag pucat--
Tumis Teriyaki Tempe Kacang," papan tempe (saya pake yang seribuan,goreng dulu yaa...)-- ikat kacang panjang (seribuan juga,,emak ngirit😅)-- cabe rawit merah / lombok setan 😱😱😱--bungkus saos teriyaki--secukupnya Garam--Gula sekucupnya--Penyedap/royco/micin (pilih salah satu aja)-- siung bawang merah-- siung bawang putih--Minyak goreng untuk menumis--"
Tempe Terong Cabe Garam,tempe potong dadu--potong dadu Terong--Tepung serbaguna--Sedikit air-- siung bawang putih cincang halus-- cabe rawit merah potong-- Daun bawang iris halus--secukupnya Garam--Minyak--
Perkedel tempe a.k.a Trasi dele," papan besar tempe yg sdh tidak sehat, kukus lalu ulegg kasar-- butir telur ayam-- gram singkong, cuci lalu parut--Bumbu Halus ( macam) :-- siung bawang merah-- siung bawang putih-- buah cabe merah besar-- buah cabe rawit (sesuai selera)-- kencur-- lembar daun jeruk-- terasi matang--Secukupnya garam, gula, dan penyedap--Minyak untuk menggoreng--"
Oseng tempe kecap+bakso sapi sedaap.,Tempe secukupnya potong kotak..(skitar /kg)-- bakso sapi ukuran sedang-- siung bawang merah-- siung bawang putih-- cabe rawit-- cabe merah besar--Lengkuas digeprek-- lembar daun salam--
Oseng cumi kering + tempe no salt," ons cumi kering-- papan tempe, potong kecil-- siung bawang putih, geprek-- sachet saos tiram--Secukupnya kecap manis--Secukupnya kecap asin--Secukupnya lada-- sendok margarin--Cabe potong tergantung selera (aku ga pake)--Secukupnya minyak goreng--"
Momoh Tempe ala Sego Buwuhan, batang tempe uk besar (kalo kecil bs pake )-- buah cabai hijau (potong serong tipis)-- bungkus ale (kecambahnya petai cina)-- santan-- siung bawang merah-- siung bawang putih-- buah cabai merah-- butir kemiri--Sedikit kunyit--Seruas jari lengkuas (digeprek)--Secukupnya garam dan gula--
"Oseng TJW (tempe, jamur, wortel)", papan tempe--Jamur tiram (sya beli  kresek kecil )-- buah wortel-- siung bawang merah-- siung bawah putih-- cabe rawit--Garam secukipnya--secukupnya Lada--secukupnya Kecap--Minyak untuk menumis--
Banate (bakso nasi tempe),Semangkuk kecil nasi--papan tempe-- tapioka-- terigu-- siung bawang putih--Secukupnya garam--lada bubuk-- ebi siram air panas tiriskan--
Sambal Goreng Tempe Teri, papan tempe--ons teri medan-- ons kacang tanah-- lbr daun salam-- air--Bumbu yang dihaluskan:-- buah cabe merah besar-- siung bawang merah-- siung bawang putih--buah tomat--secukupnya Garam dan Gula merah--
Oseng kangkung tempe," ikat kangkung--secukupnya Tempe-- siung bawang merah -iris-- siung bawang putih -iris-- cabe merah -potong memanjang--Cabe rawit (optional, karena saya dan suami suka pedas)😁-- tomat-- saos tiram--terasi abc--"
Stick tempe,papan tempe-- telur-- tepung terigu-- siung bawang putih di haluskan--secukupnya Merica--garam/penyedap--
Steak Tempe & Mashed Potato, potong tempe-- jamur tiram-- butir bawang putih--potong bawang bombay-- tepung terigu-- tepung maizena-- tepung panir-- sachet saori saos blackpapper--secukupnya Garam dan gula-- potong wortel ukuran besar-- butir kentang ukuran sedang-- margarin untuk memanggang steak di teflon--Bumbu untuk mashed potato:-- unsalted butter (jangan diganti margarin)-- susu (me: dancow  dicairkan dgn  air)-- keju (me: prochiz gold)--lada bubuk--secukupnya Garam dan gula--
Oseng Tahu & Tempe,Tempe--Tahu--Bawang merah--Bawang putih--Cabe merah besar--Cabe rawit--Daun salam-- ruas--Garam--Gula merah--Kecap manis-- air asam jawa (jika suka)--
Tempe oseng-oseng manja., Batang tempe/potong dadu-- gram kacang panjang /bs di ganti buncis-- buah cabe merah /di iris-- buah cabe rawit/di iris-- siung bawang putih/di cincang halus-- siung bawang merah/di iris-- buah tomat /potong dadu--Penyedap rasa--Garam secukupnya nya sesuai selera--Gula /jika di perlukan-- lembar daun jeruk--Serai  ruas jari /d geprek--Lengkuas  ruas jari/di geprek--Kecap sesuai selera /bs di ganti gula merah--Jahe  ruas di geprek--
Sambal terasi ditemani tempe geprek tahu goreng," biji cabe rawit-- siung bawang putih--Gula pasir, garam, micin--Terasi abc--"
Kering Kentang dan tempe, papan tempe /iris tipis-- buah kentang/potong sebesar korek api(cuci hingga jernih)--Bahan bumbu-- cabe rawit-- cabe keriting-- buah tomat kecil-- siung bawang merah-- siung bawang putih--secukupnya Gula merah--Royco-- garam halus--Daun jeruk--
Tumis kerang cambah tempe,"kerang yg sudah dikupas dari cangkangnya-- ons cambah-- ons tempe--ale ale (sesuai selera)--Bahan bumbu yg dihaluskan:-- siung bawang merah-- siung bawang putih-- biji kemiri-- buah cabe kriting--Bahan yg dirajang tipis"":-- buah cabe hijau-- cabe rawit--secukupnya Garam--secukupnya Gula--gelas blimbing air asam Jawa--"
Gulai Tahu Tempe, Potong Tempe-- Potong Tahu-- Paprika merah-- Bawang merah/bombai-- Bawang putih--Daun Bawang--Seledri--sesuai selera Santan--Secukupnya Garam--secukupnya Lada-- buah cabai--secukupnya Kunyit--
