Title,Ingredients
Ca Wortel Ayam Telur Puyuh Bumbu kuning,Telur puyuh Ayam yang sudah empuk bagian paha buah Wortel Bumbu yang dihaluskan siung bawang merah siung bawang putih Kunyit seruas jari secukupnya Merica lembar Daun jeruk secukupnya Garam sesuai selera Gula Vitsin sedikit saja 
Ayam kecap,"ayam potong kecil"" Bumbu ungkep,siung bawang putih kunyit jahe tumbar lembr daun jeruk Garam kasar buah bawang merah siung bawang putih butir kemiri buah cabe rawit buah cabe merah besar, iris tipis batang daun bawang, rajang lengkuas geprek batang sereh geprek lembar daun jeruk Secukupnya garam,gula,penyedap Secukupnya kecap manis "
Ayam rica-rica,ekor ayam (saya : belah potong) batang sereh (geprek) daun salam daun jeruk ikat daun kemangi batang daun bawang (iris tebal) Minyak utk menumis Garam Gula pasir siung bawang merah siung bawang putih cabe merah keriting cabe rawit merah/cengek ruas jari kunyit ruas jari jahe 
Tongseng Ayam,"ekor ayam, potong kecil Secukupnya kol, iris buah tomat, potong bagian Secukupnya cabe rawit utuh kecap manis gula pasir garam Secukupnya daun bawang buah bawang bombay, iris atau cincang halus daun salam daun jeruk btg sereh siung bawang merah siung bawang putih ketumbar buah kemiri ruas kunyit ruas jahe "
Ayam Geprek,potong ayam kfc buah cabai caplak siung bawang merah siung bawang putih secukupnya minyak untuk menggoreng secukupnya gula garam secukupnya keju (opsional) 
Ayam Kecap,"ayam potong (cuci bersih) air bersih kecap manis minyak goreng untuk menumis butir bawang merah (me : butir ukuran besar) siung bawang putih butir kemiri ruas jari jahe, geprek lembar daun salam (me : SKIP) Secubit gula Secubit garam penyedap "
Opor ayam broiler,"potong daging ayam batang sere digeprek lembar daun salam lembar daun jeruk lengkuas digeprek santan dari butir kelapa gelas air putih (seperlunya) butir bawang merah butir bawang putih butir kemiri jahe kunyit ketumbar bubuk merica bubuk penyedap rasa gula, garam (seperlunya) "
Ayam pop corn saus madu kurma,jg dada ayam fillet Bahan marinasi ayam siung bawang putih lada bubuk secukupnya Garam Secukupnya terigu Garam Bahan bumbu sari kurma (resep asli madu) saus tomat saus tiram kecap manis jahe siung bawang putih buah bawang bombang kecil secukupnya Garam Daun bawang 
Ayam goreng wijen,ayam potong bagian bawang putih halus minyak wijen sesuai selera garam butir telur ayam tepung terigu tepung tapioka wijen secukupnya garam 
Dimsum ayam,Bahan isian gram ayam giling gram udang cincang bungkus Kulit pangsit siap pakai butir bawang bombai cincang batang daun bawang cincang tepung tapioka/sagu maizena minyak wijen saus tiram gula pasir Garam secukupny siung bawang putih haluskan lada bubuk bungkus royco butir telur buah wortel diparut (untuk hiasan) buah cabe rawit merah buah cabe merah siung bawang putih cuka masak secukupnya Garam hula pasir saus sambal larutan maizena 
Bumbu ungkep ayam,ayam lembar dun salam batang serai ruas lengkuas bks asam jawa Bumbu halus siung bawang merah siung bawang putih ruas jahe kunyit bubuk Secukupnya gula garam 
Ayam goreng gurih,ayam (bersihkan) Air kelapa (bisa di skip) siung bawang putih buah bawang merah buah kemiri Sejumput merica Sejumput ketumbar batang serai lembar daun salam lembar daun jeruk buang tulang daunnya Kunyit Jahe Lengkuas secukupnya Garam 
Tempe tahu melet isian sate ayam,buah tempe papan ukuran sedang (potong kotak) buah tahu putih kotak butir bawang merah siung bawang putih Garam minyak goreng tusuk sate ayam Kaldu bubuk buah tomat gula pasir buah lombok setan (selera) tepung terigu siung bawang putih Kaldu bubuk Sejumput ketumbar secukupnya air matang 
Sop ayam bakso,"buah bakso potong buah wortel potong buah buncis potong buah kentang kecil, kupas potong buah tomat hijau potong kol utuh, potong kecil Kepala dan ceker ayam siung bawang putih haluskan siung bawang putih iris goreng haluskan Bawang goreng Garam "
Ayam geprek tepung,ayam dada fillet Tepung crispy siung bawang putih siung bawang merah Cabai rawit (sesuai selera) Garam gula royco 
Ayam Goreng Madu,ayam potong siung Bawang putih haluskan secukupnya Ketumbar bubuk Garam Lada Madu Bubuk cabai (optional) kalau ga pngn pedas bisa diskip Minyak goreng bawang putih Ambil sebagian yg sudah dihaluskan jgn trlalu bnyk madu Test rasa 
pedasan ati ayam (campur campur),"Bahan Bahan (sedikit byknya menurut selera) Ati ayam Ampela Daun jeruk siung bawang merah iris"" minyak untuk menumis Bumbu Halus siung bawang putih butir tomat buah biji cabe merah (rawit menurut selera) garam gula pasir royko trasi goreng "
Ayam suwir terasi,ons ayam dada fillet bawang merah bawang putih batang daun bawang dan seledri sachet terasi abc biji cabe rawit (optional saya suka pedas jadi bnyak cabe) biji cabe merah Secukupnya garam dan penyedap Secukupnya minyak untuk menumis 
Ayam gongso pedas,ayam buah tomat kecap manis secukupnya garam secukupnya kaldu bubuk secukupnya daun bawang bawang goreng Secukupnya kol diiris tipis tipis bawang merah diiris bumbu halus bawang merah bawang putih cabe merah cabe rawit kemiri lada 
Oseng Hati Ayam Pedaz,hati ayam buah cabai rawit merah siung bawang merah siung bawang putih besar ibu jari lengkuas ikat daun kemangi Secukupnya garam Secukupnya minyak goreng Secukupnya kecap manis 
Ayam goreng kriuk,potong ayam yang sudah di cuci Bawang merah giling Bawang putih giling royco merica bubuk Tepung segitiga/cakra Garam Minyak goreng Baking powder 
Ayam fillet saus tiram,ayam (pilih bagian yg berdaging) ketumbar merica siung bawang putih Secukupnya kecap manis Secukupnya kecap asin Secukupnya saus tiram 
Kare Instan Kepala Ayam Tahu,"Kepala Ayam Buah Tahu (Potong, digoreng) Bungkus Bumbu Kare Instan Bungkus Santan Instan Minyak Goreng Batang Daun Bawang (Iris kasar): Siung Bawang Putih Siung Bawang Merah Cabe Merah Cabe Rawit Lengkuas (Dimemarkan) Lembar Daun Salam Kaldu Bubuk Lada Bubuk Secukupnya Penyedap Rasa Secukupnya Garam Secukupnya Gula Pasir "
opor ayam,"ayam bungkus tahu goreng (±isi bj) bj cabe rawit pak santan kara kecil Daun salam, daun jeruk, sere geprek,laos geprek (dikira² aja) gelas air putih Bawang goreng (taburan) bj bawang merah bj bawang putih bj kemiri kunyit jahe Gula, garam, lada bubuk (secukupnya) "
Sambal goreng kentang ati ampela ayam,"ati ampela ayam (rebus hingga empuk) kentang lmbr daun salam ruas lengkuas bgks santan instan (pake santan asli lebih enak) secukupnya Gula,garam,merica bawang merah bawang putih buah cabe merah besar buah cabe rawit (sesuai selera) buah kemiri "
Mie Ayam,"ekor ayam (cuci, beri perasan jeruk nipis) Air batang daun bawang merica siung bawang putih (geprek) garam ekor ayam rebus siung bawang merah siung bawang putih ruas jahe ruas kunyit Sedikit pala lembar daun salam lembar daun jeruk batang sereh merica gula secukupnya Kecap manis Penyedap (jika suka) Mie telur rebus (mie sesuai selera) Sawi rebus Bawang goreng "
Brokoli Siram Ayam Jamur,buah brokolli (potong perkuntum) jamur champingon/kancing (iris tipis) dada ayam (potong dadu) siung bawang putih (geprek) buah bawang bombay (iris tipis) jahe (geprek) saus tiram minyak wijen margarin secukupnya Garam gula merica 
Pepes ayam kemangi,dada ayam iket kemangi btg daun bawang cabe rawit merah Daun pisang cabe merah siung bawang merah siung bawang putih biji kemiri ruas kunyit gula merah Garam sckpnya Daun salam/sereh sckp ruas jahe ruas lengkoas 
Ayam Godok,"ekor ayam siung bawang merah siung bawang putih jahe buah tomat lembar daun salam garam Penyedap rasa (saya skip, udah gurih dari kaldu ayamnya) minyak untuk menumis secukupnya Gula merah secukupnya Kecap secukupnya Air "
ayam Chili Glaze,"gram Ayam (paha utuh) Blueband Sambal Surabaya (sambal lain jg bisa) Santan (air sachet santan bubuk) buah daun salam, daun jeruk. Seiris tipis lengkuas palm sugar air asam jawa (lemon) "
Ayam kampung krebek kuning,ekor ayam kampung btng serai Lengkuas daun salam secukupnya Asam jawa Cabe rawit utuh bawang putih bawang merah cabe merah besar (bisa d tamabah sesuai selera y) kemiri Jahe Kunyit 
sop daging ayam sawi pahit rumahan,grm sawi pahit grm daging ayam grm jamur shitake kering grm jahe air Garam bumbu kaldu secukup nya 
Ayam Lada Hitam,Dada ayam paprika merah yg besar bawang bombai besar bawang putih cabai pedas Secukupnya garam Secukupnya lada hitam (bisa diganti merica) Secukupnya kecap sendok maizena 
Ayam Suwir,ons Filet dada ayam rebus matang lalu suwirsisihkan lembar daun salam lembar daun jeruk kembar buah serai besar peprek sachet Santan kara bubuk dicairkan dengan air rebusan ayam lalu disaring Bumbu halus buah bawang merah buah bawang putih buah kemiri ketumbar buku jari jahe buku jari kunyit Garam Gula merica bubuk Olive oil secukupnya untuk menumis 
Kwetiau Siram Ayam,"kwetiau basah (kira-kira segenggam) dada ayam, iris-iris butir bakso, potong bagian siung bawang putih, geprek dan cincang buah bawang bombay uk. kecil, iris halus batang daun bawang, iris serong cm buah cabe rawit merah, belah (skip kalau ga mau pedas) buah ketimun, potong-potong secukupnya sawi, potong-potong angciu (bisa diganti dengan gula pasir) kecap ikan (skip kalau gak ada) minyak wijen tepung maizena, larutkan dengan sedikit air kaldu daging sapi (bisa pakai kaldu instan sesuai selera) minyak zaitun untuk menumis "
Ayam Geprek sambal Bawang,garam gula penyedap rasa ayam buah tomat buah cabe buah bawang merah buah bawang putih Minyak goreng (secukupnya) Dada ayam (cuci bersih) Tepung terigu Tepung bumbu crispy 
Bola Ayam Sayur,dada ayam wortel kecil disawut tangkai seledri helai daun bawang tepung tapioka tepung maizena (bisa diskip) garam gula gelas kecil air 
ayam rica-rica kecap,sayap ayam Bumbu yang dihaluskan cabe keriting cabe rawit bawang merah bawang putih jahe kunyit lembar daun salam lembar daun jeruk secukupnya Garam batang sereh secukupnya Kecap secukupnya Motto secukupnya Kaldu bubuk secukupnya Air secukupnya Minyak secukupnya Gula pasir lengkuas (digeprek) 
Nugget ayam keju,gram ayam giling lembar roti tawar butir telur buah wortel (parut) Garam Merica siung bawang putih Tepung roti Keju 
sambal pecel iwung campur paha ayam,iwung potong paha ayam bumbu pecel secukupnya Penyedap rasa saus tiram 
Opor ayam kuning,Ayam potong buah Santan sachet Kara ruas Kunyit Jinten setenfah sachet Lada bubuk Bawang merah besar siung dan bawang putih besar Lengkuas setengahbruas buah Kemiri Ketumbar ruas Jahe lembar Daun jeruk lembar Salam batang Sereh buah Cabe keriting Garam Penyedap rasa 
Ayam goreng saus mentega susu,dada ayam lembar daun jeruk tp.terigu siung bawang putih siung bawang merah cabai rawit (sesuai selera) Sejumput garam Sejumput lada bubuk Sejumput ketumbar bubuk susu kental manis margarin Secukupnya minyak untuk menggoreng 
Ayam panggang,dada ayam fillet pcs bawang putih dihaluskan olive oil oregano parsley Kaldu bubuk Lada buah lemon secukupnya Air 
Jeroan ayam bumbu kecap,"pasang jeroan ayam siung bawang putih siung bawang merah secukupnya Bawang merah goreng secukupnya Garam,merica,penyedap rasa kecap bango saori Minyak secukupnya untuk menumis "
Tumis Tauge Ayam Wortel,siung bawah merah butir bawang putih bawang bombay buah cabe rawit merah buah cabe hijau besar buah wortel (iris memanjang) piring tauge potong ayam secukupnya Gula secukupnya Garam secukupnya Air 
Ayam Goreng Ngo Hiong,gram ayam potong kecap asin himalayan salt bumbu ngo hiong (sesuai selera) Minyak Barco untuk menggoreng 
Sop ayam,potong ayam siung bawang merah siung bawang putih Sayur untuk sop Secukupnya minyak Secukupnya garam Secukupnya gula Secukup nya air 
Ayam Goreng Lengkuas,gram lengkuas parut ekor ayam yang sudah dipotong cuci bersih lembar daun salam sereh geprek secukupnya Kaldu bubuk secukupnya Garam secukupnya Gula butir bawang merah butir bawang putih lengkuas kunyit kupas lalu bakar jahe kupas butir kemiri ketumbar bubuk merica bubuk 
Taxo ayam pedas manis,"Tahu bakso /tahu mentah,ukuran kecil (goreng setengah matang) ayam siung Bawang merah siung Bawang putih Cabe sesuai selera buah tomat yang kecil Garam secukupnya Gula merah/gula pasir minyak untuk menumis Daun bawang "
Ayam Goreng Ungkep,ekor ayam (saya potong ) Secukupnya air Secukupnya gula siung bawang putih siung bawang merah ruas kunyit ruas jahe butir kemiri Secukupnya ketumbar Secukupnya garam potong lengkuas (geprek) batang sereh (geprek) lembar daun jeruk lembar daun salam 
Hati ampela ayam masak merah,hati ampela ayam Bumbu halus buah cabai merah buah cabai rawit siung bawang merah siung bawang putih buah kemiri buah tomat ukuran sedang secukupnya Garam secukupnya Gula Minyak untuk menumis 
Bubur ayam juara,centong nasi / setengah gelas beras lembar daun salam Beberapa potong daging ayam/ ceker ayam air (bisa di tambah sesuai selera) secukupnya Garam Topping Ayam rebus di suwir Kacang kedelai goreng Seledri di iris kecil tipis Bawang goreng 
Ayam rica-rica level,daging ayam ons cabe keriting biji cabe rawit siung bawang merah siung bawang putih buah daun bawang cincang kasar secukupnya Minyak goreng sendok jahe halus sendok lengkuas halus sendok bawang putih halus sendok bawang merah halus secukupnya Garam Dan kaldu rasa ayam 
Nasi bakar ayam pedas,potong ayam rebus porsi nasi putih secukupnya Daun pisang Tusuk gigi / lidi Bumbu halus siung bawang merah siung bawang putih buah cabe merah keriting buah cabe rawit setan kunyit Bumbu lain batang sereh memarkan lembar daun salam lembar daun jeruk batang daun bawang di iris gengam kemangi buah cabe hijau di iris serong Gula garam merica 
Soto ayam,potong kol yg besar (iris tipis) papan bihun (rebus lalu tiriskan) batang daun bawang (iris tipis) bawang merah (irislalu goreng) buah kentang (iristipis lalu goreng kering) potong paha bawah ayam buah jeruk nipis buah tomat (sya tdk pakai) iris lengkuas (geprek) batang sereh (geprek) lembar daun salam lembar daun jeruk ruas jahe (geprek) bngks ladaku bubuk bngks masako ayam gula pasir garam Secukupnya air Bumbu halus ruas jari kunyit butir kemiri ketumbar siung bawang merah siung bawang putih 
Ayam Goreng Kecap,"ekor ayam, Potong-potong bawang bombay, iris memanjang jahe memarkan cabe merah, iris serong siung bawang putih, ulek halus/ cincang halus batang daun bawang, iris gula Secukupnya Merica, garam air/ secukupnya Minyak utk menggoreng "
Semur Ayam rica-rica,ayam paha dan sayap siung bawang putih siung bawang merah buah tomat buah cabe rawit buah jeruk nipis lembar daun salam laos bungkus merica bubuk ladaku bungkus masako rasa sapi garam kecap bangau secukupnya Minyak secukupnya Air 
Ayam Geprek,sayap ayam siung bawang putih bungkus tepung bumbu serbaguna tepung beras Secukupnya garam Bumbu sambal buah cabe kecil siung bawang putih Sedikit garam Minyak untuk menggoreng 
Garang Asem Sayap Ayam,Sayap Ayam santan kara secukupnya Garam gula sesuai selera Cabe merah kecil Bumbu-bumbu (di iris) siung bawang merah siung bawang putih buah cabe hijau besar lembar daun salam lembar daun jeruk batang sereh (di geprek) ruas jahe (di geprek) ruas laos (di geprek) buah tomat hijau sesuai selera Belimbing wuluh 
Topping ayam mie ayam,"dada ayam pot dadu pot ceker tulang dari dada ayamnya di cemplungin semua hehe siung bawang merah siung bawang putih btr kemiri kunyit ketumbar sangrai lada (sya pkai hitam) minyak wijen saus tiram secukupnya Kecap manis, garam, penyedap bubuk btg daun bawang iris air matang "
Minyak Ayam,kulit ayam dan lemaknya siung bawang putih di geprek iris kasar ketumbar jahe di geprek minyak 
Ayam Goreng Mentega,"sayap ayam bawang bombay, iris bawang putih, iris halus cabe merah, iris mentega saus tiram kecap manis totole Sejumput merica/lada putih "
Ayam pedas saus teriyaki,ayam ➡cabe kriting cabe rawit merah bawang merah bawang putih merica jahe bisa di lewat Garam ➡Penyedap bungkus saus teriyaki kecil bawang bombay potong kecil air putih 
Rica Balungan Ayam,"balungan ayam siung bawang merah siung bawang putih cabai rawit (cabe setan) cabai keriting merah ruas kunyit lembar daun jeruk tomat merah Gula jawa Kecap manis Saus tiram bungkus Lada bubuk (aq pake ladaku sac) bungkus Penyedap masako ayam Garam Gula pasir Kecap asin ruas jari Lengkuas, geprek Daun salam batang Serai ruas jari Jahe geprek Minyak goreng "
Ayam Sambal Kecap,"Ekor Ayam Kampung Besar, potong /, lumuri jeruk nipis menit, bilas Bawang Merah Bawang Putih Cabe Rawit saus Sambal Kecap Manis Kecap Inggris Saus Tiram Margarin arak Masak (Shaoxing Wine, bs skip) Minyak utk Menumis Secukupnya air secukupnya Garam Lada "
Opor Ayam Nanas,"ekor ayam kampung kentang, potong kotak kecil ltr santan daun salam btg sereh, geprek ruas lengkuas, geprek garam gula pasir nanas, potong kotak kecil merica btr kemiri bawang merah bawang putih ketumbar "
Ayam kecap,"ekor ayam,lumuri garam,rebus -/ mnt siung bawang bombay (iris) siung bawang putih (iris) btg daun bawang,bisa dipotong kecil/iris memanjang pc cabai hijau besar,buang isinya,iris memanjang kecap manis kecap asin garam merica bubuk Minyak goreng "
Gulai ayam arya,Bahan halus; ekor Ayam bulat Bawang putih genggam Bawang merah Cabe rawit comot sendok Cabe giling merah jempol Jahe telunjuk Kunyit Lada bubuk Ketumbar bubuk sendok Bumbu kambing lembar Daun jeruk lembar Daun salam jempol Laos batang Sereh cengkeh telunjuk Kulit manis butir Kapulaga butir Kelapa secukupnya Garam 
Ayam Betutu,"ayam, cuci bersih =Bumbu Halus= ketumbar merica bks terasi buah cabai rawit kunyit buah kemiri =Bumbu Iris= buah cabai merah buah cabai rawit buah serai lembar daun jeruk jahe kencur buah bawang merah buah bawang putih secukupnya garam secukupnya gula secukupnya air "
Ayam acar jahe,"ayam siung bawang merah siung bawang putih jahe kunyit butir kemiri biji cabe, suka pedas bisa nambah batang sereh lmbar daun jeruk Lembar daun salam Gula Garam Masako Daun bawang Minyak goreng "
Ayam Goreng Kremes,ayam bawang merah bawang putih lengkuas Kunyit Garam Daun salam Serai 
Ayam Madu Pedas,"potong ayam jeruk lemon/nipis siung bawang putih, parut jahe, parut saus sambal kecap manis madu saus tiram saus tomat Sejumput garam "
ayam kecap,"ayam (potong - potong) Bumbu -cabe keriting merah cabe rawit (optional, kalo ingin pedas bisa lebih banyak) siung bawang merah siung bawang putih buah bawang bombay lembar daun jeruk gula pasir garam secukupnya kecap manis secukupnya saus tiram "
sop ayam jagung,buah jagung (diserut) buah wortel (potong dadu kecil) Daging ayam (poyong dadu) tepung maizena (larutkan dg air) butir telur Seledri (sesuai selera) Bawang putih (geprek) secukupnya Garam 
Ayam kecap,potong ayam siung bawang merah siung bawang putih tomat ruas lengkuas (dimemarkan) lembar daun salam lembar daun jeruk saus Secukupnya kecap garam merica 
Ayam Bumbu Pedas,ayam (bagian dada) buah cabai merah buah cabai merah besar buah kemiri buah ketumbar siung bawang merah siung bawang putih buah tomat kecap manis Garam Gula jawa Gula pasir Lada secukupnya Air Minyak untuk menumis 
Sop ceker dan buntut (brutu ayam),Ceker ayam (yg udah direbus sblmnya) Buntut ayam / brutu (yg udh direbus sblmnya) Wortel (iris sesuai keinginan) ruas jari jahe siung bawang putih ruas jari kunyit merica lembar daun jeruk (buang tulangnya) batang sereh (geprek) Kapulaga dan pekak Daun bawang dan bawang merah goreng 
Mie Ayam,mie basah (bisa utk porsi) dada ayam fillet siung bawang putih siung bawang merah jempol jahe ketumbar bubuk pala bubuk kecap manis kecap asin lembar selada buah cabai rawit (utk sambal) 
Kari Ayam Kampung,ekor ayam Santan Bahan Yang dihaluskan siung Bawang merah siung bawang putih lombok besar Ruas jahe Ruas lengkuas geprek batang sereh geprek lembar Daun salam secukupnya Kayu manis Garam Penyedap rasa 
Ayam Fillet Paprika Asam Manis,fillet Ayam Tepung serbaguna Sauce pedas (merek apa aja) Sauce tomat (merek apa aja) Bawang putih Bawang bombay Paprika (berbagai warna) Daun bawang Saus tiram Garam 
Ayam geprek sambal hijau kemangi,ekor ayam potong menjadi siung bawang putih ruas jahe ruas lengkus ketumbar ruas kunyit Bumbu sambal ons cabe hijau ons cabe rawit (jk suka pedas boleh ditambah) butir tomat hijau siung bawang putih sinung bawang merah Royko Gula Garam 
Ayam crispy,ayam Royco Garam Lada bubuk Jeruk nipis Bawang putih Tepung kobe 
Sempol Ayam,g daging ayam tepung terigu tepung tapioka butir telur Merica bubuk Saus tiram Daun bawang batang iris tipis siung Bawang putih (haluskan) bawang goreng Garam Gula 
Ayam ungkap bumbu serundeng,ayam kelapa parut daun salam daun kunyit serai air secukupnny minyak utk menggoreng ruas lengkuas ruas kunyit ruas jahe siung bawang putih siung bawang merah bks ladaku bks ketumbar bubuk masako ayam 
Tongseng Ayam untuk pemula,ayam potong kecil kecil Kobis/ kol sejumput saja daun salam daun jeruk sereh geprek jahe geprek Garam Kecap Santan kara yang kecil bawang merah bawang putih kemiri ketumbar cabe rawit kunyit 
Ayam Suwir,gram dada ayam siung bawang merah siung bawang putih cabe merah besar cabe rawit buah tomat gula pasir daun jeruk kunir Ketumbar secukupnya Kecap 
"Ayam Goreng Bawang ""Khas Batam""",ekor ayam. Potong kecil. Cuci bersih bonggol bawang putih. Cuci. Kemudian geprek dgn kulitnya butir telur maizena Secukupnya garam dan kaldu bubuk Bumbu halus siung bawang putih siung bawang merah ketumbar bubuk Merica bubuk .jahe kunyit 
Opor Ayam Kilat,ekor (gr) ayam pejantan bungkus santan kara kecil iris lengkuas batang serai Sejumput jinten Sejumput lada bubuk garam atau sesuai selera gula merah siung bawang putih butir kemiri kunyit jahe lembar daun salam 
Sop Ayam,"ayam buah wortel (potong) batang daun bawang (iris serong) Bawang merah goreng lembar daun salam ruas jahe (geprek) siung bawang merah siung bawang putih butir kemiri Klo suka pedas dibumbu hLus bisa tambah cabe rawit biji pala batang kayu manis (utuh) secukupnya Kaldu bubuk, garam dan lada bubuk "
Opor ayam (jawa timur),"ayam (potong sesuai selera) ceker ayam (boleh skip) siung bawang merah siung bawang putih bgkus terasi abc ketumbar butir kemiri ruas lengkuas digeprek batang serai di geprek lembar daun salam lembar daun jeruk bungkus santan kara secukupnya garam, gula dan penyedap rasa bawang goreng u/ taburan "
Ayam Ungkep,"sayap ayam dibuang ujungnya butir bawang merah butir bawang putih ruas kunyit ketumbar ruas laos lembar salam btg sereh ruas jahe Secukupnya air, garam, penyedap "
Siomay Ayam,"★ Bahan kulit siomay / pangsit (bisa lihat resepku yg kulit siomay) paha ayam fillet (bisa pake dada) udang kupas buah wortel bawang putih batang daun bawang, iris tipis tepung tapioka air es ★ seasoning gula kecap ikan minyak wijen minyak ayam bawang garam merica ★ bahan minyak ayam bawang siung bawang putih, geprek dan cincang minyak goreng kulit ayam "
Opor Ayam Ngirit,"potong Ayam (terserah bagian apa) buah Labusiam lembar Daun Salam lembar Daun Jeruk, buang tulangnya buah Sereh (geprek) ruas Lengkuas (geprek) Santan Kelapa Gula Garam Penyedap rasa siung Bawang Merah siung Bawang Putih Ketumbar Merica butir Kemiri ruas Kunyit ruas Jahe "
Ayam Betutu Daun Kemangi,ayam ikat daun kemangi lembar Daun salam batang Serai daun jeruk nipis jeruk nipis gula pasir kecap manis Minyak goreng (secukupnya) Air (secukupnya) buah cabe merah cabe rawit setan (sesuai selera) siung bawang merah siung bawang putih ruas jahe ruas lengkuas ruas kencur ruas kunyit ketumbar merica Terasi udang bakar buah kemiri (Sangrai) 
Ayam dan tahu kecap,potong dada ayam buah Tahu cina Bawang merah Bawang putih Buah Bawang Bombay secukupnya Kecap manis secukupnya Garam&gula Blue band secukupnya untuk menggoreng menumis 
Indomie rebus ayam bawang kuah milk,bks indomie ayam bawang butir telur buah cengek buah bawang merah bks susu full cream sendok teh gula putih air putih 
Asam pedas ceker tulang ayam kuah mercon,"ceker ayam bersihkan Tulang ayam bagian apa saja secukupnya ruas kunyit buah cabe merah kriting buah cabe rawit butir bawang putih butir bawang merah lembar daun salam buah asam muda buah belimbing wuluh (boleh skip) Lengkuas, sere keprek (secukupnya) secukupnya Garam Penyedap rasa secukupnya (sya sasa) secukupnya Air "
sop ayam soun,"daging/tulangan ayam, potong sesuai selera wortel, iris lalu potong sesuai selera kol, potong sesuai selera jagung manis, serut tomat, potong ruas jari jahe, geprek bawang bombay uk kecil, iris tipis siung bawang putih, haluskan pala bubuk Seledri dan daun bawang secukupnya, potong sesuai selera bungkus kecil soun secukupnya Air secukupnya Gula, garam, lada, kaldu bubuk Minyak utk menumis "
Ayam kremes,ayam (potongukuran sedang) sendok tepung tapioka butir telur ayam air untuk ungkep ayam Lengkuas kunyit butir bawang putih bks royco ayam garam minyak 
Suwir ayam pedas,"Secukupnya ayam goreng yg di suwir (saya kurleb mangkok med) buah sereh, keprak jahe, keprak lembar daun jeruk buah cabe merah buah cabe hijau air matang Secukupnya minyak untuk menumis siung bawang merah siung bawang putih Secukupnya cabe rawit Secukupnya garam, gula merah, royco ayam, dan sedikit mecin "
Ayam suwir teriyaki (manis),"Ayam potong (saya bagian paha potong jadi ) bawang putih (cincang halus) bawang bombay (potong besar) daun bawang (potong serong) cabe hijau (bsa di ganti dengan paprika hijau, potong serong, buang bijinya) saset saus teriyaki Saus tiram Kecap asin Kecap manis Garam Gula pasir Lada butir gula jawa (sisir halus)/ bsa skip Tepung maizena gelas air putih Margarine untuk menumis "
Pangsit mie ayam,"porsi mie telur, rebus bersama sedikit garam dan minyak Secukupnya sayur selada Secukupnya kecap asin Sedikit merica bubuk batang daun bawang, rajang halus Secukupnya bawang goreng dada ayam, cuci bersih pisahkan daging, kulit dan tulang ruas jari jahe, cincang siung bawang putih, cincang garam merica bubuk secukupnya minyak untuk menumis Secukupnya kulit ayam bersih siung bawang putih, geprek ketumbar bubuk Secukupnya minyak sayur Secukupnya tulang ayam air Secukupnya irisan bawang putih goreng, hancurkan ruas jari jahe, geprek garam gula pasir merica bubuk kaldu bubuk "
Ayam Fillet Cabe Ijo,buah dada ayam potongsesuai selera Cabai hijau keriting (kurang lebih -. Atau beli aja ribu) siung Bawang putih batang Sereh Daun jeruk lembar (robek) Bawang merah iris siung Penyedap rasa Garam Bumbu racik ayam goreng 
Ayam sayur masak pedas,"tepung terigu fillet ayam secukupnya, potong dadu tangkai brokoli buah wortel ukuran besar potong korek api siung bawang merah, iris tipis siung bawang putih, cincang saus sambal buah cabai merah kecil, iris tipis buah bawang bombai, iris tipis secukupnya garam, merica bubuk secukupnya air kaldu ayam saus tiram saus tomat "
Ayam goreng laos,ekor ayam potong daun jeruk daun salam batang serai rimpang Laos (boleh lebih jika ingin serundeng jd byk) ruas jari jahe ruas kunyit bawang merah bawang putih kemiri tumbar bubuk Secukupnya Garam dan gula pasir 
Gulai Ayam,"Ayam potong buah cabe merah ( kalau suka pedas silahkan ditambah cabe nya Kalau suka boleh di tambah kentang siung bawang merah siung bawang putih ruas kunyit ruas jahe (kira kira sebesar jempol) butir kemiri Santan secukupnya Garam Sereh, lengkuas daun salam, daun kunyit, daun jeruk "
Ayam cabe ijo,ayam Bumbu halus batqng cabe ijo buah bawang merah buah bawang putih buah tomat Secukupnya Garam Penyedap rasa 
Telur dadar isi ayam wortel,"butir telur dadar kocok lepas buah wortel ukurang kecil ayam, cincang halus siung bawang merah, iris siung bawang putih, iris cabai merah daun bawang Garam Gula Kaldu bubuk "
Ayam panggang teflon no minyak,fillet Dada ayam iris lemon secukupnya Garam secukupnya Lada 
Ayam Suwir Bumbu Pedas,dada ayam sdh digoreng daun bawang iris tipis cabai rawit cabai hijau besar kemiri siung bawang putih siung bawang merah secukupnya Garam secukupnya Micin secukupnya Penyedap rasa Minyak untuk menumis kecap manis daun jeruk 
Ayam Goreng Mentega,"ekor ayam, potong kecil air jeruk nipis kecap Inggris siung bawang putih, cincang ruas jahe, cincang sdm.kecap manis jeruk limau, peras garam, merica margarine untuk menumis "
Kremesan Ayam,telur tepung tapioka tepung beras bks santan kara Sejumput BP Bumbu ungkep ayam 
Tempe Tumis Kulit Ayam,"papan tempe (potong dadu) kulit ayam siung bawang merah siung bawang putih buah cabai rawit (iris serong) kecap inggris kecap asin kecap manis (atau sesuai selera) batang serai (memarkan) lengkuas (geprek) lembar daun jeruk lembar daun salam Garam, lada bubuk "
