Title,Ingredients
Tuna Omelette,"kaleng tuna butir telur terigu batang daun bawang, iris sejumput garam sedikit merica "
Pindang Bandeng,"ekor ikan bandeng, bersihkan siung bawang putih, iris siung bawang merah, iris sesuai selera Cabe merah, iris/ rawit ruas jahe, iris halus ruas kunyit, iris ruas lengkuas, geprek btg serai, geprek daun kunyit, ikat simpul daun jeruk daun salam sesuai selera Kecap manis Minyak utk menumis iris Tomat ijo/merah, secukupnya Garam, gula dan lada bubuk air "
Salmon salted egg mudah enak,Secukupnya salmon (saya sekitar potong kecil) butir kuning telur asin (campur air) Secukupnya garam dan merica Secukupnya bubuk parsley (opsional) siung bawang putih 
Gurame Bakar Madu,ekor gurame air jeruk lemon secukupnya Gula secukupnya Garam Daun jeruk Daun salam madu bawang merah bawang putih ketumbar merica ruas lengkuas ruas jahe ruas kunyit kemiri minyak sayur kecap manis madu 
Tuna puff pastry,kaleng tuna chunck secukupnya minyak bawang jagung frozen yang sudah dikukus sebentar sesuai selera boncabe garam kaldu bubuk secukupnya merica telur rebus (potong-potong) btr telur diaduk untuk mengoles Kulit Puff instan merek Edo 
Sup Krim Tuna - Jagung,"buah jagung, pipil. Blender halus setengah bagian, sisanya biarkan utuh tuna segar, potong dadu buah ubi jalar kuning buah bawang bombay, iris halus batang daun bawang, iris batang seledri, iris susu cair keju cheddar, parut garam kecap ikan lada kaldu sapi (bisa ganti kaldu ayam, atau skip kalau ga ada) minyak zaitun untuk menumis -air "
Tuna Pedas,"kilo Tuna siung bawang merah siung bawang putih cabai merah cabai kecil secukupnya Garam, gula dan air "
Tenggiri Masak Kecap,"Beberapa potong ikan tenggiri secukupnya Buncis siung bawang putih, cincang kasar potong bawang bombay, iris tipis Secukupnya cabe merah keriting dan cabe rawit hijau, iris tipis tomat, potong kotak saus tiram kecap manis secukupnya garam dan bumbu penyedap "
Gurame sambel ulek,ikan gurame bawang putih bawang merah tomat petis secukupnya Penyedap rasa 
Pepes tongkol daun kemangi,potong kecil ikan tongkol bawang putih besar siung bawang merah cabe merah cabe rawit tomat ukuran besar butir kemiri Secukupnya terasi Sedikit lada dan ketumbar (sdt) Kemangi Gula garam 
Gulai bandeng dan tahu,ekor ikan bandeng bagi buah tahu potong serong (goreng) secukupnya Daun bawang santan kara Garam dan penyedap rasa secukupnya Gula Minyak goreng cabe merah besar cabe rawit siung bawang merah siung bawang putih kemiri ketumbar bubuk kunyit jahe tomat Salam sereh 
Pindang bandeng,ekor ikan bandeng basah (aq pake bndeng super) biji bawang putih biji bawang merah ruas jahe ruas kunyit ruas Laos batang sereh lmbar daun salam buah cabai rawit jawa keping gula merah buah asam jawa sendok garam sendok kecap manis bngkus penyedap rasa 
Diet GM Day : Pecak Mujair Bakar,"Ekor Ikan Mujair Besar Butir Bawang Putih, tumbuk Secukupnya garam Buah Cabai Keriting Buah Cabai Rawit (Cabai Galak) Butir Bawang Merah Buah Kencur kecil Ruas Jahe Secukupnya Air Panas "
Salmon panggang with teriyaki sauce,Ikan salmon Saos teriyaki Jahe Bawang putih Kikkoman soy sauce Gula Garam Cabai (jika ingin sedikit pedas) secukupnya Bawang bombay Lada putih Margarin Sedikit air 
Sup kepala salmon,"kepala salmon (potongkecil) bagian lemon ambil air nya bawang bombai siung bawang merah siung bawang putih buah wortel ruas jahe cabe rawit lembar asam medan Daun bawang seledri Garam, gula, kecap asin "
Ikan gembung sambal ijo,ikan gembung rebus ons cabe ijo biji cabe rawit siung bawang putih siung bawang merah secukupnya Garam Minyak goreng buah tomat 
Lele Kriuk Sambal Terasi,ekor lele tepung terigu butir telur ayam cabe merah giling royco ayam tusuk sate Minyak untuk menggoreng biji cabe merah keriting siung bawang merah siung bawang putih garam bgkus terasi ABC 
Cara goreng ikan salmon agar tidak lengket,iris ikan salmon segar maizena Daun bawang Jahe iris panjang secukupnya Garam secukupnya Gula Taucok hitam Bawang putih cincang Minyak goreng 
Cue tongkol saus tiram,ekor Cue tongkol Bawang bombai Bawang merah bawang putih Saori saus tiram Saus sambal Indofood Kecap bang secukupnya Air 
Nila asam manis,ekor nila dibersihkan bumbu siung bawang bombay siung bawang putih siung bawang merah cabe rawit secukupnya saus tomat secukupnya garam secukupnya gula 
Ikan tongkol acar kuning kuah pedas,potong ikan tongkol asap buah timun buah wortel buah cabe merah keriting buah cabe rawit buah cabe ijo (iris tipis tipis) butir bawang putih butir bawang merah ruas kunyit uk. sedang daun salam daun jeruk santan kara air gula pasir bks royco rasa ayam secukupnya minyak untuk menumis 
Ikan tongkol sambal pete,buah tongkol potong lonjor Petai Cabai keriting cabai rawit merah siung bawang putih siung bawang merah Tomat lembar Daun salam lembar daun jeruk Lengkuas sasa sendok gula pasir Garam 
Patin Kuah Kuning,ekor patin (potong) secukupnya Santan lembar daun jeruk lembar daun salam Serai geprek ruas Lengkuas Gula Garam butir Bawang merah butir Bawang putih secukupnya Ketumbar Merica (sedikit) ruas jahe ruas kunyit Kalo suka pedas boleh ditambah cabe 
Kalio tenggiri,"ptg ikan tenggiri wortel, potong korek jeruk nipis btg sereh, geprek lmbr daun jeruk, sobek lmbr daun kunyit, ikat Sesuai selera cabe kecil utuh santan instan campur dgn air Secukupnya garam Gula Minyak goreng siung bawang merah siung bawang putih ketumbar bubuk merica bubuk cabe merah besar lengkuas kunyit "
Mangut Lele,lele bungkus santan kara secukupnya Garam secukupnya Gula pasir secukupnya Merica halus Penyedap rasa (bs di skip) siung bawang merah siung bawang putih butir kemiri (sangrai) ruas kunyit ruas jahe ruas lengkuas/laos (geprek) btg pangkal serai (geprek) secukupnya Ketumbar daun jeruk 
Ikan Tuna dan Bakso Saus Lada Hitam,ikan tuna bungkus kecil bakso sapi buah bawang bombay buah tomat merah bungkus saus lada hitam (saya pakai merk bamboe) jeruk lemon secukupnya minyak goreng 
Asam padeh ikan patin,"ekor ikan patin, potong, beri air jeruk nipis dan diamkan sejenak buah belimbing sayur, potong buah tomat hijau, belah buah tomat merah, belah btg serai, memarkan btg daun bawang, iris serong daun salam Bbrp daun jeruk sesuai selera Cabe rawit merah Air asam jawa Gula, garam, merica halus siung bawang putih siung bawang merah ruas jahe ruas kunyit Terasi Cabe merah keriting "
Acar Ikan Mujair,ekor ikan mujair siung bawang putih siung bawang merah buah cabe merah besar buah cabe keriting buah cabe rawit ruas kunyit lembar Salam lembar Serai buah tomat lembar daun bawang secukupnya Garam secukupnya Penyedap rasa 
Sup bening ikan gindara,"air -fillet ikan gindara -bakso ikan (potongsesuai selera) serai ikat kemangi siung bawang putih,jahe sedang belimbing sayur lembar daun jeruk Garam Kaldu jamur "
Cakalan goreng pedas,Cakalan (saya potong) Bawang merah Bawang putih Cabe merah Cabe rawit 
Ikan Mas Siram,ekor ikan mas buah jeruk nipis siung bawang putih ketumbar bubuk buah bawang bombay kecil siung bawang putih siung bawang merah lembar daun jeruk cabai hijau (gendot) ruas jahe kecap manis kecap asin secukupnya air secukupnya minyak garam saus tiram kaldu jamur 
Tumis tongkol cabe ijo,"tongkol bawang merah bawang putih buah tomat kecil bawang pre cabe ijo kecap secukupnya Gula, garam, royco "
Ikan Mas Sambel Dendeng,ikan mas bngkus bumbu ungkap garam secukup nya ons cabe kariting merah biji cabe rawit ijo (opsion) siung bawang merah buah tomat ukuran sedang Secukupnya air kelapa secukupnya asam jawa 
Pindang Patin,"ekor ikan Patin ukuran sedang tomat merah tomat hijau Seikat daun kemangi batang daun bawang secukupnya Buah nanas cabe oren secukupnya Sereh, langkuas, jahe; daun jeruk asam kandis (diseduh air panas) Garam, gula, kecap manis siung bawang merah siung bawang putih cabe merah ruas jari kunyit "
Bolu Kukus Lapis Tuna,butir telur utuh sachet diabetasol sp secukupnya Perisa vanilla coconut flour santan instan kaleng tuna flakes mayonaise sachet diabetasol sesuai selera Bon cabe 
Ikan bawal bumbu acar,"ekor ikan bawal (boleh ikan apa saja) buah timun buah wortel siung bawang merah siung bawang putih ruas kunyit buah cabe rawit buah kemiri Serai,jahe (geprek) lembar daun jeruk sobek secukupnya Garam, penyedap, gula "
Tuna telur puyuh puff pastry,.lembar puff pastry instan tangkai seledri kaleng tuna dalam minyak butir telur puyuh rebus boncabe level butir bawang bombay siung bawang putih butir telur butter .lembar puff pastry instan tangkai seledri kaleng tuna dalam minyak butir telur puyuh rebus boncabe level butir bawang bombay siung bawang putih butir telur butter 
Pecak ikan Emas ~Leana,ekor ikan emas (sedang) butir bawang merah buah cabe rawit merah buah cabe merah keriting buah tomat Kencur Minyak Garam Penyedap secukupnya Air 
Nasgor tuna wisma,Piring Nasi Putih Siung Bawang Merah Siung Bawang Putih Bawang Daun buah Cabe Merah butir Telur Secukupnya Garam sesuai selera Masako Ikan Tuna / sarden yg sdh d tumis (kl sy pke sisa mknn sy ) minyak goreng 
Oseng Tongkol Tomat Ijo,"Potong ikan tongkol buah cabe ijo besar, diiris kasar buah cabe merah besar, diiris kasar buah tomat ijo, potong serong siung bawang merah siung bawang putih buah kemiri secukupnya Garam secukupnya Gula secukupnya Bumbu penyedap "
Bumbu Kuning Ikan Nila,"ikan nila bawang putih bawang merah Cabe rawit setan utuhan ladaku ketumbar buah kemiri kunyit lengkuas batang serai daun jeruk daun salam jahe butir kelapa ambil santan,garam bungkus masako,gula secukupnya Air "
Asam Padeh ikan patin,ekor ikan patin kotak tahu kotak tempe buah jeruk nipis Daun salam Serai (boleh pake boleh engga) Secukupnya air Cabai merah keriting Cabai merah rawit siung bawang merah siung bawang putih Jahe Kunyit butir kemiri tomat merah garam gula merica kaldu bubuk 
Gurami Cabe hijau,"ekor ikan gurami, potong buah bawang merah, iris buah bawang putih, iris buah cabe hijau, iris jahe, iris Tomat buah, iris Secukupnya garam Secukupnya gula "
Tuna Corn Puff,"kaleng Chili Tuna kalengan (me pakai tuna maya) bawang putih, haluskan jagung, sisir lalu rebus bawang bombay, iris (tambahan dr sy) Chili Flakes/Bon cabe (me skip) Secukupnya garam, gula dan lada bubuk btr telur rebus, potong kotak Puff Patry Instan Secukupnya Oregano dan Saus sambal (resep asli parsley) "
Tuna kaleng telor saos schezuan (DEBM),Tuna kaleng dalam minyak me: merk Maya butir telur buah cabe ijo besar siung bawang putih iris tipis saori saos schezuan Secukup nya lada bubuk Secukupnya penyedap rasa Minyak untuk menumis 
Honey & Soy Glaze Dory,"ikan dory fillet, potong sesuai selera tbsp soy sauce tbsp madu, bisa tambah jika suka manis siung bawang putih, cincang kasar tsp jahe, parut -cabai rawit merah, potong secukupnya olive oil "
Ikan patin bumbu kunir,Ikan patin Tahu Kunir Bawang merah Bawang putih Cabe Kemiri Santan Tomat Daun kemangi 
Orekikan tongkol,"potong ikan tongkol belahan, remas sampai agak hancur buah cabe merah besar, iris buah cabe rawit merah, iris siung bawang merah, iris siung bawang putih, iris batang daun bawang, iris secukupnya Gula Penyedap rasa secukupnya Garam Minyak untuk menumis "
Tongkol Balado,ekor tongkol uk sedang (sy beli yg sudah mateng) jahe geprek Secukupnya kecap manis Secukupnya gula Secukupnya gula merah Secukupnya garam Secukupnya penyedap Secukupnya minyak untuk menumis siung bawang merah siung bawang putih buah cabe merah besar buah cabe rawit / sesuai selera buah tomat merah ukuran sedang bungkus terasi abc 
Pempek kulit tenggiri dan pempek kapal selam,ikan tenggiri fillet kulit nya di iris siung bawang putih butir telur ayam (untuk adonan pempek lagi utk kapal selam) tepung tapioka tepung terigu (saya pakai segitiga biru) air es Daun bawang secukupnya sesuai selera garam halus merica bubuk minyak goreng untuk campuran saat merebus pempek 
Bandeng goreng kuah santan,"bandeng Bersihkan dan cuci bersih bj cabai rawit bj cabai merah besar, buang bijinya siung bawang merah siung bawang putih btr kemiri ruas jari kunyit daun salam ruas jari laos santan kaldu jamur, mitcin secukupnya Garam gula pasir secukupnya Minyak goreng untuk menumis "
Tongkol balado sederhana,bungkus tongkol bawang merah bawang putih cabe merah cabe rawit besar bawang bombai bawang daun iris kecil gula merah penyedap rasa (indofood) tomat 
Cue tongkol cabe ijo kuah santan,potong Ikan Cue tongkol siung Bawang putih biji Bawang merah biji Cabe ijo biji Tomat Lengkuas kira Santan instan (saya k*ra) Air sesuai selera Gula garam Minyak goreng secukupnya untuk goreng ikan dan menumis bumbu 
Ikan Mujair Goreng,ekor ikan mujair ukuran kecil siung bawang putih ketumbar bubuk ruas jari kunyit 
Lele Kremesan (bumbu kunyit),Ikan Lele gelas air matang bawang putih bawang merah ketumbar Lada bubuk garam (jika kurang asin boleh dtmbah) ruas kunyit (ukuran se jari telunjuk) Minyak utk menggoreng tepung tapioka tepung terigu btr telur garam (jika kurang asin blh ditambah) air bumbu ambil dari air bumbu ungkep lele tadi gelas air matang 
Pecel lele,ekor lele yang kecil jeruk nipis bumbu lumuran siung bawang putih seruas kunyit ketumbar bahan sambel bawang merah bawang putih buah kemiri tomat kecil cabe rawit cabe merah garam terasi 
Tongkol Suwir Pedas,"ekor ikan tongkol (aq pakai yg sdh di kukus) lembar daun jeruk Batang serai, memarkan lembar daun salam ruas lengkuas, geprek garam, sesuaikan gula, sesuaikan Secukupnya penyedap (skip) -buah cabai rawit merah, tergantung selera siung bawang putih butir bawang merah ruas jahe ruas kunyit lada bubuk kecap manis "
Penyet ikan bawal,Ikan bawal Cabe Merah Bawang merah Bawang putih Jahe (sckpnya) Terasi (secukupnya) Garem secukupnya Gula putih Tomat Bsa dikasih air dari belimbing wuluh (biar ada rasa asem) 
Lele goreng klasik,lele segar buah jeruk nipis ambil air nya siung bawang putih ruas kunir ruas jahe ketumbar garam minyak goreng 
Lempah Kuning Ikan Kakap Khas Bangka,"ekor Bahan :Ikan kakap merah sedang (bisa diganti yg lain) .Air (jgn banyakbiar kuah kental) secukupnya Air asam jawa Sayuran (saya pakai sawi putih, sawi hijau, timun) buah Cabe keriting siung Bawang putih siung Bawang merah ruas Laos ruas Kunyit Terasi (saya pakai terasi Lombok) secukupnya Kaldu bubuk homemade secukupnya Garam secukupnya Gula kelapa "
Pesmol ikan mas,g ikan mas buah jeruk nipis btng sere geprek secukupnya Cuka dan gula pasir lmbr daun jeruk biji cabe rawit hijau utuh buah cabe rawit merah Sepotong kecil jahe Sepotng kecil kunyit lada bubuk buah bawang merah siung bawang putih btr kemiri buah tomat ukuran besar secukupnya Garam 
Tumis Ikan Kembung,Ikan kembung gepeng siung Bawang merah siung Bawang putih Bawang bombai Cabai rawit Cabai hijau besar Tomat Bumbu racik ikan 
Pesmol ikan tenggiri,ikan tenggiri pcs bawang merah pcs bawang putih btr kemiri cabe merah Kunyit Jahe ketumbar bubuk Garam Lengkuas (geprek) Sereh (geprek) lmbr daun salam lmbr daun jeruk tomat potong Cabe rawit utuh secukupnya Air Masako 
Pindang Ikan Gabus,Ikan Gabus Bawang merah Bawang putih Bawang bombay Jahe Kunyit Lengkuas Serei Merica bubuk Tomat Cabe Daun salam 
Soup Kepala Ikan Salmon,"Kepala Ikan Salmon, belah, cuci bersih, sisihkan siung bawang bombai, iris tipis siung bawang merah, iris tipis siung bawang putih, iris tipis buah cabai rawit, iris-iris (bisa di /di- sesuai selera) buah tomat merah, potong dadu ruas jari jahe, geprek ruas jari lengkuas, geprek ruas jari kunyit, geprek batang serai, geprek lembar daun salam lembar daun jeruk ikat kemangi, cuci, ambil daunnya, sisihkan buah belimbing sayur, potong (bisa di /di- sesuai selera) minyak secukupnya untuk menumis secukupnya Air, gula, garam, kecap ikan, kecap asin "
Pecak ikan nila,ekor ikan nila asam jawa bawang putih kunyit garam siung bawang merah siung bawang putih jahe sesuai selera cabe rawit dan cabe merah keriting sachet terasi tomat gula dan garam air panas jeruk limau 
Gurami bakar teflon,ikan gurami jahe siung bawang merah siung bawang putih secukupnya Garam secukupnya Jeruk nipis secukupnya Mentega 
Ikan kembung cabe,ekor ikan kembung Bumbu ikan secukupnya Ketumbar siung bawang putih siung Bawang merah ruas Kunyit secukupnya Garam Bumbu tumis siung Bawang merah siung Bawang putih secukupnya Cabe merah biji Tomat secukupnya Gula secukupnya Garam secukupnya Air Jeruk nipis/cuka 
Sayur Kuning Mujair,"ekor ikan mujair buah krai,potong jempol asam jawa,air batang daun bawang,potong lembar daun jeruk purut Secukupnya garam dan gula pasir Bumbu Perendam,Haluskan siung bawang putih ruas jari kunyit ruas jari jahe ketumbar garam air Bumbu Halus buah cabe rawit siung bawang merah siung bawang putih ruas jari kunyit ruas jari jahe ketumbar butir kemiri ruas jari lengkuas "
Pesmol ikan kembung banjar,"ekor ikan kembung banjar bawang merah bawang putih kemiri kunir, kupas, bakar sebentar batang serai, geprek jahe ruas jari laos, geprek Sesuai selera cabe merah keriting sesuai selera Cabe rawit secukupnya Gula dan garam cuka makan (klo tidak ada tomat) lembar daun salam lembar daun jeruk Jeruk nipis secukupnya Lada bubuk "
Pindang Bandeng asem pedas plus pete,"ekor bandeng (agak besar potong ) siung bawang merah (iris) siung bawang putih (iris) cabe rawit belah /utuh tomat hijau belah btng serai (keprek) ruas lengkuas (keprek) ruas kunyit bakar (iris) ruas jahe (iris/keprek) mata asam jawa daun jeruk daun salam pete (belah dua) blh di skip secukupnya Minyak secukupnya Garam,gula,penyedap air kecap belimbing wuluh klau ada atau ganti dgn air jeruk nipis "
Bandeng bumbu acar,ekor bandeng ukuran besar siung bawang merah siung bawang putih kunyit jahe buah kemiri Untuk bumbu rajangan bawang merah bawang putih Untuk bumbu pelengkap Sereh Daun jeruk Cabe rawit secukupnya Air sendok teh cuka Garam sesuai selera Gula Kalau mau ditambah potongan wortel dan timun boleh. 
Ikan tongkol belado simple,bgks ikan tongkol siung bawang merah siung bawang putih tomat cabe besar (yg suka pedes blh lebih) cabe keriting (blh lebih) secukupnya gula merah secukupnya perasa 
Pesmol Gurame,ikan gurame buah bawang merah buah bawang putih kemiri ruas jahe ruas kunyit Garam buah bawang merah siung bawang putih ruas jari kunyit ruas jari jahe sendok makan ketumbar butir merica -butir kemiri Gula merah Garam batang sereh geprek lembar daun salam lembar daun jeruk air /bisa disesuaikan Lengkuas buah cabe merah besar belah buang bijinya Daun bawang potong serong Minyak untuk menumis 
Asam pedas pija tenggiri,"ikan asin tengiri biji rawit merah (ato sesuai selera) tomat merah besar siung bawang merah siung bawang putih jempol asam jawa (kemasan) Gula,grm,penyedap sckupx "
Ikan Nila Panggang,ikan nila siung bawang putih ruas kunyit ruas jahe ketumbar garam secukupnya Kecap manis perasan air jeruk kunci buah cabe rawit (potong kecil) secukupnya Garam Mentega secukupnya (utk mengolesi ikan) 
Cah kangkung sarden,"ikat kangkung, cuci bersih dan potong kaleng kecil sarden (bisa pkai tuna atau mackarel) butir telur, rebus, kupas kulitnya, lalu goreng sebentar buah cabe rawit, potong tipis siung bawang putih, cincang halus gula garam secukupnya Minyak wijen "
🌷 Suwir Tongkol 🌷,ekor ikan tongkol helai daun jeruk helai daun salam lengkuas secukupnya gula secukupnya garam secukupnya penyedap buah cabe merah (sesuai selera ya..) buah cabe rawit (sesuai selera jg.) buah tomat butir bawang merah butir bawang putih 
Tongkol pindang segarrrrr,Ikan tongkol kurang lebih berat gr bawang merah di iris bawang putih geprek Asam kandis Di gaprek Kunyit Jahe Lengkuas Serai Rawit (sesuai selera) iris 
Pinada tongkol,biji tongkol tepung terigu ragi instan butir telur mentega biji kentang rebus (dihaluskan) secukupnya air hangat secukupnya garam secukupnya gula [bumbu buat tongkol isian:] siung bawang merah siung bawang putih biji cabe merah daun salam kunyit seruas jari secukupnya air secukupnya garam secukupnya gula iris daun bawang 
Healthy tumis buncis with tuna,Tuna kaleng (boleh merk apa saja) Tbsp extra virgin olive oil baby buncis pcs wortel sedang pcs jagung manis sedang bawang bombay bawang putih biji cabe rawit (optional sesuai selera) bks ladaku tbsp sesame oil Garam secukupnya jangan terlalu banyak karena healty way 
Asam pedas patin bumbu kuning,"ekor ikan patin fresh belah biji jeruk nipis btng sereh (geprek) lengkuas (geprek) lembar daun salam lembar daun jeruk okra (potong jd ) pcs wortel (potong tebal) btng daun bawang (iris) batang kemangi (siangi daunnya) pcs tomat (belah ) pcs belimbing wuluh (potong”) pcs cabe jablay (potong”) kunyit jahe siung bawang merah siung bawang putih pcs kemiri ketumbar Garam, gula, penyedap Minyak untuk menumis Secukupnya air "
Daun Pepaya vs Tongkol,Daun pepaya Tongkol batang sereh lembar daun jeruk purut siung bawang merah siung bawang putih butir kemiri Cabe Garam Gula 
Siomay Bandung Ikan Tenggiri,"gram daging fillet ikan tenggiri yang sudah di haluskan gram daging ayam giling gram tepung tapioka gram labu siam, kukus dan haluskan siung bawang putih, haluskan putih telur garam atau sesuai selera gula pasir atau sesuai selera Secukupnya kulit pangsit rebus Kentang Tahu putih Tahu kulit Pare Kol Telur rebus "
Nila Bakar,"ekor ikan nila yang sudah di bersihkan kecap manis saos tiram batang serai, geprek ruas lengkuas, geprek Minyak mentega secukupnya untuk menumis secukupnya Garam siung bawang merah siung bawang putih buah cabe rawit secukupnya Merica bubuk jahe kunyit ketumbar, sangrai butir kemiri, sangrai "
Ikan kembung cabe ijo resep bedinde #,ekor ikan kembung buah jeruk nipis siung bawang merah (iris tipis) siung bawang putih (iris tipis) buah cabe ijo keriting (iris tipis bulat) buah cabe rawit (iris tipis bulat) Secukupnya garam Secukupnya gula pasir buah jeruk limo 
Ikan Tenggiri Goreng,"ikan tenggiri,potongcuci bersih siung bawang putih butir kemiri ketumbar bubuk kunyit bubuk secukupnya Garam,kaldu ayam "
Tuna puff pastry,",lembar Puff Pastry (Merk EDO) Kaleng Tomato Chili Tuna Buah bwg Bombay (cincang halus) Sweet Corn (Kalengan) Garam secukupnya Merica Bubuk Cabe bubuk secukupnya (kalau mau tambah pedas) Minyak Goreng secukupnya untuk menumis butir telur rebus (potong jd bagian) butir telur, kocok lepas, sebagai olesan "
Tumis Sosis Ikan Tuna Dg Saus Tiram,"Grm Sosis Ikan Tuna Potong Sesuai Selera Siung Bawang Putih Kupas n Cuci Bersih,Iris Lembuttttt Siung Bawang Bombay Kupas n Cuci Bersih,Iris Kasar Batang Daun Bawang Yg Warna Hijau, Cuci Bersih n Iris Saus Tiram Kecap Ikan Kecap Asin Maizena Larutkan Dg Air Secukupnya Garam Halus Secukupnya Gula Pasir "
Gurame Fillet tepung sauce manis pedas,ons gurame tepung fillet siung bawang putih sauce cabai kecap teriyaki garam penyedap secukupnya air putih Minyak Goreng (Untuk Menumis) 
Gurami bakar saus asam manis,ekor ikan gurami ukuran besar (untuk olesan ketika membakar) -minyak sayur kecap manis saus tiram minyak sayur untuk menumis saus cabai saus tiram bawang bombay bubuk kaldu jamur jeruk nipis jumput garam jumput lada bubuk 
Ikan kembung bumbu kuning,ekor ikan kembung (belah jadi kalo sy) jeruk nipis lada putih bubuk lembar daun salam lembar daun jeruk sereh secukupnya lengkuas buah cabai rawit merah dan ijo atau sesuai selera minyak goreng garam gula bumbu halus buah bawang putih buah bawang merah secukupnya kunyit buah kemiri 
Sup kepala ikan salmon,buah kepala ikan salmon buah jeruk nipis siung bawang merah iris siung bawang putih keprek dan iris ruas jari kunyit keprek ruas jari jahe keprek daun salam daun jeruk buah cabe rawit buah belimbing wuluh buah daun bawang secukupnya Garam Secukupnya lada 
Gurame Goreng Saos Pedes,ekor gurame buah tomat buah (potong kotak) cabai keriting (potong serong) cabe rawit batang bawang prei siung bawang putih siung bawang merah ikat sawi daging secukupnya Mentega 
Ikan Kembung Bumbu Kuning,"ekor ikan kembung besar, potong bagian buah wortel siung bawang merah siung bawang putih butir kemiri ruas kunyit ruas jahe ruas lengkuas lembar daun jeruk lembar daun salam batang daun bawang buah tomat lada bubuk ketumbar bubuk Secukupnya garam, gula, kaldu jamur Minyak dan air "
Abon Ikan Tongkol,"ikan tongkol buah jeruk nipis bawang merah goreng lembar daun jeruk, dibuang tulangnya lembar daun salam santan kental garam gula pasir minyak untuk menumis butir bawang merah butir bawang putih buah cabe rawit buah cabe merah besar lengkuas jahe kunyit ketumbar "
Pentol ikan Tenggiri,Pentol ikan tenggiri ikan tenggiri tepung tapioka/ tepung kanji terigu bks masako merica butir telur ayam siung bawang putih air es 
Ikan Nila Bumbu Kuning Kemangi,"ikan nila (bisa ganti yg lain) ikat kemangi, ambil daunnya ruas jahe, geprek ruas lengkuas, geprek batang serai ambil pangkalnya, geprek daun salam daun jeruk secukupnya Minyak goreng secukupnya Air Penyedap (optional, saya ga pake) siung bawang merah siung bawang putih ruas jari kunyit biji kemiri buah tomat besar cabe merah Secukupnya cabe rawit (optional, saya ga pake) Secukupnya gula Secukupnya garam "
Ikan kutuk/gabus masak daun jeruk ala JOSHE,ikan kutuk genggam kapri tomat hijau (potong ) tomat merah (potong delapan) lembar daun jeruk lengkuas jahe secukupnya air minyak gula jawa (sisir) lemon/jeruk nipis bataang daun bawang garam *secukupnya penyedap bumbu halus (blender) bawang putih bawang merah cabe merah besar (selera) 
Tongkol suwir ala Ummi,potong ikan cue tongkol (yang sudah potongan kecil) Cabe Merah Keriting Cabe Rawit Merah Siung Bawang Merah Siung Bawang Putih Tomat Garam Gula Masako Ayam 
Tumis Bawang Tongkol,ikan tongkol besar bawang merah cabe rawit setan cabe merah terasi garam royco potong buah tomat 
Pepes ikan mas,ekor Ikan mas ukuran sedang batang Sereh lembar Daun salam pucuk Daun kemangi buah Tomat yg besar buah Cabe rawit pucuk Daun bawang sesuai kebutuhan Daun pisang ruas Kunyit ruas Jahe buah Cabe merah siung Bawang putih siung Bawang merah buah kemiri ketumbar bubuk sesuai selera Gula sesuai selera Garam 
Pesmol ikan mas bertelur,"buah ikan mas berukuran besar, telur ikan mas ny mah bonus bun buah cabe rawit buah tomat dipotong-potong Bumbu halus siung bawang putih siung bawang merah ruas kunyit buah kemiri ruas jahe ruas laos digeprek Lada secukupny buah daun jeruk batang serai digeprek Air jeruk nipis Garam Gula Masako ayam "
Sambal tongkol suwir,potong ikan tongkol iris buah tomat kecil merah bawang putih bawang merah cabe keriting merah cabe setan atau sesuai selera 
Ikan Kakap Goreng Acar,ekor ikan kakap segar gr buncis buah wortel uk.kecil ruas daun bawang buah tomat besar buah cabe merah butir kemiri ruas kunyit siung bawang putih siung bawang merah secukupnya Garam Penyedap (optional) secukupnya Merica bubuk cuka makan Minyak goreng 
Ikan goreng kerapu merah saus padang,"ikan kerapu (ekor) cuci dan bersihkan bacem jeruk nipis minyak untuk menggoreng ikan saus padang minyak untuk menumis telur ayam kocok batang serai geprek lengkuas geprek jahe geprek lb daun jeruk secukupnya irisan daun bawang cabe merah (blender) secukupnya cabe rawit (blender) secukupnya bawang putih (blender) secukupnya bawang merah (blender) sambel tomat saus tiram kecap manis sambel cabe gula, garam dan merica secukupnya air "
Steak Gurame Saus Lada Hitam Onion Ring,"gram ikan gurame (potong) butir jeruk nipis gram wortel, potong korek api gram buncis, potong-potong tepung terigu tepung maizena butir telur lada hitam butiran, haluskan sachet saus tiram kecap manis Sesuai selera garam dan gula maizena, larutkan dengan air siung bawang bombay siung bawang putih, cincang kasar siung bawang putih merica putih butiran Sesuai selera garam "
Sarden balado terong tips bersebelahan,kaleng sarden kecil buah terong cabe rawit bawang putih bawang merah tomat iris kecil Lada Garam Gula pasir Minyak 
Oseng Pedas Ikan Kembung,ekor ikan kembung siung bawang putih siung bawang merah cabai rawit cabai gendot bks bumbu racik ikan goreng (saya indofood) secukupnya Penyedap secukupnya Minyak 
LELE brekecek,lele segar bersih Secukupnya kemangi Bawang merah Bawang putih Kunyit Jahe Kemiri Lengkuas daun salam Royco Gula garam 
Tuna BlackPapper Saus Mentega,Ikan Tuna Buah Bawang Merah Buah Bawang Putih ruas Jahe ruas Lengkuas buah Cabai Rawit Merah Buah Bawang Bombay Lembar Daun Salam Lembar Daun Jeruk Sendok Lada Hitam Sachet Saus Mentega Seujung Sendok Gula Pasir Secukupnya Air Putih Penyedap Rasa (optional) iris 👆 semua bahan di 
