Title,Ingredients
Tumis Toge Tahu,"toge, buang ekor dan cuci--buah tahu besar potong dadu--siung bawang merah iris--siung bawang putih iris--batang daun bawang iris--buah cabai merah iris--buah cabai hijau iris--sedikit Air--secukupnya Penyedap rasa, merica--"
Martabak Tahu,"Kulit lumpia--Tahu putih kecil--butir telur--Kaldu bubuk--Garam--Merica bubuk--daun bawang, iris tipis--"
69.Tumis Taoge with Tahu Goreng,taoge--buah tahu putih goreng (ukuran sedang)--bks masako sapi--Sejumput garam--merica bubuk--📎 bumbu iris :--buah cabe rawit--siung bawang putih--siung bawang merah--
"Nugget ceria (tahu, wortel, telur, mie & makaroni) 😄",bahan nugget :--buah tahu ukuran besar lumatkan / hancurkan--butir telur--makaroni rebus sisihkan--buah mie instan remas rebus buang bumbu tiriskan--tepung terigu--batang daun bawang iris halus--batang daun seledri iris halus--batang wortel ukuran besar parut dg parutan keju--bahan pencelup:--secukupnya terigu encerkan dg sdkit air/ telur kocok lepas--secukupnya garam--bahan pelapis :--secukupnya tepung panir / roti--siung bawang putih--lada--secukupnya garam--sachet masako rasa ayam / sapi--
"Oseng-oseng Tahu,Tempe,Kacang Panjang Sederhana",Kacang Panjang (potong sesuai selera)--Tahu (potong dadu)--Tempe (potong dadu)--Bawang Merah (iris tipis)--Bawang Putih (iris tipis)--Laos (geprek)--sesuai selera Garam--sesuai selera Gula--sesuai selera Kecap Manis--Penyedap Rasa (bila suka)--sesuai selera Cabe rawit--sesuai selera Cabe Merah--Secukupnya Air--Minyak Goreng untuk menumis--
Tahu Gejrot,"potong tahu kulit, goreng lalu potong2--siung bawang putih uk kecil--siung bawang merah uk kecil--buah cabe rawit hijau--1,keping gula merah--asam jawa--Secukupnya garam--Secukupnya air--"
Tahu isi,"bungkus tahu segitiga coklat--buah wortel ukuran standar, iris korek--mangkok toge--siung bawang merah--siung bawang putih--cabe rawit--Sedikit terasi--garam--air--Minyak untuk menumis--tepung terigu--tepung beras--"
Tahu Isi Sayur Pedas,"Tahu goreng siap pakai--Wortel, serut--lmbr Kubis, rajang kasar--genggam Tauge--btg Seledri,iris halus--btg Daun bawang,iris halus--btr Bawang putih--btr Bawang merah--Merica--Kaldu bubuk--Garam--sesuai selera Cabai rawit--Bahan pelapis tahu :--Tepung terigu--Tepung beras--Tepung tapioka--Ketumbar bubuk--Garam--Air--Sambal petis :--Petis udang--Gula--Garam--Kecap--Bawang putih goreng--sesuai selera Cabai rawit--Air--Tepung maizena larutkan dengan sedikit air--"
Rendang ayam tahu no santan,ayam potong(potong jd 6)--buah tahu potong dadu--siung bawang merah--siung bawang putih--merica bubuk--buah cabe besar--buah cabe rawit--ruas jahe--ruas kunyit--ruas laos/lengkuas--Sedikit ketumbar--buah kemiri--Bumbu pelengkap:--lembar daun jeruk--sereh--atau Kecap manis--Garam--Gula--secukupnya Air rebusan ayam--
Tahu Penyet Simply Tasty,potong tahu kecil ato potong yg besar--secukupnya garam dan air unt rendaman tahu--bahan sambel:--siung bawang putih--buah cabe rawit (tambah klo mu lbih pedas)--minyak panas--garam--gula/ sjumput penyedap--
Tahu Saus Bawang,kotak tahu putih--batang bawang daun (bawang pre)--siung bawang putih--cabe rawit hijau (sesuai selera)--kecap manis--Tepung maizena (secukupnya)--air--Garam gula/kaldu bubuk--Minyak goreng--
Tahu dorokdok alias kerupuk kulit. saori lada hitam,bahan--bks kerupuk dorokdok(kerupuk kulit)--buah tahu kuning--buah bawang bombay uk kecil--siung bawang merah--siung bawang putih--buah tomat yg agk hijau--buah kriting merah--buah kriting hijau--buah cabe rawit merah--bks saori lada hitam--penyedap rasa--sedikit gula putih--
Pepes tahu teri kemangi,papan tahu besar (remat tahu hingga menjadi hancur)--butir telur--buah kecil Bawang bombay--batang daun bawang--ikat daun kemangi--Bumbu:--bungkus masako--siung Bawang putih--siung Bawang merah--lada bubuk--Pelengkap:--ons teri--
Tumis ayam tahu jamur,ayam--Tahu iris kotak* (digoreng)--Jamur (aku pake jamur musiman(jamur barat)--Bawang goreng--secukupnya Air--Minyak untuk menumis--cabe rawit utuh--sachet kecap--siung bawang putih--merica butiran--
Botok tahu tempe,blok tempe (ukuran setelapak tangan kira2)--blok tahu (tadi saya pake 2x ukuran tempe)--kelapa parut (kurang lebih butir)--siung bawang merah--siung bawang putih--buah cabe merah--buah cabe rawit (atau sesuai selera)--secukupnya Garam--Gula pasir--Pelengkap:--Daun untuk membungkus--Tusuk gigi--
Gule daun singkong campur tahu dan telor ala rumahan,iket daun singkong(disiangi dan rebus)--butir telor rebus--tahu kulit coklat (digorengdulu sebentar)--daun jeruk--batang sereh--santan kara--cabe rawit(boleh lebih)--Garam--Gula pasir--Penyedap rasa--Bahan yang dihaluskan:--bawang merah--bawang putih--cabe keriting (sesuai selera)--kemiri--kunyit--
Capcay tahu.,tahu dari petak atau bakso ikan (opsional)--sawi putih dari yg kecil--wortel sedang--batang daun bawang--saus tiram--secukupnya Minyak makan--secukupnya Air--sedikit Lada bubuk--secukupnya Kaldu bubuk--sedikit Gula--tepung maizena--
Tahu putih cabe ijo,buah tahu--buah cabai hijau--buah Bakso--buah bawang merag--buah bawang putih--secukupnya Garam--secukupnya Merica bubuk--secukupnya Kecap manis--secukupnya Gula pasir--secukupnya Air putih--secukupnya Sledri dan daun bawang--
Tahu sawi lada hitam,ikat sawi hijau--buah tahu--buah sosis (optional)--siung bawang putih--siung bawang merah--secukupnya Cabe--sendok Tepung maizena--Gula--Garam--Saos lada hitam--
Tahu Nori Saus Teriyaki,"buah Tahu Kuning--lembar Nori, Potong sesuai ukuran tahu--Secukupnya Tepung Terigu--Secukupnya Garam, Merica Bubuk--▶Bumbu:--siung besar Bawang Putih, Cincang halus--Saus Teriyaki--Kecap Asin--Tepung Maizena, Larutkan dengan sedikit air--Secukupnya Air--"
Tahu Bledek Dooorrr,buah tahu putih potong dadu--siung bawang merah--siung bawang putih--biji Cabe rawit--Daun jeruk--Jeruk limau--Garam + masako--Tepung terigu--
Tahu Siomay,"grm ikan tenggiri, cincang halus--grm udang, kupas lalu cincang halus--buah tahu putih/ belah dua Lubangi tengahnya--buah kulit pangsit (saya tdk pakai)--grm tepung maizena--minyak goreng--btg daun bawang, iris halus--siung bawang putih--garam--merica halus--"
Pempek ubi vs rujak tahu,ubi ungu potong memanjang--tepung terigu--garam/masako--btang daun bawang--siung bawang merah--siung bawang putih--Secukupnya air--minyak untuk menggoreng--Pelengkap :--Mie basah--mentimun--toge rebus--tahu goreng--kerupuk--bawang goreng--cuko pempek--
Opor ayam pedes campur tahu,potong ayam--bungkus tahu--siung bawang merah--siung bawang putih--buah cabe keriting--buah cabe rawit merah--buah kemiri--Secukupnya Merica--Secukupnya Ketumbar--ruas jari kunyit--ruas jari jahe--Lengkuas (geprek)--Sereh (geprek)--lembar daun salam--lembar daun jeruk--butir kelapa--
Sayur tahu bumbu kuning,"bungkus tahu kuning isi di piting segituga--butir telur puyuh--secukupnya Kacang panjang--st garam--siung bawang putih--siung bawang merah--buah cabai merah keriting--ruas lengkuas--ruas kunyit--batang serai--lembar daun salam--lembar daun jeruk nipis--bungkus santan kara kecil--secukupnya Garam, lada bubuk, gula jawa, dan penyedap rasa--"
Tahu isi (Tahu jengki) sayur renyah,bungkus tahu kulit (isi 10)--Kubis/kol--Wortel--Daun bawang dan sledri--Tauge--butir Bawang putih--butir Bawang bombay--Ketumbar--Tepung bumbu instan aku pake merk kob*--Tepung terigu--Tepung tapioka--Garam dan kaldu bubuk--
Tahu tempe santan,buah tempe--buah tahu matang--liter santan kental--🌵 bumbu halus--buah bawang putih--buah bawang merah--buah miri--ruas lengkus--buah cabe marah--secukupnya Gula garam--
Orek tahu telur,butir telur (kocok lepas)--tahu putih (potong dadu kecil)--Kol (iris tipis)--Kecap--Penyedap rasa--Gula--Garam--Minyak goreng--siung Bawang merah--siung Bawang putih--Merica--
Sayur tahu bumbu kuning,tahu kuning--btr telur ayam--bks santan kara--Bumbu:--siung bawang merah--siung bawang putih--ketumbar--biji kemiri--gula merah--ruas kunyit--ruas lengkoas--btg sereh--lbr daun salam--Garam/penyedap sckpnya--
Tahu Bulat / Tahu Pong,"biji tahu putih ukrn kecil--butir telur ayam--baking powder (me:bpda (double acting))--Secukupnya garam,lada bubuk,penyedap--Bahan topping:--Mayoness--Bumbu tabur rasa BBQ--"
Oseng tahu kentang,papan tahu--buah kentang--siung bawang putih--siung bawang merah--buah cabe rawit--garam--gula--kecap manis--secukupnya air--minyak goreng--
"Tumis toge, kacang panjang dan tahu sederhana #4",ons toge--biji kacang panjang--biji tahu--bawang putih--bawang merah--Cabai keriting (sesuaikan)--Rawit (sesuaikan)--Pelengkap :--Minyak--Garam--Penyedap rasa--Gula--
Sup tahu,Sop2an--Tahu dn telur puyuh--Bumbu dapur semuany😆--
Semur rempah tahu & telur,"butir telur, rebus--potong tahu putih, cuci lalu kukus ( spy awet & tdk bau langu--Bumbu haluskan :--siung bawang merah--siung bawang putih--merica bubuk--biji kemiri--pala bubuk--Bumbu pelengkap I :--jempol lengkuas, memarkan--batang seray,ambil putih nya lalu memarkan--biji kapulaga--lembar daun salam--biji bunga lawang--ruas kayumanis (cm)--Bahan pelengkap :--kecap manis--garam--air asam jawa kental--keping gula merah sisir halus (k)--air matang--"
Opor ayam tahu presto,potong ayam paha--kotak tahu iris segi tiga--ruas jari lengkuas geprek--lembar daun jeruk remuk2--buah chili merah iris bulat--batang daun bawang--siung bawang merah--siung bawang putih--merica bubuk--ketumbar bubuk--blok knorr--bungkus santan instan 200ml--ruas jahe--ruas kunyit--buah kemiri--Secukupnya garam dan gula--Secukupnya air--Secukupnya minyak menumis--
13.Sop bakso tahu,potong tahu putih--bakso ikan--batang sawi manis--jahe--siung bawang putih--siung bawang merah--Lada a pinch of--secukupnya Garam--Penyedap rasa secukupnya (skip bila tidak perlu)--secukupnya Air--
Tumis toge tahu simpel cepat,"genggam toge / kecambah--biji tahu berkulit, potong - potong--siung bawang merah--siung bawang putih--biji cabai rawit--Secukupnya kecap manis--"
Opor ayam tahu bumbu kuning,ayam (bagian sayap)--potong tahu--bngkus santar kara (ml)--air (untuk kaldu ayam)--lembar daun jeruk--lembar daun salam--batang serei (memarkan)--Bawang goreng untuk taburan--bawang merah--bawang putih--buah kemiri--ketumbar--lada bubuk--jahe--lengkuas--kunyit--secukupnya Garam--secukupnya Gula--Penyedap rasa--
Lodeh Tempe tahu Jawa,papan tempe dan tahu--bawang merah--bawang putih--cabe hijau--cabe rawit--Garam--Gula merah--lengkuas--daun salam--Santan kara--
Tahu remet enak #5,kotak tahu putih--wortel--Daun bawang--rawit--bawang putih--bawang merah--Garam--Merica bubuk--Penyedap rasa--telur--telur kocok lepas--Minyak--
Bejek tahu / tahu bubuk,"buah tahu kuning--keping gula merah--siung bawang putih--buah cabe merah (buang biji, potong sesuai selera)--buah bawang bombay (potong dadu)--buah cabe ijo (buang biji, potong sesuai selera)--butir telur ayam(kocok lepas)--Sejumput gula,garam,penyedap--"
Tahu Goling,"buah tahu coklat, goreng, potong kecil--lbr daun kol, iris tipis--ons tauge, rebus sebentar--buah gula merah--Bumbu dihaluskan :--siung bawang putih--buah cabai merah--buah cabai rawit (sesuai selera)--Garam--Pelengkap :--Bawang goreng--Seledri, iris tipis--Ketupat--"
Perkedel tahu simple,"secukupnya Isian tahu--buah cabe rawit *karena ga doyan pedes--bawang putih, cincang halus--bawang merah, cincang halus--secukupnya Daun bawang , iris--butir telur--wortel, parut halus--secukupnya Lada--secukupnya Garam--secukupnya Penyedap rasa--Tepung terigu (optional)--"
"Tahu Campur kuah kecap ala ""mae""😁","Bahan A (kuah kecap):--siung bawang putih (geprek lalu tumis)--biji Gula jawa--Asam jawa--secukupnya Air--secukupnya Kecap manis--Salam,Laos,sereh (geprek)--Bahan B (isiannya) :--Lontong--Tahu putih (goreng)--Gorengan (mendoan/bakwan)--Kol / toge (direbus)--Timun--Daun seledri--Sambel kacang (cabe+garam+kacang goreng diulek kasar)--"
Orem-orem tahu tempe,papan tempe (potong & dikukus sebentar)--papan tahu putih (potong& digoreng setengah matang)--batang daun bawang iris2--buah cabai hijau besar iris2--tangkai sereh geprek--ruas jari laos geprek--lembar daun jeruk purut--santan kental--butir bawang merah--butir bawang putih--ruas jari kunir--ruas jari kencur--ruas jari jahe--buah cabai merah keriting (bisa ditambah jika suka pedas)--garam halus--gula pasir--ro*ko (optional)--minyak goreng--
Balado Telur Tahu Bakso,butir telur ayam (rebus)--tahu bakso (potong jadi dan goreng sebentar)--Bumbu Halus (blender kasih air sedikit):--siung bawang merah--siung bawang putih--buah cabe merah keriting--buah tomat uk sedang--lembar daun jeruk--Seruas laos (geprek)--buah sereh (geprek)--secukupnya Gula--secukupnya Garam--secukupnya Kaldu jamur--
Tahu Cabe Garam,bungkus Tahu Putih--Bungkus Tepung Bumbu SaSa Serbaguna Original--Siung Bawang Putih--Buah Cabe keriting--Buah Cabe rawit--Batang Daun Bawang--garam--kaldu sapi--gula--Secukupnya minyak--Secukupnya air--
Kari telur tahu ala rumahan,"Bahan A:5butir telur ayam(kukus,kupas,goreng)--biji tahu kotak(potong 🔺,goreng)--santan--Secukupnya bawang merah goreng--Bahan B(ulek):--siung bawang putih--siung bawang merah--mrica--garam--ruas kunir--ruas laos--helai sereh--lembar daun jeruk--lembar daun salam--buah kemiri--biji cabe merah kriting--Secukupnya gula--Secukupnya kaldu bubuk--"
Miso tahu,biji tahu cina (potong2)--ikat baby cailan (sawi Cina)--siung bawang putih--buah tomat--btg daun bawang--secukupnya Garam--secukupnya Gula--secukupnya Penyedap--minyak goreng--secukupnya Air--
Sego tahu tulungagung,"gram nasi putih--ikat kacang panjang, rebus lalu potong²--genggam capar pendek, cuci bersih--potong tahu putih--genggam kacang tanah, goreng--bawang goreng--bawang putih--cabe rawit--minyak panas--jimpit garam--sejimpit gula--kecap manis--sendok kacang goreng--"
"Oseng tahu putih, bakso pedas","tahu, potong dadu jangan terlalu kecil--bakso, potong jadi 2--tangkai daun bawang, iris kecil--buah tomat, iris memanjang atau sesuai selera--sendok teh gula putih--secukupnya Masako--secukupnya Air--secukupnya Minyak--bawang merah--bawang putih--cabe merah keriting (untuk warna)--cabe rawit atau sesuai selera--"
Tahu Dangdut Medan,gram tahu putih. Potong(sy tahu kuning)--Bumbu halus 👇--siung bawang putih--cabe rawit hijau (sy cabe rawit merah)--Bumbu pelengkap 👇--Secukupnya kecap manis--saos tiram--cabe hijau. Iris (sy cabe merah keriting)--Secukupnya garam. Gula. Lada hitam bubuk dan kaldu ayam--Secukupnya air--maizena. Larutkan dengan sedikit air--
Sate tahu sambel kacang,buah tahu potong sesuai selera--bungkus bumbu kacang siap saji--bawang goreng--tusuk sate--
Ca Toge Tahu,"mangkuk toge--tahu cina, potong, goreng--bawang putih--daun bawang iris halus--secukupnya Air--secukupnya Garam, merica, kaldu bubuk--"
Sapo Tahu Cumi dan Jamur,pack egg tofu (saya pakai merk kong kee)--Cumi dipotong2--Jamur (saya pakai jamur kaleng krn ada stock di kulkas)--Daun bawang--Bawang putih--Bawang bombay--ikat pokchoy--Sedikit Cabai merah besar--Air kaldu--Saus tiram--Kecap ikan--Minyak wijen--Low-sodium soy sauce (kecap asin oriental)--Gula pasir--Garam--Merica putih--Tepung maizena--Minyak goreng--Margarine--
Tahu Kribo,buah tahu putih--butir telur puyuh rebus--butir telur ayam--Secukupnya seledri--bungkus Ind*mie goreng--sendok terigu (boleh lebih jika dirasa adonan terlalu lembek)--Minyak untuk menggoreng--secukupnya Garam dan Ro*co--
Sawi tahu lada hitam,"bonggol sawi (me, pokchoy besar)--buah tahu potong dadu,goreng bentar--bawang bombay--siung bawang putih--cabe rawit--saus tiram--Lada hitam butir/bubuk--Merica bubuk (yg suka pedas)--Gula,garam, penyedap--"
Cecek Tahu Kentang Kuah Kelapa,bungkus cecek--bungkus tahu sy isi potong kecil & goreng--buah kentang kecil potong kotak & goreng--bungkus kelapa parut +-gr--serai geprek--daun salam--bawang goreng (untuk taburan)--kecap--Secukupnya gula & garam--Secukupnya minyak u/ menumis--Secukupnya air--🌾 bumbu dihaluskan 🌾--cabe merah--siung bawang putih--siung bawang merah--ruas lengkuas--tomat--
Lento Tahu,"1,kotak tahu--telor ayam--1,terigu--cabe kecil--cabe merah besar--Secukupnya daun bawang merah (godong brambang)--sesuai selera Garam--Merica bubuk--Ketumbar bubuk--Masako--"
Tahu Crispy Bon Cabe,batang tahu--tepung terigu--tepung beras--tepung tapioka--siung bawang putih halus--bungkus bon cabe level (level sesuaikan dgn selera)--secukupnya garam--secukupnya kaldu bubuk--secukupnya air--Bahan Tambahan (optional) :--daun seledri--daun bawang--
Tumis toge tahu kuning,kotak tahu kuning--Toge--siung bawang merah--siung bawang putih--Cabai merah keriting--garam--lada--kaldu bubuk--Secukupnya air--
Pecel sayuran gorengan tahu isi & bakwan sayur,Bahan pecel sayuran :--ikat kangkung--Kacang panjang (kalo eyke beli 3k)--Toge (beli 3k juga 😩😩)--Kol (secukupnya)--Bahan gorengan bakwan sayur :--Toge (eyke beli 3k)--lbr daun bawang--buah wortel (diserut memanjang)--Kol (kalo eyke beli 2k 😁😁)--lada butir--ketumbar--siung bawang putih--siung bawang merah--Bahan gorengan tahu isi :--bks tahu pong--Toge (secukupnya)--lbr daun bawang--siung bawang putih (di iris)--siung bawang merah (di iris)--cabai merah keriting (di iris)--cabai rawit merah (di iris)--Bahan tepung :--tepung terigu (dibagi u/ bakwan & tepung tahu isi)--ketumbar (u/ adonan bakwan & tepung tahu isi)--Kunyit (secukupnya u/ bakwan & tepung tahu isi)--lada (u/ adonan bakwan)--siung bawang putih (masingsiung u/ adonan bakwan & tahu)--Garam--
Tahu Walik Isi Ayam,"buah tahu pong, belah 2--Bahan isian:--daging ayam--butir telur, ambil putihnya--batang bawang daun, iris halus--saos tiram--Secukupnya lada--Secukupnya bubuk bawang putih--Secukupnya garam--Secukupnya kaldu jamur--buah es batu--1,cup tepung kanji--"
Bola-bola tahu(tahu bulat),buah tahu--terigu--Daun seledri sckpnya--Daun bawang sckpnya--wortel yg sdh diparut halus--Masako--btr telur--baking soda--
Sop tahu bakso otakala lucy's megicom,potong tahu--pcs otak2--pcs bakso ikan--pcs bawang putih(cincang halus)--secukupnya Gula--secukupnya Garam--secukupnya Royco--secukupnya Air--butir telur--Minyak goreng untuk menumis bawangnya--
Sapo Tahu (Tofu) Ayam,"ayam fillet, cuci bersih iris dadu tipis--bungkus tofu udang, iris tebal cm, goreng sisihkan--lembar sawi putih iris--buah wortel iris serong--siung bawang putih geprek, cincang halus--batang daun bawang iris--merica--garam--gula pasir--saus tiram--kecap inggris--minyak wijen--maizena yg di encerkan dg sdkt air--"
Bola Bola Tahu,Buah Tahu--siung bawang putih--sendok tepung terigu--butir telur--Penyedap rasa--secukupnya Gula--secukupnya Garam--Minyak goreng--
Bihun tahu telur goreng lada hitam,Strip bihun--kotak tahu putih--butir telur--daun bawang--Cabai rawit merah--siung bawang putih--garam--kaldu bubuk--lada putih--lada hitam--Saus tiram--Saus Cabai--
Sayur tahu tempe telur santan,buah tahu yg sudah di goreng--buah tempe iris besar--telur puyuh yg sudah di rebus--Udang (untuk penyedap bisa di skip)--mangkok santan (saya beli abang2000an)--secukupnya Air--Minyak untuk menumis--sesuai selera Gula garam--Bumbu halus--siung bawang merah--siung bawang putih--ketumbar--ruas kunyit--butir kemiri--daun jeruk--daun salam--untuk cabe boleh di rajang boleh di haluskan--
Tahu Siksa,tahu putih ukuran besar (tahu cina)--bawang bombay ukuran sedang--siung bawang putih--cabai merah--cabai hijau--tomat ukuran sedang--telur ayam--Secukupnya Garam--Secukupnya Gula--Secukupnya Minyak--(boleh di tambah daun bawang jika suka)--
Bakwan Tahu Simple,"buah tahu putih--buah wortel--batang daun bawang--sendok makan tepung terigu--sendok makan tepung beras--buah bawang putih (haluskan)--butir telur (me: skip lg ga ada persediaan)--Secukupnya garam, gula dan penyedap rasa--Secukupnya air--"
Tahu walik isi aci,buah tahu goreng (beli yg sudah jadi)--tepung kanji--tepung terigu--siung besar bawang putih haluskan--buah daun bawang--seledri--tahu putih remas halus--secukupnya Air--Gula dan garam--merica halus--
Tahu Tempe Sambel Cabe Ijo,"buah tahu--papan tempe daun--ekor ikan bandeng uk. kecil--buah terong ungu kecil--gram cabe ijo besar, iris--buah tomat, potong dadu--Garam--Gula--Minyak--Bumbu ulek :--buah rawit ijo--siung bawang merah--siung bawang putih--"
Sup tahu udang,ekor udang--buah tahu--buah wortel--buah tomat--batang daun--kecap ikan--siung bawang merah--siung bawang putih--batang serai--ruas jahe--Lada--Garam dan kaldu--secukupnya Air--
Tahu Bulat Renyah Nan Simple,buah tahu putih ukuran besar (bisa diganti dengan tahu putih ukuran kecil)--butir telur--baking powder--secukupnya Garam--secukupnya Merica bubuk--sesuai selera Boleh ditambahkan penyedap--
Tahu Gejrot,buah tahu putih--air--gula merah--gula pasir--Sejimpit garam--air asam jawa (kalau kurang asem bs ditambah)--kecap manis--siung bawang merah--siung bawang putih--buah cabai rawit hijau--
Tahu super pedass,ptong tahu putih(d potong kecily)--Bumbu halus--bj bawang merah--siung bawang putih--bj cabe rawit--Garam secukupx--Penyedap rasa secukupx (me masako)--
Bali 3T Pedas (Tahu Tempe Tongkol),Tongkol 1ekor (hanya punya 1)--Tahu coklat buah (belah jadi 2)--Tempe Satu lenjer potong kecil--Bumbu--siung Bawang putih--siung Bawang merah--biji Cabe merah--biji Cabe kecil--biji Tomat--Laos--Jahe--lembar Daun jeruk--Serai tangkai potong kecil2--Gula--Garam--
Gulai takate (tahu-kacang-telur) 😆😆😆,"ikat kacang panjang (potong2)--tahu coklat (potong dua)--butir telur (rebus)--santan kelapa--buah cabe merah keriting--siung bawang merah--siung  bawang putih--butir  kemiri--ruas  lengkuas--lembr  daun salam--batang  sereh--ruas kunyit--secukupnya Garam, gula, masako--minyak goreng--"
Gulai tempe tahu,papan tempe--buah tahu--santan kental--air--buah cabe rawit--Garam--Penyedap rasa--Gula--siung bawang merah--siung bawang putih--butir kemiri--lada--ketumbar--ruas kunyit--ruas jahe--
Pepes Tahu Ala Ala,pc tahu cina--ons teri medan--kelapa muda parut (yg biasa dipakai untuk botok/urap)--Daun pisang untuk membungkus--lbr daun kunyit iris tipis--batang sereh iris tipis--cabe rawit merah--cabe merah kriting--siung bawang merah--siung bawang putih--butir kemiri--ruas jari kunyit--jahe--secukupnya Garam--secukupnya Penyedap--
Bun tahu,"siung bawang putih, cincang kasar--4-buah tahu putih dipotong dadi 1cmx1cm--butir telor ayam--tangkai daun bawang--kecap ikan--secukupnya Gula garam--secukupnya Merica--paha ayam ambil dagingnya saja lalu dipotong dadu--"
Sayur Buncis wortel kikil tahu,bungkus buncis--kikil (sudah direbus)--buah wortel--buah tahu goreng--bawang putih--bawang merah--cabe rawit--lembar daun salam--batang serai--ruas lengkuas--Secukupnya garam--Secukupnya gula--bungkus santan kara 65ml--
Rendang Tahu Ekonomis,potong tahu--bungkus santan kara ukuran kecil--siung bawang merah--siung bawah putih--buah cabe rawit--ruas jahe--ruas kunyit--ruas lengkuas--lembar daun jeruk--lembar daun salam--batang sereh--secukupnya Garam--gula pasir--secukupnya minyak--
Tumis caesim tahu putih,"ikat sawi hijau, potong"" cuci bersih--buah tahu putih, potong kotak""--siung bawang putih, gprek lalu cincang--siung bawang merah, iris--buah cabe merah keriting--buah cabe rawit--secukupnya Garam, gula dan penyedap--minyak untuk menumis--"
Tahu Fantasi,keping tahu bersihkan--buah wortel potong dadu--secukupnya Jamur kuping dipotong halus--helai daun seledri--tepung terigu--garam--lada--siung bawang putih cincang halus--putih telor--boncabe level 15--Minyak goreng--Tepung serba guna--kuning telor--
Tahu Telur Puyuh Goreng#Ketopad_CP_Telur,"Tahu Putih Besar--btr Telur Puyuh(rebus dan kupas kulitnya)--btr Telur Ayam--Wortel (potong dadu)--Daun Bawang (potong halus)--0,Ladabubuk--0,bawang putih bubuk--0,bks royco ayam--secukupnya Garam--"
Sayur santan tahu kentang,kotak tahu putih (di sini susah cari tahu kuning)--buah kentang ukuran sedang--kol--potong dada ayam--siung bawang putih--siung bawang merah--batang sere--lengkuas--cabe rawit merah (perbanyak bila ingin lebih pedas)--kemiri bubuk--sch royko ayam--sdr garam--gula--santan (saya pake kara)--
Oseng-oseng Tahu Saus Pedas Sederhana,Kotak Besar Tahu Putih--sesuai selera Cabai--Siung Bawang Merah--Siung Bawang Putih--Secukupnya Air--Buah Tomat--Secukupnya Saus Pedas--Secukupnya Garam--Secukupnya Gula--Penyedap Rasa Jika Suka (Bisa di Skip)--Minyak Goreng--
Sayur sawi hijau tahu,Sawi hijau--Tahu--Wortel--Cabe keriting--siung Bawang putih--siung Bawang merah--Garam gula--Minyak--Margarin blueband--
Tahu Fantasi,"tahu putih kecil,hancurkan dengan garpu--wortel serut--keping bihun kecil,seduh dengan air panas,potong kecil2--btg daun bawang,iris halus--btg seledri,iris halus--butir telur--secukupnya Garam,merica,masako ayam--siung bawang putih,haluskan--Bahan pelapis :--btr telur kocok lepas--tepung tapioka,larutkan dengan air--Garam,merica--"
Tahu isi sayuran,Tahu putih besar--Kubis iris tipis--Wortel parut kasar--Buncis iris bulat halus--Daun bawang--telur ayam--terigu--tepung beras--Saos tiram--bawang merah besar--bawang putih besar--Merica--Cabe rawit (boleh di skip kalo nggak suka pedas)--Garam--Gula pasir--
Sayur touge + tahu matang,bungkus touge--buah tahu matang coklat--Bumbu:--siung bawang merah--siung bawang putih--buah cabe rawit--buah cabe merah besar--Garam--Gula--Penyedap--Merica bubuk--Saos raja rasa--Kecap manis--Daun seledri--
Tahu Gejrot,Tahu coklat kopong--buah gula merah besar--cangkir air putih--air asam jawa--Garam--Rawit hijau--Bawang merah--
Fu yung haiii tahu,"buah tahu kotak--butir telur--daun bawang--sendok teh merica bubuk,pucuk--sndk teh royco pucuk--bombay cukup srparo uk sedang--selera saus tomat/ pedas--"
Tahu genjrot,"bumbu halus :--gula merah sisir--cabe rawit hijau--garam--bawang merah--bumbu kuah :--gula merah sisir--buah asem jawa--tetes cuka (jika suka)--air--kecap manis--bahan utama :--tahu goreng, potong²--"
Tumis Jamur Tahu,jamur tiram--buah tahu (potong dadu)--cabe gendot (iris)--siung bawang merah (iris)--siung bawang putih (iris)--saori saus tiram--Garam sck--Lada sck--Gula sck--
Martabak Tahu ala Those,"lembar kulit lumpia--kotak tahu putih, cuci bersih--batang daun bawang, cuci dan potong-potong--Secukupnya garam /royco--butir telur ayam, kocok lepas--Secukupnya minyak goreng--"
Rollade tahu murmer,tahu(haluskan)--btr telur--terigu--tepung kanji--wortel (potong dadu kecil)--btg daun bawang (iris)--Bumbu di haluskan:--merica--bawang merah--bawang putih--secukupnya Garam--secukupnya Royco--plastik untuk bungkus--
Bola Tahu Kornet Ham Goreng,"gram tahu cina, dikukus dan dihaluskan--gram kornet sapi (saya pake kaleng kecil kornet)--lembar ham, potong kotak(resep asli ngak ada)--butir telur--batang kucai, diiris halus (saya pake batang daun bawang)--secukupnya garam--secukupnya merica--secukupnya gula pasir--makan tepung sagu--"
Sarden Kaleng Dg Tahu,"Kaleng Sarden Ukuran Kecil--Tahu, DiGoreng--Bumbu Yg DiUlek:--Siung Bawang Merah, Kupas n Cuci Bersih--Siung Bawang Putih, Kupas n Cuci Bersih--Cabe Merah Besar Cuci Bersih--Cabe Rawit Merah Cuci Bersih--Tomat Cuci Bersih--# Secukupnya Garam #--# Secukupnya Gula Pasir #--# Secukupnya Air #--"
