Title,Ingredients
Tongseng sapi pedas manis hangat tanpa santan,genggam daging sapi yg khusus dioseng genggam kol iris / sesuai selera tomat merah gula merah parut bks masako (saya cocok nya pakai yang rasa ayam) bks merica sachet (saya pakai merek ladaku) kecap gelas air (bisa ditambah jika suka lebih banyak kuah) bawang merah bawang putih cabai merah keriting ruas jari jahe ruas jari kunyit rawit merah (sesuai selera) kemiri minyak grg untuk menumis 
Beef Yakiniku Marinate Sauce Simplicity,"gram daging sapi Larutan maizena buah bawang bombay (iris panjang) Cabai dan daun bawang (selera) Minyak goreng Garam, lada bubuk dan penyedap rasa (secukupnya) air =>gula pasir saus tiram saus teriyaki siung bawang putih (haluskan) minyak wijen air jahe Lada bubuk (secukupnya) "
Beef Teriyaki,"gram daging sapi siung bawang bombay iris siung bawang putih geprek ruas jahe geprek gula aren saos tiram saos sambal kecap asin kecap manis minyak wijen margarin lembar daun salam,air lada bubuk garam Sejumput wijen buah kol buah wortel mayonaise tepung maizena "
Sup Sumsum Tulang Sapi,"tulang sapi di potong bagian, cuci luar nya dg jeruk nipis lalu cuci dg garam, bilas sampai bersih kentang uk kecil potong kotak, goreng, sisihkan wortel potong bulat sisihkan batang daun bawang iris cengkeh kapulaga pekak (kembang lawang) kayu manis garam gula pasir kaldu rasa sapi merica bubuk siung bawang merah siung bawang putih "
Sambal Goreng Kentang Hati sapi,"Kentang, kupas, potong kotak, cuci, goreng) Hati sapi, potong dan goreng lembar Daun salam ruas Lengkuas Secukupnya Garam, gula, merica siung Bawang merah siung Bawang putih buah Cabe merah keriting butir Kemiri, bakar dahulu "
Sop iga sapi,iga sapi air buah kentang buah wortel batang sereh biji cengkih ruas kayu manis lembar daun jeruk biji kapolaga secukupnya Garam secukupnya Kaldu sapi Bumbu halus (tumis) siung bawang putih ruas jahe o butir lada 
Bistik Lidah Sapi,"-Lidah sapi (sudah dipresto, dibersihkan dan diiris) buah kentang, kupas, potong, goreng hingga kecokelatan butir bawang bombay, iris Secukupnya air, garam, kaldu margarin/ butter bawang goreng siung bawang putih, haluskan kecap manis kecap jamur/ kecap asin saus tiram -,lada bubuk ketumbar bubuk Secukupnya pala bubuk "
Beef Bulgogi,"daging sapi lulur dalam, diiris tipis siung bawang putih buah bawang bombay buah wortel diiris korek Saus teriyaki, saus tiram, kecap manis, kecap asin "
Rolade daging sapi (Galantin),daging sapi has dalam siung bawang putih pala bubuk merica garam tepung roti butir telur siung bawang putih bawang bombay buah tomat potong kecil pala bubuk garam merica gula merah yg dihaluskan kecap saus tomat saus sambal saus tiram maizena larutkan dgn air air Wortel (rebus/kukus) Buncis (rebus/kukus) Kentang goreng 
Tumis Kikil Sapi Paling Simple Enak,Kikil Sapi minyak Biji Cabe Merah dan hijau siung bawang merah dan putih Kecap (Atau Sesuai Selera) Royco Sapi (Atur Sesuai Selera) Micin (Sedikit Untuk Penyedap Rasa) 
Daging sapi balado Krucil,daging sapi bumbu halus siung bawang merah siung bawang putih cabe merah tomat bahan pelengkap batang sereh daun salam kaldu non msg saus (optional) secukupnya merica bubuk secukupnya gula merah secukupnya garam minyak untuk menumis 
Sop usus sapi,usus sapi buah wortel kol buah tomat tangkai daun bawang tangkai daun seledri siung Bawang putih siung Bawang merah bungkus Ladaku bungkus Masako rasa sapi secukupnya Minyak goreng secukupnya Air 
Kare Sapi Krecek,bks bumbu kare indofood daging sapi siung bawang merah Sesuai selera kerupuk kulit Secukupnya minyak goreng air 💦 
Bakso daging Sapi & Ayam,kilo daging sapi giling kilo daging ayam giling butir telor mentah tepung tapioka bawang putih haluskan bawang goreng baking soda garam merica bubuk biji pala gelas es batu hancurkan kecil Air-untuk merebus bakso 
Kaldu daging sapi home made,"daging sapi,L air buah bawang bombai (iris kasar) ruas jahe (geprek) siung balmer (geprek) siung balput (geprek) buah wortel ukuran sedang (potong kasar) lembar daun salam sedikit daun bawang (iris) sedikit bubuk pala "
Daging sapi kecap,g daging sapi siung bawang merah kecil (kalau besar aja) siung bawang putih butir kemiri ruas jahe Lengkuas lembar daun salam batang serai lembar daun jeruk ketumbar bubuk merica bubuk Secukupnya garam (sampai sdt) royco kecap abc gula kelapa (disisir) panci air Pelengkap Bawang goreng untuk taburan Tomat untuk lalapan 
Sop Iga Sapi,"daging iga buah kentang potong kotak buah wortel potong batang daun bawang batang daun seledri butir bawang merah butir bawang putih lada bubuk (boleh lebih, sy krna buat bocah ) pala bubuk Sedikit jahe *geprek Gula pasir, garam, royko sapi *secukupnya Secukupnya bawang merah & putih goreng untuk taburan "
Iga Sapi Bumbu Kecap,daging iga sapi minyak goreng air butir cabe rawit butir utuh kemiri butir bawang merah siung bawang putih bagian buah pala bagian jahe garam batang serai lembar daun salam iris lengkuas kecap manis gula merah merica bubuk penyedap rasa 
Semur Lidah Sapi ala bundakeia,"buah lidah sapi siung bawang bombay, iris buah tomat merah segar, blender, saring secukupnya Garam, lada putih, pala bubuk, jinten bubuk secukupnya Kecap manis secukupnya Air secukupnya Margarine siung bawang merah siung bawang putih butir kemiri sangrai sesuai selera Sayuran rebus sesuai selera Kentang goreng/mashed potatoes, "
Risoles Beef Cheese Mayo,tepung terigu susu cair full cream butir telur kuning telur Sejumput garam Secukupnya margarin Sesuai selera smoke beef Sesuai selera keju Secukupnya Mayonaise Secukupnya minyak goreng 
Bakso Sapi Kenyal,Daging sapi giling Baking powder Kecap ikan Lada powder Bawang putih powder Garam Kaldu sapi powder Putih telur Tepung tapioka Es batu Tulang/tulang sum sum/daging tetelan Bawang putih Lada powder Bawang bombay kaldu sapi powder 
Martabak Sapi Mozzarella ala bundakeia,"daging sapi cincang keju mozzarella, potong dadu siung bawang bombay, iris siung bawang putih, cincang kasar batang bawang daun, iris -lembar kulit lumpia butir telur ayam, kocok lepas secukupnya Minyak secukupnya Garam & lada bubuk "
Bakso sapi campur ayam enak kenyal,"daging ayam (freez jam) daging sapi (freez jam) siung bawang putih bawang goreng,lada bubuk garam royco sapi butir telur utuh butir es balok kecil full munjung tapioka "
Sop tulang daging sapi,tulang sapi buah kentang buah wortel Daun bawang Daun seldri ruas jahe (memarkan) siung bawang putih (memarkan) secukupnya Penyedap rasa secukupnya Merica 
Tongseng sapi,"gram daging sapi, cuci potong air (saya ) santan (saya skip) buah tomat, potong batang daun bawang, potong lembar kol, potong lembar daun jeruk biji cengkeh biji kapulaga lengkuas geprek gula kaldu bubuk kecap manis secukupnya garam butir bawang putih siung bawang merah merica bubuk ketumbar bubuk kunyit bubuk buah cabe merah keriting butir kemiri (saya butir) "
Beef Teriyaki,"daging sapi, potong kecilmemanjang, cuci bersih buah bawang bombay, iris memanjang Bumbu marinasi kecap manis saos teriyaki saos tiram siung bawang putih, cincang halus/ulek ruas kecil jahe, geprek lalu cincang halus Minyak untuk menumis Secukupnya garam Secukupnya lada Secukupnya gula pasir Secukupnya penyedap rasa "
Terik Bola Sapi,"gram daging sapi cacah -tepung panko butir telur secukupnya Garam dan merica secukupnya Kaldu ayam atau jamur bubuk pak telur puyuh rebus, kupas -buah kentang, kupas dan potong dadu kemudian goreng setengah matang daun salam daun jeruk batang serai, memarkan iris lengkuas, memarkan gram gula Jawa (boleh ditambah atau dikurangi) secukupnya Garam dan merica kaldu ayam atau jamur bubuk butir kelapa, buat L santan butir bawang merah siung bawang putih biji ketumbar, sangrai butir kemiri, sangrai "
Mie kocok iga sapi,Kikil sapi Iga sapi Toge Garam / penyedap rasa Salam Sereh Merica Jeruk limo Bawang putih Bawang daun seledri Bawang goreng 
Sup kacang merah tulangan sapi by Sii Trias,tulang daging sapi kacang merah (sudah direndam air dulu malam) batang daun sledri buah wortel Bawang goreng Air - siung bawang putih saset merica bubuk pala bubuk garam bungkus r*yco sapi 
Beef Teriyaki,"g Daging Sapi Buncis siung bawang merah siung bawang putih siung bawang bombai buah cabe merah Saus teriyaki saus tiram kecap manis mentega untk menumis secukupnya Lada, kaldu bubuk, gulgar, air "
Daging sapi saos teriyaki untuk thn keatas,ons daging sapi biji bawang putih biji bawang merah bawang bombay potong kecil paprika (sesuai selera) saos teriyaki blueband Garam Lada bubuk 
Asem asem daging sapi,gram daging sapi sop (tetelan) siung Bawang merah iris tipis siung bawang putih iris tipis lembar daun salam ruas lengkuas geprek Gula garam sesuai selera yaa air jempol gula merah sendok kecap manis Segenggam buncis potong buah wortel potong Ambil beberapa asam Jawa dan larutkan dengan air Bawang merah goreng untuk taburan Minyak untuk menumis 
Beef teriyaki,"daging sapi siung bawang putih siung bawang merah siung bawang bombay tomat ukuran sedang jahe di cincang halus lengkoas btg sereh secukupnya garam penyedap sachet saus teriyaki kemasan sachet saus tiram kemasan ons gula merah sachet kecap manis u/sedang sachet kecap asin paprica kuning hijau,merah (boleh skip) "
Sop Tulang Sapi,"tulang sapi kentang, kupas dan potong"" buah wortel, kupas dan potong"" bungkus royco sapi Seledri Daun bawang Bumbu-Garam Penyedap rasa Gula siung bawang putih Secukupnya Lada Secukupnya Pala bunga lawang ruas jahe "
Nasi Kebuli Sapi,"Beras Basmati Daging Sapi, siap olah Santan Instant btr Bawang Bombay, iris tipis btr Bawang Merah, haluskan siung Bawang Putih, haluskan Kebuli Powder Lada Bubuk Kunyit Bubuk Kaldu Bubuk Non MSG btg Serai Daun Jeruk Daun Salam Tomato Puree secukupnya Minyak Samin / Ghee secukupnya Minyak Kelapa secukupnya Air secukupnya Bawang Merah Goreng secukupnya Kismis Daging sapi, siap olah btr Bawang Merah, haluskan siung Bawang Putih, haluskan Lada Bubuk Ketumbar Bubuk Gula Palem Garam secukupnya Air secukupnya Kecap Manis btr Bawang Bombay, potong-potong secukupnya Minyak Kelapa "
Kulit Sapi Bumbu Merah Pedas,kulit sapi atau cecek dipotong_potong tipis siung bawang merah siung bawang putih buah cabe merah buah cabe rawit daun jeruk lengkuas bubuk Secukupnya gula pasir Secukupnya garam secukupnya kaldu bubuk secukupnya air minyak untuk menumis 
Sapi lada hitam,gram Sapi khas dalam () buah Paprika buah Bawang Bombay sendok Saus teriyaki (/sesuai selera) sendok Kecap manis (/sesuai selera) buah bawang putih (di cincang/haluskan) Garam Jahe atau lebih (sesuai selera) 
Rawon sapi,sandung lamur iga sapi siung bawang putih geprek (optional) Secukupnya toge pendek (siram air panas) serai geprek ruas lengkuas geprek ruas jahe geprek lembar daun salam lembar daun jeruk Secukupnya bawang goreng Secukupnya gula garam air (secukupnya) Minyak untuk menumis buah kluwek (isi rendam air panas) siung bawang merah siung bawang putih kunyit butir kemiri (sangrai/goreng) ketumbar halus jinten halus buah cabai rawit merah 
Sapi Lada hitam,"daging sapi bawang bombay, iris siung bawang putih, cincang halus buah Cabai Merah besar buang biji buah paprika hijau potong kotak merica hitam butir (haluskan) saus tiram kecap manis minyak wijen kaldu bubuk Secukupnya air Margarin utk menumis "
Beef Teriyaki,"daging sapi, iris memanjang buah cabe ijo, buang isinya buah cabe merah, buang isinya bawang bombay siung bawang putih cincang Wijen sangrai Saus teriyaki Minyak goreng secukupnya Lada bubuk kecap inggris kecap manis minyak wijen saus tiram "
Semur balungan sapi,balung sapi buah kentang uk.besar bungkus santan instan ruas jahe ruas lengkuas btg sereh lembar daun salam btg kayu manis Garam Merica siung bw.merah siung bw.putih buah cabe merah kriting buah rawit merah buah kemiri Sejumput jinten ketumbar bubuk Secukupnya air Secukupnya minyak gorent 
Sop daging sapi,daging sapi kembang kol buah wortel buah kentang buah kubis buah kol buah tomat btg daun bawang ikat seledri siung bw.merah siung bw.putih buah biji pala butir kapulaga ruas jahe Garam Merica Secukupnya minyak goreng Secukupnya air 
Krengsengan sapi ala mai,pack daging sapi (yg saya beli gr) kecap manis garam bulatan gula merah (ssaya ke gula pasir) bungks royco sapi buah sereh dikeprek buah daun jeruk secukupnya cabe rawit buah bawang bombay kecil petis udang buah cabe merah keriting buah bawang merah gede buah bawang putih btr kemiri ruas jahe lada 
Sup iga sapi,iga sapi buah kentang buah wortel batang daun bawang batang daun sledri buah tomat daun kol siung bawang merah siung bawang putih lada ruas jahe secukupnya Minyak untuk menumis secukupnya air merebus secukupnya garam secukupnya penyedap rasa 
Sop tahu daging sapi pedas,daging sapi (iris sesuai selera) buah tahu putih (iris sesuai selera) bungkus komplit sayuran sop buah labu siam kecil (iris sesuai selera) ikat sawi hijau bumbu yang digunakan sium bawang putih (haluskan) sium bawang merah (haluskan) sium kemiri (haluskan) bks lada bubuk garam halus kaldu penyedap (rasa sapi) gula pasir bon cabai level air putih minyak sayur secukupnya utk menumis bumbu yang telah dihaluskan 
Rendang sapi,"daging sapi iris tipis bungkus santan instan. klo aq pake sunkara batang serai lembar daun salam lembar daun jeruk sedikit kayu manis sedikit cengkeh sedikit jinten siung bawang putih siung bawang merah kunyit jahe lengkuas butir kemiri sangrai butir pala ketumbar merica cabe rawit merah (sesuaikan selera) secukupnya gula, garam, penyedap rasa "
Asem asem daging sapi,daging sapi potong sesuai selera bj Patikala/belimbing wuluh cabe rawit masako sapi Sedikit garam lada btg serai geprek minyak air atw lebih siung bawpit btr bawang merah tomat cabe kriting 
Sumsapi cabai hijau,Sumsapi kukus Bawang merah Bawang putih secukupnya Garam ukuran kecil Bawang bombay Cabal hijau tomat apel kecil 
Iga sapi manis menggoda,Iga sapi bungkus Kecap siung Bawang putih siung Bawang merah buah Cabe buah Tomah Biji pala Bawang daun Bawang goreng butir Ketumbar jari Jahe seukuran Sereh lembar Daun jeruk secukupnya Merica gram Penyedap rasa sapi secukupnya Garam sendok teh Gula merah 
Iga sapi pedass ,iga sapi butir Cabe siung Bawang merah siung Bawang putih buah Tomat Bawang daun Cabe hijau Goreng bawang jari Jahe seukuran Merica sendok teh Gula merah Garam secukup nya Penyedap rasa sapi 
Sop Daging Sapi,Daging Sapi (potong kecil) buah Wortel buah Kentang secukupnya Jamur kuping buah Kelopak bunga lawang secukupnya Tomat secukupnya Bawang goreng batang Daun bawang & seledri (iris halus) lt Air siung Bawang putih secukupnya Pala secukupnya Merica secukupnya Garam 
Bakso Sapi Ayam,"grm daging sapi grm dada ayam fillet/dada ayam garam (bila tidak mau asin sdm) bawang merah goreng siung bawang putih (menurut selera,saya pakek bawang putih goreng jga sdm) mrica bubuk grm tepung kanji/aci butir putih telur grm es batu belah kecil kecil bungkus masako rasa sapi (skipp bila tak suka) gula pasir baking soda (skipp bila tak suka) "
Macaroni corned beef scrambled eggs,makaroni butir telur sendok kornet sapi boncabe Margarin Garam Lada 
Tongseng Sapi nyeeemm,"Daging sapi lulur Tahu Telur puyuh biji bawang bombay iris Kol iris tipis Tomat hijau, iris Daun salam Daun bawang iris Kecap asin Kecap manis Sedikit saus sambel Penyedap rasa Garam Gula Cabai setan iris butir bawah putih butir bawang merah Sseruas lengkuas Jahe Ketumbar Merica "
Kalio Daging Sapi,daging sapi buah kentang potong buah santan kelapa blok kaldu maigi rasa sapi garam Secukupnya air lmbr daun kunyit lmbr daun salam lmbr daun jeruk btg serai memarkan buah cengkeh ruas jahe ruas lengkuas ruas kunyit siung bawang merah siung bawang putih buah kemiri ketumbar 
Bistik daging sapi dan kentang,gram daging sapi buah kentang buah tomat helai seledri buah cabe rawit merica bubuk kecap manis garam gula royco air Bumbu halus siung bawang merah siung bawang putih 
Sop Daging Sapi,Tulang Iga Sapi Wortel Lokal Kentang Kapulaga Kayu Manis Bawang Putih Cengkeh Pala Secukupnya Lada Daun Bawang Garam 
Tongseng sapi,"daging sapi (rebus sampai matang lalu potong dadu) buah tomat sedang daun bawang helai kol ruas lengkuas, geprek btg serai, geprek lembar daun jeruk lembar daun salam kecap manis secukupnya gula, garam, kaldu bubuk siung bawang merah siung bawang putih ruas jahe kunyit ketumbar lada bubuk "
Sop daging sapi,"potong kecil daging sapi (kira) buah kentang sedang, kupas, potongdadu buah wortel sedang, kupas potongdadu butir telur puyuh, rebus menit,kupas bersihkan batang daun sup dirajang halus buah bawang merah, iris halus, goreng smp kecoklatan, tiriskan butir bawang putih utuh digeprek butir bawang putih haluskan secukupnya Merica Garam "
Dendeng Sapi Balado,daging sapi siung bawang putih siung bawang merah Ketumbar Garam bulat kecil gula merah Jahe Air utk merebus ons cabai merah keriting buah cabe rawit asam jawa cair siung bawang merah gula pasir secukupnya Garam Minyak 
Sup kikil sapi kuah bening,kikil sapi (presto) buah wortel lokal (potong korek api tebal /sesuai selera) helai daun bawang helai daun salam (kalo bisa yg masih basah/baru di petik): siung bawang putih pala bubuk Daun seledri iris tipis Bawang goreng Jeruk nipis Sambal cabe rawit 
Bakso sapi simple,daging sapi (blender) st lada kemasan siung bawang putih siung bawang merah tepung boleh di tambah secukupnya garam penyedap kemasan rasa sapii bawang goreng seledri jeruk nipis 
Sop daging sapi,Daging sapi Kentang Wortel Kubis Cabai hijau utuh (jika suka pedes) Daun bawang dan seledri Bawang goreng Garam Penyedap rasa secukupnya Merica siung Bawang putih 
Tongseng Daging Sapi,"Daging sapi Secukupnya Kol potong kasar Buah Tomat Secukupnya daun bawang iris Sendok makan kecap manis -Santan (aku pake kara) buah cabe rawit utuh Garam, gula, penyedap Buah bawang merah Buah cabe merah Buah bawang putih ruas jahe ketumbar lada butiran Daun salam Daun jeruk buah cengkeh buah kapulaga kayumanis ruas lengkuas geprek buah batang serai geprek "
Kikil sapi lombok ijo,bks kikil biji cabe besar hijau jahe geprek lengkuas geprek siung bawang putih iris siung bawang merah iris garam gula pasir biji cabe rawit kecap manis kaldu bubuk sapi 
Pindang kaki sapi Pedas,"kaki sapi, dipresto bear cepat empuk Lengkuas, sereh digeprek Daun Jeruk secukupnya Asem Jawa secukupnya Kecap Manis Cabe rawit Merah Cabe Merah, cabe rawit, bawang Merah, bawang putih secukupnya Kunyit secukupnya Lada secukupnya Terasi "
Beef Teriyaki,"Beef (bisa diganti chiken :dengan onion) secukupnya Saus instan teriyaki Garam & lada Red chili ""tanpa bijih"" & parsley (garnish) Garlic Onion (:dengan beef) Roux "
Sate sapi bumbu kencur sayur mentah ketofriendly,"daging sapi lengkuas jahe kunyit butir kemiri siung bawang merah siung bawang putih bagian Jeruk nipis (/) Ketumbar bubuk secukupnya, garam nutrisalin sedikit aja Kecap tropicanaslim sedikit saja minyak barco Kacang tanah segenggam (di sangrai di teflon sampe renyah) Kecap tropicanaslim siung bawang putih uk.sedang buah cabe rawit hijau siung bawang merah Kencur (tergantung selera,kalo suka bisa dibanyakin) secukupnya Jeruk nipis Lada bubuk,ketumbar bubuk secukupnya dan garam nutrisalin Bahan sayuran ; Daun selada Wortel Kol Semua sayuran diiris halus,wortel pake parutan wortel, Cuci bersih, adul lalu beri perasan jeruk nipis "
Rendang Daging Sapi,"daging sapi lembar daun salam batang serai, geprek ruas lengkuas, geprek bungkus santan kara yang kecil air secukupnya garam dan gula blok kaldu sapi =bumbu halus= siung bawang merah siung bawang putih cabai keriting atau sesuai selera cabai rawit setan atau sesuai selera ruas kunyit ruas jahe buah pala butir kemiri merica butir "
Gulai nangka tulang sapi,tulang sapi nangka muda (potong kotak) santan dari butir kelapa lembar daun kunyit btng serai lembar daun jeruk lembar daun salam secukupnya garam secukupnya gula siung bawang merah (iris) minyak goreng ons jahe ons lengkuas ruas jari kunyit rempah kari cabe merah siung bawang merah siung bawang putih 
Sup Iga Sapi,"Iga sapi - dicuci bersih (sy sekilo) batang Daun bawang - diiris batang Seledri - diiris siung Bawang putih - diiris (sy ) buah Tomat merah - diiris (sy yg besar) siung Bawang bombay - diiris (tambahan sy) buah Wortel - dipotong Secukupnya Air mineral utk kuah (sy L) Secukupnya Pala (sy pakai yg biji diiris halus) Secukupnya Lada bubuk, Garam, dan Gula pasir Secukupnya Kaldu bubuk (sy ga pakai) "
Black Pepper Beef with Mushroom,"daging has dalam, iris tipis gram jamur Shimeji bubuk lada hitam Secukupnya garam buah bawang bombay ukuran besar buah paprika hijau siung bawang putih, cincang kasar kecap manis saos tiram kecap Inggris Secukupnya minyak biji wijen (untuk taburannya) Bumbu Halus u/Seruas jahe siung bawang putih saos tiram kecap asin merica bubuk Secukupnya garam Secukupnya air "
Sup tulangan sapi,tulangan sapi daging sapi Kentang Wortel Kol Daun bawang Daun seledri Bumbusup (saya beli dipasar lgsg yg sdh ditumis itu) sesuai selera Bawang putih bawang merah dihaluskan Garam Gula Merica Penyedap rasa 
Udon Goreng Daging Sapi Asap,"Mie Udon Beku Sayur Kol dan Wortel, sawi dan paprika, bisa pake bawang putih cincang halus daun bawang iris panjang bawang bombai iris panjang, udang dan telur bisa ditambahkan, kalo ada merica, dan penyedap saus tiram, minyak wijen Daging sapi asap, kecap asin, minyak sayur "
Beef Pepperoni Pizza,gram tepung terigu protein tinggi gram ragi instan gram bread improver gram garam gram gula pasir air es / susu cair dingin olive oil / minyak sayur Saus barbeque Saos tomat Bawang bombay iris tipis Paprika merah dan hijau potong tipis Beef pepperoni beli di supermarket ada Keju mozarella Keju cedar parut Keju parmesan boleh skip kalau gak ada Oregano 
Bakso Sapi,"gram daging sapi -tepung kanji,bawang merah goreng siung bawang putih garam merica bubuk secukupnya Kaldu bubuk putih telor Sedikit batu es "
Sambal Goreng Ati Sapi,"kentang ati sapi daun jeruk daun salam btng serai, geprek (saya pakai yg serbuk serai bubuk) lengkuas, geprek (saya ngk pakai) Secukupnya garam dan gula pasir tomat, iris tipis-tipis memanjang kecap bango bks royco sapi air cabe merah ukuran besar siung bawang merah siung bawang putih btr kemiri, yg sudah di goreng bks terasi abc Secukupnya gula merah "
Sop iga sapi simple tanpa MSG,"gram iga sapi segar buah wortel buah kentang siung bawang putih (saya pake bawang kating) ruas jari jahe lembar daun jeruk merica putih bubuk secukupnya Gula, garam helai Daun bawang buah tomat "
Tongseng sapi tanpa santan,daging sapi lembar kubis tomat serai daun jeruk cabe rawit kecap manis garam merica bawang merah bawang putih kemiri cabe rawit ruas kunyit ruas jahe gula merah 
Oseng Lemak Sapi ,"lemak sapi siung bawang merah siung bawang bombay siung bawang putih biji cabe hijau besar biji cabe merah besar biji cabe rawit setan seruas jahe, geprek secukupnya pala secukupnya garam dan penyedap rasa secukupnya minyak barco untuk menumis secukupnya kuah kaldu sapi "
Soup makaroni baso sapi,makaroni rendam dengan air dingin buah baso sapi potong bagi buah wortel ukuran sedang potong dadu buah kentang potong dadu buah jagung Manis disisir siung bawang putih geprek setengah halus Seledri Dan daun bawang diirisi Merica Garam Asultan 
Penyetan Daging Sapi,Daging sapi yang ada lemaknya Serai lmbr daun Salam lmbr daun jeruk ruas jari Laos geprek Asem jawa air siung Bawang merah Bahan ulek/siung Bawang putih ruas jari Kunyit ruas jari Jahe Ketumbar Gula merah garam jangan muncung buah Cabe kriting merah buah Cabe rawit merah buah Bawang merah buah Bawang putih Terasi sejumput garam sejumput gula pasir 
Ati sapi mix petew,ati sapi bungkus pete kemasan Cabe kriting merah siung Bawang putih siung Bawang merah biji Kemiri Kunyit kirasaja Gula pasir Royco buah Terasi M goreng 
Beef Macaroni Schotel Panggang,"Bahan-gram macaroni elbow gram beef/daging giling gram smoke beef (*bisa diskip) gram cheddar cheese, parut atau potong dadu susu cair full cream butir telur kocok lepas tepung terigu Butter Orchid, lelehkan buah bawang Bombay, cincang halus siung bawang putih, geprek dan cincang halus blok Maggie kaldu sapi garam gula pasir Bubuk Merica Bubuk Pala (bisa diskip) Oregano kering Basil kering (atau daun kemangi) Margarine untuk menumis gram keju mozarella (bisa diskip) gram keju parut "
Beef shirataki stir fried noodle (mie diet),"bungkus mie shirataki basah daging sapi secukupnya Sayur bokchoy siung bawang putih siung bawang merah secukupnya Cabe rawit (bisa skip) secukupnya Garam, gula, lada, royco, saus tiram, kecap manis, kecap asin secukupnya Air "
Daging Sapi Lada Hitam,gram daging sapi has dalam siung bawang putih iris halus potong bawang bombay secukupnya paprika hijau secukupnya lada hitam ditumbuk sepotong jahe di tumbuk sendok makan minyak wijen sendok makan saus teriyaki sendok makan saus tiram sendok makan kecap asin sendok makan kecap manis sendok makan kecap inggris air 
Beef teriyaki anak kos,lembar Jamur kuping ons jamur enoki (beli murah di hypermart) ons beef tanpa lemak ons buncis bungkus egg tofu potong goreng batang wortel lokal (karena yg lokal lebih sehat dan murah) telur puyuh potong bawang bombay siung bawang putih geprek sendok minyak wijen butter/mentega/margarin bungkus saori teriyaki bungkus saori saos tiram tepung maizena Secukupnya gula Secukupnya garam Secukupnya merica bubuk 
Sate Sapi simple,gram daging sapi siung bawang putih kating jeruk nipis kecap manis margarine 
Kikil sapi masak cabai hijau..,kikil sapi cabai hijau besar. (buang bijinya) cabai merah besar. (buang bijinya) tomat besar bawang merah siung bawang putih secukupnya Garam dan gula papan petai (klu suka) batang serai memarkan lmbr daun salam 
Daging sapi tumis paprika orens,gram daging sapi kwalitas no potong slice buah paprika siung bawang putih bawang bombay Sedikit jahe geprek tp. Maizena kecap manis kecap asin saos tiram air secukupnya Garam dan gula 
Abon Sapi Homemade,"gram daging sapi santan kekentalan sedang batang serai lembar daun salam ruas lengkuas lembar daun jeruk gula,garam (sesuaikan dengan selera ya) Bumbu Halus siung bawang merah siung bawang putih ruas kunyit ruas jahe ketumbar "
Sup tahu bakso sapi,tahu putih (potong dadu) bakso sapi (potong ) jamur kuping (saya pakai yang kering rendam air panas) Batang daun bawang (potong panjang sukaya) siung bawang putih (cincang halus) batang wortel (potongsesuai selera) minyak wijen makan minyak sayur (untuk menumis) kaldu sapi (bisa juga kaldu ayam) secukupnya Garam 
Spaghetti beef diet mayo,sapi (daging) bks spaghetti organik bawang bombay kecil siung bawang putih butir telur rebus (dipotong ) Merica (sekiranya) cuka apel (karna saya suka asem) air (sekiranya) minyak (olive oil) 
Tumis kol (kubis) daging sapi,Bahan utama kol (kubis) daging sapi Bumbu tumis siung bawang putih siung bawang merah buah cabe rawit buah cabe merah kriting helai daun salam jari lengkuas secukupnya Gula jawa tangkai petai Penyedap Rasa (saya pakai Royco) secukupnya Garam secukupnya Kecap 
Buncis beef teriyaki,"ons Daging sapi cincang ons baby buncis siung bawang bombay siung bawang putih sachet saori saos teriyaki secukupnya Garam, gula, lada Secukupnya mentega "
Sop iga sapi,"iga sapi buah kentang kupas potong sesuai selera buah wortel kupas potong ssuai selera batang daun bawang iris buah tomat potong ssuai selera siung bawang putih biji pala buang cengkeh ruas jahe geprek secukupnya Garam Sedikit vitsin gula pasir secukupnya Ladaku / merica bubuk buah daun bawang ikat dengan batang sledry L air untuk kuah, bisa ditambah sesuai selera saja, "
Kangkung Cah Sapi Recommended,"ikat kangkung, siangi dan bersihkan daging sapi, potong tipis saus tiram tepung maizena, larutkan dgn air sdm lada garam siung bawang putih buah cabai merah buah tomat Secukupnya minyak goreng "
Daging Sapi Lada Hitam, bahan daging crispy gram daging sapi (kira) sendok makan tepung terigu bawang putih bubuk lada putih kecap asin ruas jahe (haluskan) secukupnya perasan jeruk nipis bumbu lada hitam siung bawang bombay (kalau besar nya) siung bawang putih (cincang halus) lada hitam kasar saus tiram kecap asin secukupnya garam secukupnya gula 
Soto Sapi kuah bening,daging sapi (sengkel/has) air wortel uk. Sedang lobak uk. Sedang Seledri daun salam Garam merica Bawang goreng untuk taburan 
Bakso sapi oatmeal (y ),gram daging sapi giling tepung oatmeal (oatmeal diblender) kaldu sapi bubuk (koala) Sejumput kaldu jamur Sejumput garam Sejumput merica Sepanci air 
Tumis Daging Sapi Saus Tiram Simple dan Sederhana,daging sapi buah wortel (diiris sesuai selera buah bawang bombay (iris) buah cabe merah besar (iris sesuai selera) Minyak untuk menumis Saos tiram Kecap manis Penyedap Merica (secukupnya) siung bawang putih siung bawang merah buah cabe rawit Garam (sesuai selera) 
Beef teriyaki mix veggie,Bahan beef teriyaki ons daging sapi saos teriyaki merica bubuk secukupnya Garam secukupnya Bubuk oregano olive oil Saos sambal Bahan sayuran Kentang Jagung Mangga (optional) Wortel Kacang merah 
